Home,Away,Date,Won, ,PointDiff,FTDiff,Home2pt,Away2pt,Home3pt,Away3pt,Def2pt,OppDef2pt,Def3pt,OppDef3pt
1,22,2022-10-18,1, ,9,-2,68,54,36,39,587,723,382,343
9,13,2022-10-18,1, ,14,-2,58,60,48,30,556,537,250,356
0,6,2022-10-19,1, ,2,-2,64,42,24,42,525,508,400,364
11,29,2022-10-19,0, ,-7,-5,48,62,45,33,508,436,355,357
28,7,2022-10-19,1, ,21,6,52,70,48,15,574,578,227,421
14,19,2022-10-19,1, ,3,-1,50,70,51,27,486,431,243,340
17,20,2022-10-19,1, ,7,9,58,48,30,42,444,518,311,263
26,3,2022-10-19,0, ,-27,-5,66,70,21,39,538,508,448,206
0,10,2022-10-19,1, ,10,6,76,66,21,27,524,585,257,280
2,18,2022-10-19,0, ,-22,0,60,76,30,36,500,536,462,303
25,24,2022-10-19,0, ,-7,-13,44,56,51,33,467,537,393,386
27,5,2022-10-19,1, ,3,4,46,56,39,30,571,411,357,433
15,4,2022-10-19,0, ,-8,1,50,56,36,39,491,481,361,429
8,21,2022-10-19,1, ,4,5,52,62,42,33,554,464,367,368
22,16,2022-10-20,0, ,-2,2,62,42,15,39,500,525,310,208
13,12,2022-10-20,0, ,-6,2,48,56,27,27,549,490,310,200
19,8,2022-10-21,1, ,24,-5,68,60,48,27,556,596,250,421
2,27,2022-10-21,1, ,4,8,50,60,39,33,536,556,393,371
0,21,2022-10-21,1, ,10,-9,54,50,39,24,543,466,235,419
29,4,2022-10-21,1, ,2,-17,62,52,30,21,500,574,259,385
10,14,2022-10-21,0, ,-7,-2,56,52,48,57,464,483,452,457
11,26,2022-10-21,0, ,-3,-11,80,54,33,51,540,580,548,314
15,1,2022-10-21,0, ,-7,-3,68,54,24,42,587,515,424,308
24,0,2022-10-21,1, ,2,16,52,66,30,30,493,491,370,345
3,18,2022-10-21,0, ,-12,-21,62,68,39,24,507,492,364,382
17,28,2022-10-21,0, ,-6,3,76,58,33,60,475,514,400,333
9,7,2022-10-21,0, ,-5,3,54,62,45,45,596,614,441,341
15,27,2022-10-22,1, ,3,4,54,46,33,42,479,587,359,367
16,10,2022-10-22,1, ,20,-4,64,40,48,48,357,593,432,516
11,8,2022-10-22,1, ,9,-5,58,38,48,54,358,475,429,381
21,1,2022-10-22,0, ,-6,-8,60,46,45,57,575,492,404,441
4,5,2022-10-22,0, ,-32,5,54,64,21,48,552,491,593,241
25,12,2022-10-22,0, ,-2,-5,52,64,42,27,542,520,409,400
22,26,2022-10-22,0, ,-9,9,54,54,30,48,529,509,421,323
7,20,2022-10-22,1, ,5,0,44,54,60,45,482,468,395,526
6,14,2022-10-22,1, ,41,11,56,50,51,27,543,549,273,436
13,24,2022-10-23,0, ,-2,-6,70,54,18,30,474,593,370,182
20,17,2022-10-23,0, ,-10,1,64,72,27,30,667,604,294,220
12,0,2022-10-23,0, ,-17,3,54,56,27,45,549,540,357,281
9,25,2022-10-23,1, ,5,6,62,72,42,33,632,574,256,424
18,28,2022-10-23,0, ,-1,-6,80,60,24,39,500,533,342,296
0,3,2022-10-23,0, ,-17,2,62,72,24,33,563,517,423,229
5,29,2022-10-23,1, ,10,13,56,62,39,36,525,444,429,394
19,21,2022-10-24,1, ,13,-5,64,58,33,21,569,571,200,297
24,7,2022-10-24,1, ,25,15,64,66,48,36,550,667,387,457
17,26,2022-10-24,0, ,-9,15,60,72,24,36,529,545,324,258
22,11,2022-10-24,1, ,14,7,38,52,57,36,565,514,273,442
4,1,2022-10-24,1, ,18,16,64,38,30,54,365,485,375,476
10,28,2022-10-24,1, ,6,18,54,66,33,33,541,491,344,314
14,2,2022-10-24,1, ,10,3,62,76,48,27,655,517,310,471
15,27,2022-10-24,0, ,-8,8,42,40,24,42,370,429,438,235
0,9,2022-10-25,1, ,29,15,70,62,36,30,554,556,286,414
20,12,2022-10-25,1, ,14,6,76,50,12,30,481,475,323,133
29,8,2022-10-25,1, ,21,3,68,56,30,24,467,654,286,303
18,6,2022-10-25,1, ,2,-4,64,58,36,36,674,653,308,444
4,11,2022-10-26,1, ,15,3,54,42,48,48,457,474,400,533
24,15,2022-10-26,0, ,-21,2,44,58,36,45,592,537,395,324
27,22,2022-10-26,1, ,10,-2,60,48,48,48,558,638,444,432
16,2,2022-10-26,1, ,11,-2,58,54,30,21,458,558,259,278
7,13,2022-10-26,1, ,11,6,66,64,27,24,533,569,267,265
19,3,2022-10-26,1, ,3,-1,82,72,33,39,529,612,419,367
17,26,2022-10-26,1, ,12,-10,64,54,60,48,458,696,444,588
5,21,2022-10-26,1, ,11,5,52,58,30,18,509,481,250,303
28,10,2022-10-26,1, ,8,2,50,50,39,33,463,556,275,289
8,0,2022-10-26,0, ,-5,-5,56,74,42,24,536,475,364,438
25,14,2022-10-27,0, ,-15,5,56,70,36,42,593,622,424,316
2,6,2022-10-27,0, ,-4,0,62,42,36,60,512,534,500,343
9,15,2022-10-27,1, ,13,-5,56,50,54,42,556,609,326,391
20,12,2022-10-27,1, ,8,-6,60,70,51,27,648,526,321,447
21,3,2022-10-28,1, ,20,3,64,44,30,33,458,667,289,270
27,22,2022-10-28,0, ,-22,5,48,54,27,48,614,511,421,231
29,11,2022-10-28,0, ,-10,-7,58,52,36,45,500,518,517,400
8,0,2022-10-28,0, ,-24,17,60,86,21,36,632,556,414,219
24,10,2022-10-28,1, ,14,-1,70,52,39,42,464,636,368,371
0,18,2022-10-28,1, ,13,-2,76,46,30,45,469,644,405,303
16,19,2022-10-28,1, ,11,0,58,50,39,36,431,453,343,289
1,5,2022-10-28,0, ,-9,0,58,58,39,48,558,592,457,394
26,4,2022-10-28,1, ,5,0,60,76,48,27,528,625,333,421
7,28,2022-10-28,1, ,16,7,44,56,51,30,538,458,256,459
17,13,2022-10-28,1, ,9,-3,56,56,39,27,467,475,310,325
2,11,2022-10-29,0, ,-9,-2,54,34,42,69,354,628,500,359
6,20,2022-10-29,0, ,-6,3,60,78,24,15,609,545,200,200
3,9,2022-10-29,1, ,7,12,66,62,30,39,554,465,295,323
28,14,2022-10-29,1, ,1,4,52,76,57,36,623,605,444,432
25,15,2022-10-29,1, ,6,-5,56,54,42,33,443,622,393,452
4,22,2022-10-29,0, ,-5,4,50,50,33,42,500,510,483,355
16,0,2022-10-29,1, ,8,7,62,64,42,39,492,554,448,389
1,29,2022-10-30,1, ,18,8,30,62,63,21,470,469,219,447
13,7,2022-10-30,1, ,11,3,66,52,39,45,464,500,375,433
26,17,2022-10-30,1, ,9,5,40,72,48,12,514,435,138,400
0,10,2022-10-30,1, ,15,0,66,54,36,33,509,750,324,300
5,19,2022-10-30,1, ,13,8,36,70,69,30,538,462,370,460
6,21,2022-10-30,1, ,9,1,60,52,33,33,500,625,379,314
12,18,2022-10-30,0, ,-21,3,50,62,33,45,544,532,417,282
8,9,2022-10-30,1, ,14,10,52,54,42,36,509,520,308,424
16,8,2022-10-31,1, ,2,5,54,66,33,24,524,574,276,275
29,22,2022-10-31,0, ,-7,11,56,68,30,36,642,500,400,400
2,11,2022-10-31,1, ,7,3,64,60,33,33,625,640,282,367
3,25,2022-10-31,0, ,-7,-16,58,40,42,51,488,527,386,483
27,0,2022-10-31,1, ,30,13,64,56,42,33,509,552,379,412
12,10,2022-10-31,1, ,2,-5,56,52,27,24,433,549,286,250
28,14,2022-10-31,1, ,16,-5,46,64,57,18,485,548,231,404
20,21,2022-11-01,1, ,8,-4,70,58,30,30,500,574,345,294
15,9,2022-11-01,1, ,7,7,48,42,48,54,600,522,367,381
0,17,2022-11-01,1, ,9,-3,48,48,51,39,453,522,382,395
2,4,2022-11-01,0, ,-9,-3,48,54,36,36,458,571,400,375
15,25,2022-11-02,1, ,3,-1,66,56,33,39,560,600,361,324
4,3,2022-11-02,1, ,18,7,48,58,42,21,483,421,219,452
6,28,2022-11-02,1, ,3,-4,62,58,33,30,537,674,333,289
24,14,2022-11-02,0, ,-5,-1,46,50,39,39,455,411,464,394
10,12,2022-11-02,0, ,-8,1,52,58,33,36,569,520,364,289
22,29,2022-11-02,0, ,-10,-12,40,80,57,15,702,417,238,528
13,18,2022-11-02,1, ,3,5,70,78,30,24,506,565,320,278
19,0,2022-11-02,0, ,-13,3,54,64,30,36,438,500,353,278
5,1,2022-11-02,1, ,1,-7,62,54,33,33,519,508,268,282
16,8,2022-11-02,1, ,25,6,66,44,30,33,458,611,355,263
26,27,2022-11-02,0, ,-43,-3,46,86,42,42,589,451,424,326
21,9,2022-11-03,1, ,1,23,58,62,39,57,574,604,442,433
20,7,2022-11-03,0, ,-12,0,78,54,18,54,509,609,581,207
8,5,2022-11-04,0, ,-24,0,36,66,39,33,600,391,423,351
14,3,2022-11-04,1, ,31,-11,68,50,48,24,424,548,296,444
11,15,2022-11-04,1, ,2,-11,50,40,36,33,476,610,282,308
1,4,2022-11-04,1, ,4,10,64,64,27,33,582,615,393,290
22,19,2022-11-04,0, ,-2,-6,48,56,39,27,596,471,273,277
17,16,2022-11-04,0, ,-13,-3,56,48,33,51,511,549,447,268
6,27,2022-11-04,1, ,1,0,54,56,36,33,519,628,324,353
13,28,2022-11-04,0, ,-14,16,58,70,33,51,556,509,425,423
26,12,2022-11-04,0, ,-7,-4,60,54,36,45,574,526,455,387
0,24,2022-11-04,0, ,-2,8,44,66,42,30,532,449,435,412
29,2,2022-11-04,0, ,-42,4,44,72,24,42,581,449,500,235
18,9,2022-11-04,1, ,9,-3,58,46,36,36,590,558,375,414
17,10,2022-11-05,1, ,12,-5,68,48,45,48,522,723,421,455
3,2,2022-11-05,0, ,-4,-4,36,42,42,36,438,409,333,333
7,26,2022-11-05,1, ,25,-6,76,54,45,36,540,655,400,517
21,25,2022-11-05,0, ,-3,2,92,64,12,45,604,667,375,174
0,18,2022-11-05,1, ,3,1,76,80,27,21,471,567,304,250
0,24,2022-11-05,1, ,20,6,48,46,33,21,359,462,467,367
16,20,2022-11-05,1, ,14,5,42,48,51,36,490,488,343,362
19,1,2022-11-05,0, ,-15,3,70,40,33,81,541,556,529,407
14,29,2022-11-06,1, ,6,9,60,66,27,24,600,484,195,310
27,4,2022-11-06,1, ,9,4,68,54,30,39,519,515,361,270
12,28,2022-11-06,0, ,-8,-17,70,40,24,45,571,648,375,242
13,5,2022-11-06,0, ,-14,-20,64,58,24,24,558,533,250,296
15,24,2022-11-07,0, ,-3,-5,52,44,42,48,629,578,432,359
3,29,2022-11-07,0, ,-8,-8,74,74,15,15,607,536,263,156
17,19,2022-11-07,0, ,-13,-3,54,40,33,57,488,675,396,268
8,20,2022-11-07,1, ,9,14,60,62,27,30,449,500,303,273
0,16,2022-11-07,1, ,19,1,70,46,33,39,489,500,325,379
22,0,2022-11-07,1, ,12,8,38,52,36,18,481,396,316,375
14,1,2022-11-07,0, ,-3,-12,52,52,45,36,578,553,324,341
11,18,2022-11-07,1, ,7,9,42,68,66,42,540,553,412,458
9,25,2022-11-07,1, ,3,-11,60,46,42,42,451,600,350,368
21,10,2022-11-07,0, ,-7,7,66,44,36,72,564,579,500,480
26,7,2022-11-07,0, ,-6,-2,62,78,36,24,609,633,333,364
28,13,2022-11-07,1, ,23,-10,74,62,48,27,534,649,375,421
12,5,2022-11-07,1, ,2,7,46,54,51,48,540,561,485,447
4,27,2022-11-07,1, ,14,2,66,54,27,27,474,635,321,321
6,2,2022-11-07,1, ,2,6,40,50,36,30,490,455,345,429
12,13,2022-11-09,1, ,13,9,58,60,36,30,536,604,313,364
0,28,2022-11-09,0, ,-6,-11,86,54,24,51,491,531,436,286
27,10,2022-11-09,1, ,7,-9,54,56,45,27,571,466,257,341
25,5,2022-11-09,1, ,7,13,46,70,51,33,583,622,423,436
1,8,2022-11-09,1, ,16,-15,58,60,54,21,536,690,212,391
3,24,2022-11-09,0, ,-10,3,48,58,30,33,707,471,324,250
2,19,2022-11-09,1, ,27,-3,56,32,42,36,364,528,279,412
26,14,2022-11-09,0, ,-2,6,70,72,36,42,545,574,438,324
11,7,2022-11-09,0, ,-3,-9,62,62,42,36,517,574,429,333
21,6,2022-11-09,1, ,7,2,56,42,24,33,488,538,262,381
17,0,2022-11-09,0, ,-12,7,64,62,27,48,500,627,457,333
20,16,2022-11-09,0, ,-4,-5,64,66,54,51,471,485,472,400
4,18,2022-11-09,0, ,-4,-12,74,78,21,9,600,617,158,259
18,24,2022-11-10,0, ,-11,-1,46,50,30,36,490,451,353,357
0,22,2022-11-10,1, ,9,-5,66,52,18,18,491,532,200,231
15,3,2022-11-10,1, ,5,17,58,58,30,42,592,537,359,278
29,6,2022-11-10,1, ,8,6,58,38,36,54,487,537,383,400
26,16,2022-11-11,1, ,18,-4,62,40,36,36,364,574,279,387
14,17,2022-11-11,1, ,11,0,74,54,21,30,551,673,333,212
21,0,2022-11-11,1, ,17,5,56,50,45,39,472,571,310,455
13,25,2022-11-11,0, ,-6,2,64,66,30,36,647,508,333,400
19,8,2022-11-11,1, ,9,-4,64,60,30,21,612,593,226,250
20,27,2022-11-11,1, ,19,-13,74,54,45,33,466,649,367,417
1,7,2022-11-11,1, ,19,-1,68,60,48,36,476,642,414,432
9,5,2022-11-11,1, ,5,-8,50,58,45,24,468,543,267,417
12,2,2022-11-12,0, ,-15,2,46,48,33,48,500,426,457,355
15,3,2022-11-12,1, ,17,4,66,74,48,27,627,635,290,390
29,28,2022-11-12,1, ,9,7,56,60,48,42,556,538,350,444
6,24,2022-11-12,1, ,5,-6,54,46,42,39,469,711,419,326
22,0,2022-11-12,1, ,12,2,72,68,24,18,523,643,250,333
11,27,2022-11-12,1, ,14,-6,44,60,57,21,508,564,200,442
18,10,2022-11-12,1, ,13,13,68,56,24,36,651,596,333,276
8,1,2022-11-12,0, ,-9,-3,42,42,48,54,488,412,375,421
13,2,2022-11-13,1, ,13,-7,66,58,33,21,547,516,259,407
5,17,2022-11-13,0, ,-5,2,46,68,51,36,586,418,500,500
25,9,2022-11-13,1, ,7,-3,62,52,48,48,605,574,340,432
19,20,2022-11-13,0, ,-10,11,76,76,30,51,667,576,548,323
4,7,2022-11-13,0, ,-23,0,68,70,18,39,660,576,481,273
29,14,2022-11-13,1, ,10,4,34,58,57,27,426,370,321,475
22,28,2022-11-13,1, ,7,8,72,52,12,33,456,600,297,174
15,0,2022-11-14,1, ,1,20,46,68,45,42,540,460,389,455
9,26,2022-11-14,1, ,37,2,48,52,69,30,433,558,250,511
21,3,2022-11-14,0, ,-7,-2,44,70,42,21,660,423,200,389
8,27,2022-11-14,0, ,-4,4,50,64,30,24,582,543,296,323
10,12,2022-11-14,0, ,-16,-7,60,54,27,42,628,536,368,300
1,20,2022-11-14,1, ,4,7,72,72,30,33,529,610,367,270
16,0,2022-11-14,0, ,-15,6,56,74,18,21,514,528,350,207
24,26,2022-11-15,1, ,7,7,52,70,45,27,625,553,310,469
28,19,2022-11-15,0, ,-7,6,44,66,42,33,541,550,344,326
25,2,2022-11-15,1, ,32,-9,72,58,60,33,547,679,393,488
18,14,2022-11-15,1, ,11,-8,50,58,54,27,509,472,257,474
6,12,2022-11-15,1, ,2,-5,36,44,51,36,611,486,429,395
29,20,2022-11-16,0, ,-1,-2,54,56,51,48,560,519,516,500
0,9,2022-11-16,1, ,11,4,46,48,63,54,480,500,429,525
6,10,2022-11-16,0, ,-9,-3,38,50,36,30,472,404,455,218
7,19,2022-11-16,0, ,-3,-7,44,58,42,24,580,500,235,368
27,15,2022-11-16,1, ,8,-2,74,46,21,39,742,617,371,269
21,17,2022-11-16,0, ,-18,-7,66,68,27,36,654,569,333,257
0,1,2022-11-16,0, ,-25,1,70,54,21,63,643,507,457,219
18,4,2022-11-16,1, ,14,10,52,66,51,33,579,500,344,515
16,5,2022-11-16,1, ,15,1,50,48,48,36,429,532,429,410
3,11,2022-11-16,0, ,-12,-11,62,66,36,33,611,508,393,364
24,2,2022-11-17,0, ,-2,4,46,58,39,33,580,404,379,361
12,8,2022-11-17,1, ,5,0,44,54,33,18,474,431,194,367
25,26,2022-11-17,1, ,18,13,72,70,36,33,603,679,423,400
4,21,2022-11-18,0, ,-1,0,72,52,15,36,531,529,429,238
28,0,2022-11-18,1, ,1,-10,70,80,48,27,625,583,300,516
6,7,2022-11-18,1, ,28,9,66,56,39,30,467,733,333,406
14,20,2022-11-18,1, ,11,20,50,68,42,33,548,463,324,359
5,3,2022-11-18,1, ,10,6,82,60,24,42,455,641,318,286
29,15,2022-11-18,1, ,1,-15,52,48,45,33,436,520,256,326
13,8,2022-11-18,1, ,7,11,72,64,21,33,552,621,324,350
9,19,2022-11-18,1, ,10,-21,46,42,54,27,396,561,265,360
18,1,2022-11-18,0, ,-8,-5,60,42,39,60,538,577,435,371
22,16,2022-11-18,1, ,8,9,54,58,39,36,537,540,333,464
10,11,2022-11-18,0, ,-8,6,46,42,18,36,512,397,293,214
12,26,2022-11-19,1, ,22,-8,46,58,63,21,475,561,269,525
24,28,2022-11-19,0, ,-5,2,52,56,39,42,538,634,359,310
22,17,2022-11-19,0, ,-3,7,40,56,42,36,571,513,333,438
0,27,2022-11-19,1, ,2,7,78,80,21,24,563,582,216,280
11,21,2022-11-19,1, ,1,-5,46,46,54,48,469,523,381,391
6,7,2022-11-20,0, ,-1,-3,40,56,45,27,549,556,333,357
10,9,2022-11-20,0, ,-7,12,52,44,45,72,564,578,511,333
5,15,2022-11-20,1, ,26,-7,62,50,39,18,510,674,194,351
0,19,2022-11-20,1, ,21,-7,52,54,51,21,450,419,280,436
13,26,2022-11-20,1, ,31,18,66,68,36,21,479,647,206,353
2,14,2022-11-20,1, ,12,-6,68,62,48,36,500,694,324,471
29,3,2022-11-20,1, ,4,-3,54,62,39,24,456,458,250,382
25,8,2022-11-20,1, ,8,11,70,64,36,45,533,700,517,343
17,15,2022-11-21,1, ,4,-3,46,48,42,33,462,605,289,298
20,19,2022-11-21,0, ,-10,9,70,80,24,33,635,547,324,333
18,9,2022-11-21,1, ,45,-2,68,36,45,30,581,694,233,357
5,0,2022-11-21,1, ,12,5,64,54,30,33,509,627,324,526
12,28,2022-11-21,1, ,7,-4,76,56,27,36,549,567,316,375
16,24,2022-11-21,1, ,8,1,76,72,27,24,563,655,276,321
4,1,2022-11-21,1, ,14,3,64,38,42,57,514,533,380,483
11,21,2022-11-21,1, ,21,5,60,50,39,33,500,750,314,283
14,25,2022-11-22,0, ,-4,-1,66,48,24,45,533,541,333,267
7,8,2022-11-22,0, ,-2,5,76,74,15,24,617,567,286,263
0,13,2022-11-22,1, ,10,-26,64,64,48,12,508,471,182,471
22,2,2022-11-22,1, ,9,4,54,70,48,27,673,403,321,500
27,2,2022-11-23,0, ,-14,14,58,56,21,51,636,403,447,241
5,24,2022-11-23,1, ,18,7,58,44,36,39,468,617,419,444
0,25,2022-11-23,1, ,9,7,60,64,33,27,552,484,290,367
1,6,2022-11-23,1, ,13,5,56,66,51,33,647,560,355,500
3,22,2022-11-23,1, ,6,-3,76,58,18,27,604,551,237,261
20,7,2022-11-23,0, ,-5,-9,48,56,54,42,560,421,368,450
26,18,2022-11-23,0, ,-19,-3,62,66,30,42,673,608,424,294
16,4,2022-11-23,0, ,-5,5,58,50,36,54,556,558,429,316
11,17,2022-11-23,0, ,-14,-2,42,78,48,24,709,404,364,364
15,29,2022-11-23,1, ,8,8,46,64,48,30,627,442,263,390
9,12,2022-11-23,1, ,17,-9,58,56,57,33,491,630,379,373
28,8,2022-11-23,0, ,-9,-9,46,64,54,36,492,548,500,439
20,4,2022-11-25,1, ,4,9,74,64,21,36,471,561,364,241
0,8,2022-11-25,1, ,6,2,70,60,21,27,455,603,346,241
26,13,2022-11-25,0, ,-11,-5,64,64,18,24,571,478,296,182
14,18,2022-11-25,1, ,21,-7,58,54,54,30,491,547,323,474
16,5,2022-11-25,1, ,15,-4,54,44,45,36,407,529,364,469
10,0,2022-11-25,1, ,6,5,58,48,36,45,558,558,385,343
11,2,2022-11-25,1, ,11,22,62,64,36,45,681,596,366,353
1,25,2022-11-25,1, ,18,1,50,54,48,27,529,543,250,432
21,22,2022-11-25,0, ,-8,7,50,50,27,42,543,556,389,257
12,7,2022-11-25,0, ,-10,3,52,68,33,30,576,565,333,500
15,29,2022-11-25,1, ,3,3,70,58,21,33,537,556,282,269
9,28,2022-11-25,1, ,11,-10,64,70,60,33,673,571,244,444
19,24,2022-11-25,0, ,-3,-14,66,64,39,30,604,516,313,317
3,17,2022-11-25,1, ,2,5,64,64,24,27,582,500,220,320
10,20,2022-11-26,1, ,13,-9,54,56,54,30,528,540,227,500
26,13,2022-11-26,0, ,-5,-18,70,60,54,51,625,515,515,486
0,28,2022-11-26,1, ,1,4,72,54,18,39,574,514,406,273
27,6,2022-11-26,1, ,5,2,60,48,24,33,706,484,282,308
2,24,2022-11-27,1, ,14,-1,52,46,45,36,500,605,364,429
16,6,2022-11-27,1, ,9,-5,62,48,51,51,615,633,415,459
8,5,2022-11-27,0, ,-8,-14,56,50,24,24,510,549,286,286
19,14,2022-11-27,0, ,-4,2,68,68,30,36,540,596,375,333
1,29,2022-11-27,1, ,9,0,56,74,48,21,685,609,250,471
17,9,2022-11-27,0, ,-23,5,50,60,42,60,750,472,426,400
12,11,2022-11-27,1, ,14,5,72,54,18,27,519,581,214,188
21,22,2022-11-27,0, ,-30,-3,48,78,36,33,780,615,407,300
0,15,2022-11-27,0, ,-8,1,50,62,30,27,633,481,273,278
27,5,2022-11-28,1, ,12,1,50,54,36,21,519,446,184,429
25,0,2022-11-28,0, ,-5,4,74,80,27,30,645,587,313,360
22,0,2022-11-28,1, ,3,1,58,50,30,36,532,500,444,357
28,4,2022-11-28,0, ,-7,-16,44,74,57,18,521,611,273,388
29,17,2022-11-28,1, ,15,-13,74,70,45,21,614,617,259,484
13,11,2022-11-28,0, ,-1,11,58,52,33,51,464,468,347,355
7,10,2022-11-28,1, ,16,-2,76,46,36,48,561,655,364,400
18,20,2022-11-28,1, ,4,-3,60,44,27,36,407,545,316,281
2,21,2022-11-28,1, ,7,-1,70,50,27,39,510,660,419,321
1,3,2022-11-28,1, ,35,-4,62,62,72,33,544,756,379,462
8,19,2022-11-29,0, ,-30,-3,58,76,39,48,623,659,457,333
24,12,2022-11-29,0, ,-6,-12,50,56,51,39,483,455,419,486
6,9,2022-11-29,1, ,3,-1,54,62,45,33,689,574,256,341
13,24,2022-11-30,1, ,19,1,68,68,42,24,515,567,333,378
17,14,2022-11-30,1, ,8,-3,58,56,36,27,459,580,346,308
18,27,2022-11-30,1, ,18,9,62,62,42,33,620,585,289,424
25,11,2022-11-30,1, ,23,3,64,56,48,36,444,615,324,372
21,0,2022-11-30,0, ,-17,7,62,86,24,24,694,596,250,296
19,16,2022-11-30,0, ,-6,-8,72,58,18,30,527,514,286,200
2,29,2022-11-30,1, ,6,1,56,66,33,18,508,483,250,423
28,12,2022-11-30,1, ,13,-7,62,54,42,30,429,633,333,438
20,26,2022-11-30,1, ,8,-5,78,62,27,30,564,582,270,333
5,22,2022-11-30,1, ,28,-7,60,52,45,18,510,667,231,517
1,15,2022-11-30,1, ,13,11,48,58,66,54,580,632,450,489
0,4,2022-11-30,1, ,19,-8,68,74,45,12,649,567,160,455
7,10,2022-11-30,1, ,20,1,54,50,51,36,532,529,293,531
8,6,2022-12-01,1, ,6,0,72,54,45,57,675,610,413,429
2,27,2022-12-02,1, ,9,-7,66,62,33,21,492,660,292,344
5,21,2022-12-02,1, ,11,1,50,64,48,24,552,595,348,381
0,10,2022-12-02,0, ,-1,-20,56,64,51,24,561,583,333,459
0,7,2022-12-02,1, ,8,2,78,66,30,36,623,650,375,357
9,4,2022-12-02,1, ,8,-1,44,68,60,27,515,595,333,400
26,18,2022-12-02,0, ,-18,-13,54,56,33,36,560,458,286,282
16,13,2022-12-02,0, ,-4,-6,66,82,51,33,586,647,423,395
28,11,2022-12-02,1, ,20,5,62,56,45,36,483,633,353,441
1,15,2022-12-02,0, ,-4,8,50,74,45,33,561,595,314,333
3,29,2022-12-02,1, ,1,-1,56,54,36,36,509,424,364,414
14,22,2022-12-02,1, ,8,7,62,52,33,42,448,463,424,367
27,21,2022-12-03,1, ,13,-3,76,54,27,33,540,691,393,310
9,10,2022-12-03,1, ,19,-13,40,74,75,9,587,606,107,481
28,24,2022-12-03,0, ,-5,-2,50,62,39,30,517,521,400,361
12,25,2022-12-03,0, ,-27,1,48,70,27,33,614,400,344,273
19,6,2022-12-03,0, ,-21,9,50,38,30,72,487,543,393,323
3,16,2022-12-03,0, ,-9,8,58,54,15,36,529,460,375,208
17,20,2022-12-03,0, ,-7,-4,74,74,30,33,552,627,423,333
24,11,2022-12-04,1, ,16,5,50,60,51,30,517,543,303,425
2,1,2022-12-04,0, ,-11,-3,50,40,27,45,465,431,395,346
19,5,2022-12-04,1, ,11,2,60,42,15,24,438,526,229,172
26,0,2022-12-04,0, ,-38,-3,64,60,18,57,526,571,514,194
8,14,2022-12-04,0, ,-10,4,48,56,39,45,491,490,429,371
18,7,2022-12-04,1, ,15,12,60,66,33,24,660,545,258,423
25,4,2022-12-04,1, ,9,1,54,58,39,27,475,628,360,302
29,13,2022-12-04,0, ,-11,-5,78,84,30,30,600,591,385,256
0,20,2022-12-05,0, ,-7,-10,62,62,39,36,508,484,353,342
21,16,2022-12-05,0, ,-7,6,52,50,24,39,556,426,325,250
10,22,2022-12-05,1, ,9,6,56,44,42,51,431,509,472,359
14,15,2022-12-05,1, ,8,-8,68,34,24,42,436,586,350,250
9,11,2022-12-05,0, ,-8,4,50,56,39,45,549,500,385,295
27,1,2022-12-05,0, ,-6,7,58,62,30,39,574,509,361,357
3,12,2022-12-05,0, ,-2,-3,70,60,36,45,526,547,417,353
6,0,2022-12-05,1, ,19,4,48,54,60,39,500,558,351,488
7,6,2022-12-06,0, ,-1,-5,54,38,39,51,528,587,472,406
15,8,2022-12-06,0, ,-20,9,46,48,30,57,522,511,463,313
5,13,2022-12-06,1, ,14,-7,82,64,21,18,604,621,167,259
2,3,2022-12-07,1, ,6,0,74,74,36,30,578,673,417,387
4,29,2022-12-07,1, ,4,-5,70,64,30,27,604,522,290,435
21,12,2022-12-07,1, ,5,10,64,48,24,45,444,478,366,286
19,0,2022-12-07,1, ,24,3,40,52,51,18,531,426,167,472
14,20,2022-12-07,1, ,21,-7,68,40,42,42,370,607,368,368
18,8,2022-12-07,1, ,6,5,62,40,24,45,417,534,357,296
28,9,2022-12-07,1, ,1,-2,62,62,45,42,554,608,333,429
0,1,2022-12-07,0, ,-27,5,58,66,24,48,589,475,356,250
17,11,2022-12-07,1, ,6,7,72,40,24,57,513,514,452,348
27,13,2022-12-07,1, ,13,-12,70,60,36,21,556,556,212,279
16,25,2022-12-07,1, ,13,5,64,62,42,36,585,508,316,424
15,12,2022-12-08,1, ,5,-8,68,40,36,51,455,586,472,375
24,7,2022-12-08,0, ,-1,1,56,70,48,36,574,549,400,400
26,10,2022-12-08,1, ,9,2,66,68,39,30,493,702,345,361
21,27,2022-12-09,1, ,4,-8,64,52,30,30,520,711,286,385
18,0,2022-12-09,1, ,11,19,76,42,24,66,500,603,500,296
5,25,2022-12-09,0, ,-11,-3,48,38,30,48,576,490,485,333
6,16,2022-12-09,0, ,-1,-9,56,54,39,33,491,583,344,325
2,0,2022-12-09,1, ,4,3,64,72,39,30,563,604,345,433
14,8,2022-12-09,1, ,11,-3,70,50,27,33,455,593,314,281
3,19,2022-12-09,0, ,-19,-4,62,56,18,39,475,534,382,231
11,29,2022-12-09,1, ,10,-2,50,62,54,30,646,568,345,439
28,17,2022-12-09,0, ,-10,-3,52,56,39,42,636,565,400,295
22,13,2022-12-09,1, ,11,-4,60,66,54,33,579,600,355,450
29,12,2022-12-10,0, ,-7,2,42,42,48,57,457,412,396,471
7,28,2022-12-10,1, ,5,-4,78,48,24,45,545,650,366,308
