Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
280,Emmanuel Mudiay,1411,2016-17,NBA,DEN,55,41,1411,208,551,.377,152,373,.408,56,178,.315,131,167,.784,.483,29,149,178,217,41,13,123,95,603,7.1,-3.2,-138,mudiaem01
281,Kosta Koufos,1415,2016-17,NBA,SAC,71,62,1415,216,392,.551,216,391,.552,0,1,.000,38,62,.613,.560,118,285,403,47,36,48,61,172,470,5.8,-2.5,-155,koufoko01
282,Willie Cauley-Stein,1416,2016-17,NBA,SAC,75,21,1416,255,481,.530,255,479,.532,0,2,.000,101,151,.669,.558,85,254,339,80,53,44,69,147,611,6.7,-1.0,-204,caulewi01
283,Sam Dekker,1420,2016-17,NBA,HOU,77,2,1420,203,429,.473,143,242,.591,60,187,.321,38,68,.559,.549,94,190,284,76,38,21,41,83,504,5.6,-0.2,76,dekkesa01
284,Dirk Nowitzki,1421,2016-17,NBA,DAL,54,54,1421,296,678,.437,217,469,.463,79,209,.378,98,112,.875,.529,23,330,353,82,30,38,51,113,769,10.0,0.8,-12,nowitdi01
285,Reggie Jackson,1425,2016-17,NBA,DET,52,50,1425,284,677,.419,218,493,.442,66,184,.359,118,136,.868,.510,21,93,114,270,35,5,114,129,752,9.4,-1.0,-224,jacksre01
286,Glenn Robinson III,1426,2016-17,NBA,IND,69,27,1426,158,338,.467,109,213,.512,49,125,.392,54,76,.711,.564,57,189,246,47,41,20,37,63,419,5.2,-0.3,-73,robingl02
287,Larry Nance Jr.,1440,2016-17,NBA,LAL,63,7,1440,190,361,.526,180,325,.554,10,36,.278,59,80,.738,.567,120,249,369,96,82,39,56,149,449,7.7,0.6,-132,nancela02
288,Andrew Harrison,1475,2016-17,NBA,MEM,72,18,1475,117,360,.325,74,204,.363,43,156,.276,148,194,.763,.477,23,113,136,198,53,21,85,194,425,4.1,-3.4,-26,harrian01
289,David Lee,1480,2016-17,NBA,SAS,79,10,1480,248,420,.590,248,420,.590,0,0,,80,113,.708,.613,149,292,441,124,31,40,82,125,576,7.3,1.8,315,leeda02
290,Anthony Tolliver,1482,2016-17,NBA,SAC,65,9,1482,155,351,.442,65,121,.537,90,230,.391,61,82,.744,.595,51,186,237,77,34,20,56,109,461,5.6,-1.0,-97,tollian01
291,Luol Deng,1484,2016-17,NBA,LAL,56,49,1484,164,424,.387,113,259,.436,51,165,.309,46,63,.730,.470,63,232,295,74,48,20,43,61,425,6.2,-2.1,-195,denglu01
292,Langston Galloway,1494,2016-17,NBA,NOPSAC,74,2,1494,207,545,.380,87,237,.367,120,308,.390,51,64,.797,.510,27,129,156,93,46,6,46,96,585,5.0,-2.3,-60,gallola01
293,Wayne Ellington,1496,2016-17,NBA,MIA,62,13,1496,231,555,.416,82,161,.509,149,394,.378,37,43,.860,.565,18,114,132,70,35,4,30,70,648,6.9,-0.1,86,ellinwa01
294,James Ennis III,1503,2016-17,NBA,MEM,64,28,1503,146,321,.455,95,184,.516,51,137,.372,86,110,.782,.581,69,190,259,64,46,19,59,165,429,5.3,-1.2,45,ennisja01
295,Doug McDermott,1507,2016-17,NBA,CHIOKC,66,5,1507,222,497,.447,145,289,.502,77,208,.370,71,84,.845,.554,20,159,179,58,13,5,38,79,592,5.7,-2.3,-31,mcderdo01
296,Shabazz Muhammad,1515,2016-17,NBA,MIN,78,1,1515,288,598,.482,239,453,.528,49,145,.338,147,190,.774,.566,84,136,220,35,22,6,56,86,772,6.6,-2.4,-76,muhamsh01
297,Sergio Rodríguez,1517,2016-17,NBA,PHI,68,30,1517,210,536,.392,118,284,.415,92,252,.365,18,27,.667,.484,21,136,157,344,49,4,128,95,530,6.1,-2.7,-142,rodrise01
298,Tim Frazier,1523,2016-17,NBA,NOP,65,35,1523,163,404,.403,123,276,.446,40,128,.313,98,129,.760,.504,34,139,173,335,56,6,101,133,464,6.8,-2.7,-86,fraziti01
299,Jerami Grant,1532,2016-17,NBA,OKCPHI,80,4,1532,152,328,.463,109,212,.514,43,116,.371,90,147,.612,.556,38,167,205,46,33,79,44,149,437,4.2,-1.3,-185,grantje01
300,Jeff Green,1532,2016-17,NBA,ORL,69,11,1532,220,558,.394,167,365,.458,53,193,.275,145,168,.863,.505,39,175,214,81,37,13,75,103,638,5.7,-3.6,-296,greenje02
301,Enes Freedom,1534,2016-17,NBA,OKC,72,0,1534,402,737,.545,397,699,.568,5,38,.132,224,285,.786,.599,195,287,482,67,32,38,123,154,1033,11.1,1.7,54,kanteen01
302,Kelly Olynyk,1534,2016-17,NBA,BOS,75,6,1534,260,508,.512,192,316,.608,68,192,.354,90,123,.732,.603,73,288,361,148,43,29,96,207,678,7.2,0.3,16,olynyke01
303,D.J. Augustin,1538,2016-17,NBA,ORL,78,20,1538,195,517,.377,100,243,.412,95,274,.347,131,161,.814,.524,15,102,117,209,31,1,90,101,616,5.2,-3.0,-446,augusdj01
304,George Hill,1545,2016-17,NBA,UTA,49,49,1545,289,606,.477,195,373,.523,94,233,.403,157,196,.801,.599,23,144,167,204,50,11,85,114,829,12.9,3.8,258,hillge01
305,Clint Capela,1554,2016-17,NBA,HOU,65,59,1554,362,563,.643,362,563,.643,0,0,,94,177,.531,.638,178,348,526,63,34,79,87,179,818,11.4,1.2,215,capelca01
306,Nick Young,1556,2016-17,NBA,LAL,60,60,1556,272,633,.430,102,212,.481,170,421,.404,77,90,.856,.588,25,113,138,58,37,14,36,137,791,8.3,-0.1,-207,youngni01
307,Alex Len,1559,2016-17,NBA,PHO,77,34,1559,230,463,.497,227,451,.503,3,12,.250,150,208,.721,.553,156,354,510,44,38,98,102,242,613,6.6,-2.3,-397,lenal01
308,Arron Afflalo,1579,2016-17,NBA,SAC,61,45,1579,185,420,.440,123,269,.457,62,151,.411,83,93,.892,.559,9,116,125,78,21,6,42,104,515,5.4,-3.6,-247,afflaar01
309,Tony Parker,1588,2016-17,NBA,SAS,63,63,1588,265,569,.466,242,500,.484,23,69,.333,85,117,.726,.514,9,104,113,285,34,2,89,92,638,7.6,-2.6,178,parketo01
310,Rodney Hood,1591,2016-17,NBA,UTA,59,55,1591,272,666,.408,158,359,.440,114,307,.371,90,115,.783,.522,16,186,202,96,38,11,65,132,748,7.5,-0.9,109,hoodro01
311,Thabo Sefolosha,1595,2016-17,NBA,ATL,62,42,1595,174,395,.441,133,275,.484,41,120,.342,55,75,.733,.519,54,216,270,107,96,31,58,97,444,6.9,0.4,-64,sefolth01
312,Patrick Patterson,1601,2016-17,NBA,TOR,65,8,1601,154,384,.401,60,131,.458,94,253,.372,43,60,.717,.542,62,231,293,76,40,23,38,120,445,5.6,0.1,347,pattepa01
313,Amir Johnson,1609,2016-17,NBA,BOS,80,77,1609,213,370,.576,186,304,.612,27,66,.409,67,100,.670,.628,118,248,366,140,51,62,77,211,520,6.5,0.6,210,johnsam01
314,Kelly Oubre Jr.,1609,2016-17,NBA,WAS,79,5,1609,186,442,.421,132,254,.520,54,188,.287,75,99,.758,.516,61,200,261,47,58,17,50,195,501,4.2,-3.2,-42,oubreke01
315,Josh Richardson,1615,2016-17,NBA,MIA,53,34,1615,202,513,.394,127,286,.444,75,227,.330,60,77,.779,.493,35,133,168,140,60,39,65,132,539,7.3,-1.1,8,richajo01
316,Richard Jefferson,1617,2016-17,NBA,CLE,79,13,1617,153,343,.446,91,157,.580,62,186,.333,80,108,.741,.574,28,175,203,78,26,10,52,153,448,3.9,-3.1,133,jefferi01
317,Pau Gasol,1627,2016-17,NBA,SAS,64,39,1627,303,604,.502,247,500,.494,56,104,.538,130,184,.707,.578,107,394,501,150,24,70,81,110,792,11.2,4.0,227,gasolpa01
318,Domantas Sabonis,1631,2016-17,NBA,OKC,81,66,1631,192,481,.399,141,322,.438,51,159,.321,44,67,.657,.469,46,242,288,82,39,32,83,200,479,3.3,-4.5,16,sabondo01
319,Justin Holiday,1635,2016-17,NBA,NYK,82,4,1635,233,538,.433,136,265,.513,97,273,.355,66,80,.825,.549,27,198,225,102,65,31,66,109,629,5.7,-0.3,-41,holidju01
320,Dorian Finney-Smith,1642,2016-17,NBA,DAL,81,35,1642,124,333,.372,68,142,.479,56,191,.293,46,61,.754,.486,55,167,222,67,52,25,45,125,350,3.3,-2.6,-120,finnedo01
321,Isaiah Whitehead,1645,2016-17,NBA,BRK,73,26,1645,204,508,.402,160,359,.446,44,149,.295,91,113,.805,.487,32,152,184,192,42,36,142,175,543,4.4,-5.1,-117,whiteis01
322,Dante Cunningham,1649,2016-17,NBA,NOP,66,35,1649,174,359,.485,103,178,.579,71,181,.392,16,27,.593,.586,56,221,277,37,39,28,28,100,435,5.6,-1.6,-50,cunnida01
323,Evan Turner,1656,2016-17,NBA,POR,65,12,1656,235,552,.426,204,434,.470,31,118,.263,85,103,.825,.491,36,211,247,205,53,24,100,121,586,6.8,-2.5,-178,turneev01
324,Deron Williams,1658,2016-17,NBA,CLEDAL,64,44,1658,263,600,.438,178,366,.486,85,234,.363,90,109,.826,.541,14,133,147,360,31,8,138,138,701,8.2,-1.8,-85,willide01
325,Gerald Henderson,1669,2016-17,NBA,PHI,72,41,1669,234,553,.423,173,380,.455,61,173,.353,133,165,.806,.529,34,151,185,112,40,15,62,129,662,6.1,-3.1,-313,hendege02
326,Nikola Mirotić,1681,2016-17,NBA,CHI,70,15,1681,258,625,.413,129,248,.520,129,377,.342,99,128,.773,.546,61,323,384,75,53,55,80,128,744,7.9,0.7,198,mirotni01
327,Raymond Felton,1701,2016-17,NBA,LAC,80,11,1701,221,514,.430,175,370,.473,46,144,.319,50,64,.781,.496,33,185,218,191,66,22,83,125,538,5.3,-1.3,-163,feltora01
328,Will Barton,1705,2016-17,NBA,DEN,60,19,1705,295,666,.443,208,431,.483,87,235,.370,143,190,.753,.547,58,201,259,206,48,28,97,110,820,10.4,0.2,-90,bartowi01
329,Cody Zeller,1723,2016-17,NBA,CHO,62,58,1723,253,443,.571,253,442,.572,0,1,.000,133,196,.679,.604,135,270,405,99,62,58,65,189,639,9.9,0.2,210,zelleco01
330,Garrett Temple,1727,2016-17,NBA,SAC,65,20,1727,183,432,.424,101,212,.476,82,220,.373,58,74,.784,.545,32,152,184,168,84,28,78,141,506,6.5,-0.8,-178,templga01
331,Jabari Parker,1729,2016-17,NBA,MIL,51,50,1729,399,814,.490,334,636,.525,65,178,.365,162,218,.743,.563,79,235,314,142,50,22,93,111,1025,14.6,0.7,-85,parkeja01
332,Ty Lawson,1733,2016-17,NBA,SAC,69,24,1733,237,522,.454,203,404,.502,34,118,.288,173,217,.797,.551,44,135,179,334,74,6,129,119,681,8.7,-1.0,-158,lawsoty01
333,Marquese Chriss,1740,2016-17,NBA,PHO,82,75,1740,284,632,.449,212,408,.520,72,224,.321,113,181,.624,.529,96,252,348,60,67,70,108,263,753,5.9,-2.2,-382,chrisma01
334,Kyle Korver,1750,2016-17,NBA,ATLCLE,67,22,1750,239,515,.464,77,156,.494,162,359,.451,38,42,.905,.635,7,179,186,110,34,21,69,107,678,7.2,0.0,-168,korveky01
335,Zach LaVine,1750,2016-17,NBA,MIN,47,47,1750,326,710,.459,206,400,.515,120,310,.387,117,140,.836,.576,19,141,160,139,41,10,85,104,889,12.5,0.1,-117,lavinza01
336,Patty Mills,1753,2016-17,NBA,SAS,80,8,1753,273,621,.440,126,266,.474,147,355,.414,66,80,.825,.578,24,117,141,280,65,3,101,109,759,7.5,1.6,410,millspa02
337,Sean Kilpatrick,1755,2016-17,NBA,BRK,70,24,1755,305,735,.415,200,427,.468,105,308,.341,204,242,.843,.546,22,258,280,157,45,6,135,118,919,8.3,-2.3,-222,kilpase01
338,Trevor Booker,1757,2016-17,NBA,BRK,71,43,1757,305,591,.516,280,513,.546,25,78,.321,74,110,.673,.554,143,428,571,138,75,28,127,152,709,8.9,-0.6,-333,booketr01
339,Rondae Hollis-Jefferson,1762,2016-17,NBA,BRK,78,50,1762,235,542,.434,220,475,.463,15,67,.224,190,253,.751,.517,96,356,452,154,82,44,116,177,675,7.3,-1.3,-262,holliro01
340,Jamal Murray,1765,2016-17,NBA,DEN,82,10,1765,295,730,.404,180,386,.466,115,344,.334,106,120,.883,.518,41,173,214,170,51,24,113,124,811,6.3,-2.0,71,murraja01
341,Al-Farouq Aminu,1775,2016-17,NBA,POR,61,25,1775,183,466,.393,113,254,.445,70,212,.330,96,136,.706,.506,77,374,451,99,60,44,94,102,532,7.4,-1.1,21,aminual01
342,Marco Belinelli,1778,2016-17,NBA,CHO,74,0,1778,264,615,.429,162,332,.488,102,283,.360,150,168,.893,.566,14,164,178,147,44,9,70,90,780,7.5,-1.1,43,belinma01
343,C.J. Miles,1779,2016-17,NBA,IND,76,29,1779,281,647,.434,112,238,.471,169,409,.413,84,93,.903,.592,30,199,229,48,46,25,40,151,815,7.2,0.5,76,milescj01
344,Matt Barnes,1780,2016-17,NBA,GSWSAC,74,18,1780,185,473,.391,98,210,.467,87,263,.331,70,89,.787,.514,70,314,384,195,48,26,107,185,527,5.8,-1.4,-66,barnema02
345,Gary Harris,1782,2016-17,NBA,DEN,57,56,1782,320,637,.502,213,382,.558,107,255,.420,104,134,.776,.611,48,130,178,164,71,8,76,92,851,11.8,0.7,77,harriga01
346,Luc Mbah a Moute,1783,2016-17,NBA,LAC,80,76,1783,191,378,.505,148,268,.552,43,110,.391,59,87,.678,.581,44,126,170,39,81,35,46,122,484,4.9,-0.2,264,mbahalu01
347,Zach Randolph,1787,2016-17,NBA,MEM,73,5,1787,433,964,.449,412,870,.474,21,94,.223,141,193,.731,.490,182,416,598,122,38,10,99,136,1028,10.1,-0.5,75,randoza01
348,Dwyane Wade,1793,2016-17,NBA,CHI,60,59,1793,414,955,.434,369,810,.456,45,145,.310,223,281,.794,.508,63,207,270,228,86,41,138,112,1096,12.8,2.5,-73,wadedw01
349,Bismack Biyombo,1800,2016-17,NBA,ORL,81,27,1800,179,339,.528,179,339,.528,0,0,,125,234,.534,.546,157,410,567,74,25,91,95,202,483,5.8,-3.2,-344,biyombi01
350,Vince Carter,1801,2016-17,NBA,MEM,73,15,1801,193,490,.394,81,194,.418,112,296,.378,88,115,.765,.542,36,191,227,133,60,36,50,163,586,6.2,0.8,157,cartevi01
351,Brandon Jennings,1802,2016-17,NBA,NYKWAS,81,13,1802,192,535,.359,113,283,.399,79,252,.313,114,152,.750,.479,29,167,196,395,70,4,128,116,577,6.3,-2.4,-63,jennibr01
352,Danny Green,1807,2016-17,NBA,SAS,68,68,1807,176,449,.392,58,138,.420,118,311,.379,27,32,.844,.537,31,193,224,124,70,57,76,120,497,5.9,0.8,268,greenda02
353,D'Angelo Russell,1814,2016-17,NBA,LAL,63,60,1814,351,867,.405,216,483,.447,135,384,.352,147,188,.782,.518,31,190,221,303,87,16,176,130,984,10.5,-0.8,-357,russeda01
354,E'Twaun Moore,1816,2016-17,NBA,NOP,73,22,1816,283,619,.457,206,411,.501,77,208,.370,57,74,.770,.537,33,119,152,164,50,32,62,131,700,6.9,-1.6,-110,mooreet01
355,Greg Monroe,1821,2016-17,NBA,MIL,81,0,1821,387,726,.533,387,722,.536,0,4,.000,177,239,.741,.572,167,365,532,187,92,38,140,168,951,10.4,1.8,137,monrogr01
356,Avery Bradley,1837,2016-17,NBA,BOS,55,55,1837,359,775,.463,251,498,.504,108,277,.390,68,93,.731,.548,65,269,334,122,68,11,88,141,894,11.4,-0.6,73,bradlav01
357,Joe Johnson,1842,2016-17,NBA,UTA,78,14,1842,273,626,.436,167,368,.454,106,258,.411,63,77,.818,.542,33,210,243,144,36,18,69,93,715,6.5,0.4,115,johnsjo02
358,Rajon Rondo,1845,2016-17,NBA,CHI,69,42,1845,229,561,.408,179,428,.418,50,133,.376,30,50,.600,.461,73,282,355,461,99,11,169,144,538,8.2,-0.5,-60,rondora01
359,Buddy Hield,1883,2016-17,NBA,NOPSAC,82,55,1883,327,767,.426,179,388,.461,148,379,.391,64,76,.842,.541,35,234,269,121,38,9,101,115,866,6.5,-2.0,-213,hieldbu01
360,DeMarre Carroll,1885,2016-17,NBA,TOR,72,72,1885,220,550,.400,111,230,.483,109,320,.341,89,117,.761,.530,63,212,275,74,81,27,54,143,638,6.6,0.0,116,carrode01
361,Kevin Love,1887,2016-17,NBA,CLE,60,60,1887,370,867,.427,225,478,.471,145,389,.373,257,295,.871,.573,148,518,666,116,53,21,122,125,1142,15.1,2.1,330,loveke01
362,Tony Allen,1917,2016-17,NBA,MEM,71,66,1917,274,595,.461,259,541,.479,15,54,.278,80,130,.615,.493,166,225,391,98,115,29,100,178,643,7.5,-1.0,-9,allento01
363,Chris Paul,1921,2016-17,NBA,LAC,61,61,1921,374,785,.476,250,483,.518,124,302,.411,232,260,.892,.614,40,264,304,563,119,8,147,146,1104,18.3,8.7,581,paulch01
364,Iman Shumpert,1937,2016-17,NBA,CLE,76,31,1937,201,489,.411,107,228,.469,94,261,.360,71,90,.789,.536,39,179,218,109,62,27,78,150,567,5.2,-2.3,43,shumpim01
365,Jon Leuer,1943,2016-17,NBA,DET,75,34,1943,310,646,.480,261,479,.545,49,167,.293,98,113,.867,.551,102,300,402,111,31,26,66,145,767,8.0,-0.1,-75,leuerjo01
366,Terrence Ross,1954,2016-17,NBA,ORLTOR,78,24,1954,326,746,.437,184,355,.518,142,391,.363,64,77,.831,.550,18,188,206,88,87,33,68,143,858,7.4,-0.2,125,rosste01
367,Frank Kaminsky,1956,2016-17,NBA,CHO,75,16,1956,320,802,.399,204,448,.455,116,354,.328,118,156,.756,.502,57,279,336,162,46,34,76,139,874,8.0,-1.2,43,kaminfr01
368,Ish Smith,1958,2016-17,NBA,DET,81,32,1958,329,749,.439,301,644,.467,28,105,.267,72,102,.706,.477,21,214,235,418,61,33,112,127,758,8.0,0.3,51,smithis01
369,Kent Bazemore,1963,2016-17,NBA,ATL,73,64,1963,295,721,.409,203,455,.446,92,266,.346,119,168,.708,.504,45,186,231,177,91,52,125,165,801,7.4,-1.0,-106,bazemke01
370,Rodney McGruder,1965,2016-17,NBA,MIA,78,65,1965,190,460,.413,117,240,.488,73,220,.332,44,71,.620,.506,94,162,256,124,46,18,56,140,497,5.0,-1.9,7,mcgruro01
371,Joe Ingles,1975,2016-17,NBA,UTA,82,26,1975,204,451,.452,81,172,.471,123,279,.441,50,68,.735,.604,23,238,261,225,96,8,107,163,581,6.3,1.6,159,inglejo01
372,Malcolm Brogdon,1979,2016-17,NBA,MIL,75,28,1979,290,635,.457,212,442,.480,78,193,.404,109,126,.865,.555,47,166,213,317,84,12,113,140,767,8.8,-0.4,89,brogdma01
373,Matthew Dellavedova,1988,2016-17,NBA,MIL,76,54,1988,208,534,.390,129,319,.404,79,215,.367,82,96,.854,.501,24,123,147,357,53,0,133,153,577,5.8,-4.2,-80,dellama01
374,Taj Gibson,1988,2016-17,NBA,CHIOKC,78,71,1988,365,709,.515,362,696,.520,3,13,.231,113,158,.715,.543,158,327,485,73,41,65,105,163,846,8.4,-1.5,4,gibsota01
375,Lou Williams,1992,2016-17,NBA,HOULAL,81,1,1992,428,998,.429,265,552,.480,163,446,.365,402,457,.880,.593,26,176,202,239,80,20,160,92,1421,12.4,3.9,48,willilo02
376,Monta Ellis,1998,2016-17,NBA,IND,74,33,1998,247,557,.443,204,422,.483,43,135,.319,93,128,.727,.514,19,185,204,236,78,27,135,149,630,6.2,-2.9,-70,ellismo01
377,Andre Iguodala,2001,2016-17,NBA,GSW,76,0,2001,219,415,.528,155,238,.651,64,177,.362,72,102,.706,.624,51,253,304,261,76,39,58,97,574,8.7,2.5,526,iguodan01
378,Cory Joseph,2005,2016-17,NBA,TOR,80,22,2005,299,661,.452,251,526,.477,48,135,.356,94,122,.770,.518,51,184,235,265,66,13,108,140,740,7.2,-1.3,46,josepco01
379,Seth Curry,2031,2016-17,NBA,DAL,70,42,2031,338,703,.481,201,381,.528,137,322,.425,85,100,.850,.601,25,154,179,189,79,7,92,126,898,9.6,1.2,-37,curryse01
380,Nikola Jokić,2033,2016-17,NBA,DEN,73,59,2033,494,854,.578,449,715,.628,45,139,.324,188,228,.825,.640,212,506,718,359,61,55,171,214,1221,16.4,7.3,289,jokicni01
381,Jameer Nelson,2049,2016-17,NBA,DEN,75,39,2049,268,604,.444,162,331,.489,106,273,.388,45,63,.714,.544,28,164,192,385,54,8,128,197,687,7.4,-2.0,133,nelsoja01
382,T.J. Warren,2049,2016-17,NBA,PHO,66,59,2049,403,814,.495,377,716,.527,26,98,.265,119,154,.773,.539,125,214,339,75,76,39,57,175,951,10.7,-0.6,-281,warretj01
383,Patrick Beverley,2055,2016-17,NBA,HOU,67,67,2055,228,543,.420,118,255,.463,110,288,.382,73,95,.768,.546,95,298,393,281,99,25,100,222,639,9.3,1.1,353,beverpa01
384,Austin Rivers,2056,2016-17,NBA,LAC,74,29,2056,323,731,.442,212,432,.491,111,299,.371,132,191,.691,.545,20,141,161,204,48,10,115,187,889,7.4,-2.2,-10,riverau01
385,Jonas Valančiūnas,2067,2016-17,NBA,TOR,80,80,2067,391,702,.557,390,700,.557,1,2,.500,176,217,.811,.601,226,533,759,57,37,63,106,216,959,10.7,0.3,107,valanjo01
386,Darren Collison,2068,2016-17,NBA,SAC,68,64,2068,340,714,.476,267,539,.495,73,175,.417,147,171,.860,.570,23,129,152,312,67,9,114,119,900,10.5,-0.9,-133,collida01
387,Kevin Durant,2072,2016-17,NBA,GSW,62,62,2072,551,1026,.537,434,714,.608,117,312,.375,336,384,.875,.651,39,474,513,300,66,99,138,117,1555,22.1,8.9,711,duranke01
388,Blake Griffin,2078,2016-17,NBA,LAC,61,61,2078,479,971,.493,441,858,.514,38,113,.336,320,421,.760,.569,112,385,497,300,57,22,142,157,1316,17.4,4.7,442,griffbl01
389,Bojan Bogdanović,2080,2016-17,NBA,BRKWAS,81,54,2080,376,845,.445,232,453,.512,144,392,.367,217,243,.893,.585,37,240,277,111,34,7,131,146,1113,8.5,-2.2,-277,bogdabo02
390,Derrick Rose,2084,2016-17,NBA,NYK,64,64,2084,460,977,.471,447,917,.487,13,60,.217,221,253,.874,.530,66,180,246,283,44,17,147,84,1154,12.7,-1.0,-165,rosede01
391,James Johnson,2086,2016-17,NBA,MIA,76,5,2086,368,769,.479,281,513,.548,87,256,.340,152,215,.707,.564,66,310,376,276,76,86,171,197,975,10.2,2.8,145,johnsja01
392,JaMychal Green,2103,2016-17,NBA,MEM,77,75,2103,250,500,.500,195,355,.549,55,145,.379,134,167,.802,.601,167,377,544,84,47,34,94,248,689,7.7,-0.8,-28,greenja01
393,Ryan Anderson,2114,2016-17,NBA,HOU,72,72,2114,323,773,.418,119,267,.446,204,506,.403,129,150,.860,.583,112,218,330,68,31,14,55,142,979,9.4,-0.4,408,anderry01
394,Robert Covington,2116,2016-17,NBA,PHI,67,67,2116,292,732,.399,155,320,.484,137,412,.333,143,174,.822,.534,92,344,436,102,127,69,131,203,864,9.8,0.2,-157,covinro01
395,Dario Šarić,2129,2016-17,NBA,PHI,81,36,2129,381,927,.411,275,586,.469,106,341,.311,172,220,.782,.508,112,401,513,182,57,30,183,162,1040,8.4,-2.3,-306,saricda01
396,Julius Randle,2132,2016-17,NBA,LAL,74,73,2132,377,773,.488,360,710,.507,17,63,.270,204,282,.723,.543,150,486,636,264,49,37,173,248,975,10.7,-0.9,-454,randlju01
397,Danilo Gallinari,2134,2016-17,NBA,DEN,63,63,2134,335,750,.447,209,426,.491,126,324,.389,349,387,.902,.622,39,286,325,135,40,15,82,93,1145,13.9,1.4,159,gallida01
398,T.J. McConnell,2137,2016-17,NBA,PHI,81,51,2137,236,512,.461,225,457,.492,11,55,.200,73,90,.811,.504,39,212,251,534,134,10,159,139,556,8.3,-1.0,-309,mccontj01
399,Ersan İlyasova,2143,2016-17,NBA,ATLOKCPHI,82,52,2143,384,890,.431,242,488,.496,142,402,.353,161,207,.778,.546,115,366,481,141,58,23,116,211,1071,9.1,0.1,-29,ilyaser01
400,Mason Plumlee,2148,2016-17,NBA,DENPOR,81,64,2148,334,623,.536,334,617,.541,0,6,.000,174,300,.580,.558,170,435,605,284,69,92,134,226,842,10.4,2.0,-1,plumlma01
401,Tim Hardaway Jr.,2151,2016-17,NBA,ATL,79,30,2151,415,912,.455,266,495,.537,149,417,.357,164,214,.766,.568,35,189,224,182,55,15,106,103,1143,9.8,0.5,158,hardati02
402,Jamal Crawford,2160,2016-17,NBA,LAC,82,1,2160,359,870,.413,243,548,.443,116,322,.360,174,203,.857,.525,17,112,129,214,61,14,134,115,1008,7.5,-2.1,20,crawfja01
403,Nikola Vučević,2163,2016-17,NBA,ORL,75,55,2163,483,1031,.468,460,956,.481,23,75,.307,107,160,.669,.498,176,603,779,208,76,74,117,180,1096,12.5,1.4,-141,vucevni01
404,Kristaps Porziņģis,2166,2016-17,NBA,NYK,66,65,2166,443,985,.450,331,671,.493,112,314,.357,198,252,.786,.546,111,364,475,97,47,129,118,244,1196,12.7,0.3,-99,porzikr01
405,Eric Bledsoe,2178,2016-17,NBA,PHO,66,66,2178,449,1034,.434,345,724,.477,104,310,.335,388,458,.847,.563,52,268,320,418,91,31,224,164,1390,15.9,3.6,-185,bledser01
406,Tyler Johnson,2178,2016-17,NBA,MIA,73,0,2178,357,824,.433,264,574,.460,93,250,.372,195,254,.768,.535,50,243,293,233,84,44,90,176,1002,10.5,1.4,33,johnsty01
407,Jrue Holiday,2185,2016-17,NBA,NOP,67,61,2185,405,893,.454,305,612,.498,100,281,.356,119,168,.708,.532,46,218,264,488,100,44,194,133,1029,13.0,1.3,38,holidjr01
408,Nik Stauskas,2192,2016-17,NBA,PHI,80,27,2192,251,634,.396,119,275,.433,132,359,.368,122,150,.813,.540,21,205,226,188,45,32,128,144,756,6.1,-2.8,-185,stausni01
409,Wilson Chandler,2194,2016-17,NBA,DEN,71,33,2194,433,939,.461,323,613,.527,110,326,.337,141,194,.727,.545,103,357,460,141,51,30,114,172,1117,11.0,-1.0,-38,chandwi01
410,Dwight Howard,2195,2016-17,NBA,ATL,74,74,2195,388,613,.633,388,611,.635,0,2,.000,226,424,.533,.627,296,644,940,104,64,92,170,203,1002,13.5,1.4,-112,howardw01
411,Al Horford,2199,2016-17,NBA,BOS,68,68,2199,379,801,.473,293,559,.524,86,242,.355,108,135,.800,.553,95,370,465,337,52,86,115,138,952,13.1,3.4,215,horfoal01
412,JJ Redick,2199,2016-17,NBA,LAC,78,78,2199,396,890,.445,195,422,.462,201,468,.429,180,202,.891,.599,11,160,171,110,54,13,98,125,1173,9.6,0.4,473,redicjj01
413,Maurice Harkless,2220,2016-17,NBA,POR,77,69,2220,314,624,.503,246,430,.572,68,194,.351,77,124,.621,.570,125,216,341,88,85,70,86,214,773,8.0,-0.6,45,harklma01
414,Victor Oladipo,2224,2016-17,NBA,OKC,67,67,2224,412,932,.442,285,580,.491,127,352,.361,116,154,.753,.534,39,252,291,176,78,21,119,155,1067,10.5,-0.5,175,oladivi01
415,Brook Lopez,2227,2016-17,NBA,BRK,75,75,2227,555,1172,.474,421,785,.536,134,387,.346,295,364,.810,.578,121,282,403,176,38,124,184,192,1539,14.3,2.3,-161,lopezbr01
416,Evan Fournier,2234,2016-17,NBA,ORL,68,66,2234,408,930,.439,280,570,.491,128,360,.356,223,277,.805,.555,44,165,209,202,66,4,141,180,1167,10.8,-1.3,-194,fournev01
417,P.J. Tucker,2234,2016-17,NBA,PHOTOR,81,21,2234,199,482,.413,129,286,.451,70,196,.357,72,93,.774,.516,117,354,471,99,116,19,66,196,540,6.4,-0.3,-77,tuckepj01
