Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
282,Brandon Boston Jr.,760,2021-22,NBA,LAC,51,0,760,125,325,.385,91,214,.425,34,111,.306,59,72,.819,.481,17,94,111,51,26,13,31,43,343,4.4,-3.3,-37,bostobr01
283,Kelly Olynyk,763,2021-22,NBA,DET,40,1,763,128,286,.448,88,167,.527,40,119,.336,69,89,.775,.561,54,123,177,111,31,19,58,100,365,7.7,1.6,-70,olynyke01
284,Trent Forrest,766,2021-22,NBA,UTA,60,6,766,76,155,.490,71,128,.555,5,27,.185,38,48,.792,.554,23,76,99,106,30,6,48,43,195,3.3,-1.0,78,forretr01
285,Justise Winslow,772,2021-22,NBA,LACPOR,48,11,772,110,257,.428,95,191,.497,15,66,.227,39,66,.591,.479,50,152,202,84,35,25,49,67,274,5.1,-1.7,28,winslju01
286,Romeo Langford,774,2021-22,NBA,BOSSAS,48,5,774,83,191,.435,54,106,.509,29,85,.341,23,42,.548,.520,30,78,108,21,22,16,16,47,218,3.5,-1.4,5,langfro01
287,Quentin Grimes,787,2021-22,NBA,NYK,46,6,787,95,235,.404,23,46,.500,72,189,.381,13,19,.684,.565,24,70,94,44,31,11,28,72,275,4.3,-0.3,-52,grimequ01
288,Ty Jerome,800,2021-22,NBA,OKC,48,4,800,124,328,.378,70,142,.493,54,186,.290,38,47,.809,.488,19,59,78,109,30,5,37,73,340,4.8,-2.3,-7,jeromty01
289,Lou Williams,804,2021-22,NBA,ATL,56,0,804,125,320,.391,88,218,.404,37,102,.363,67,78,.859,.500,16,71,87,105,28,3,43,48,354,4.5,-3.4,15,willilo02
290,Dāvis Bertāns,806,2021-22,NBA,DALWAS,56,0,806,99,275,.360,22,45,.489,77,230,.335,36,40,.900,.531,12,105,117,31,17,12,19,85,311,3.4,-2.6,28,bertada01
291,Lance Stephenson,813,2021-22,NBA,ATLIND,46,1,813,147,323,.455,120,233,.515,27,90,.300,63,80,.788,.536,12,115,127,165,24,4,72,96,384,6.2,-3.2,-111,stephla01
292,Wayne Ellington,816,2021-22,NBA,LAL,43,9,816,98,237,.414,16,26,.615,82,211,.389,9,11,.818,.593,10,67,77,30,23,5,19,42,287,4.6,-1.4,-59,ellinwa01
293,Tony Snell,826,2021-22,NBA,NOPPOR,53,12,826,69,171,.404,24,43,.558,45,128,.352,4,4,1.000,.541,16,87,103,28,16,9,19,70,187,2.4,-4.2,-117,snellto01
294,Josh Jackson,828,2021-22,NBA,DETSAC,51,3,828,120,300,.400,87,170,.512,33,130,.254,55,77,.714,.491,21,120,141,54,26,22,47,88,328,4.0,-4.5,-156,jacksjo02
295,Jose Alvarado,835,2021-22,NBA,NOP,54,1,835,131,294,.446,99,184,.538,32,110,.291,36,53,.679,.520,25,75,100,152,71,7,40,73,330,6.0,1.9,143,alvarjo01
296,Willy Hernangómez,842,2021-22,NBA,NOP,50,8,842,170,327,.520,166,315,.527,4,12,.333,109,141,.773,.582,143,195,338,63,21,19,51,97,453,8.5,0.2,-45,hernawi01
297,Thaddeus Young,842,2021-22,NBA,SASTOR,52,1,842,141,272,.518,124,224,.554,17,48,.354,23,49,.469,.548,80,128,208,104,54,18,52,81,322,6.3,2.2,20,youngth01
298,Armoni Brooks,847,2021-22,NBA,HOUTOR,54,11,847,98,289,.339,24,40,.600,74,249,.297,18,21,.857,.483,20,83,103,62,28,11,27,74,288,3.4,-3.9,-80,brookar01
299,Maurice Harkless,861,2021-22,NBA,SAC,47,24,861,83,181,.459,52,80,.650,31,101,.307,20,28,.714,.561,12,100,112,23,29,24,31,77,217,3.4,-3.3,-90,harklma01
300,Trey Murphy III,866,2021-22,NBA,NOP,62,1,866,109,277,.394,38,91,.418,71,186,.382,45,51,.882,.558,47,100,147,38,23,7,16,60,334,4.2,-1.2,-1,murphtr02
301,Trendon Watford,869,2021-22,NBA,POR,48,10,869,142,267,.532,133,229,.581,9,38,.237,71,94,.755,.590,57,142,199,81,25,28,44,116,364,6.6,-1.7,-349,watfotr01
302,Serge Ibaka,881,2021-22,NBA,LACMIL,54,12,881,148,296,.500,111,197,.563,37,99,.374,32,44,.727,.579,62,188,250,49,11,33,43,102,365,5.5,-1.5,-54,ibakase01
303,D.J. Augustin,883,2021-22,NBA,HOULAL,55,2,883,94,222,.423,26,58,.448,68,164,.415,38,43,.884,.610,11,57,68,107,17,1,56,39,294,4.0,-3.6,-177,augusdj01
304,Dillon Brooks,886,2021-22,NBA,MEM,32,31,886,227,526,.432,181,377,.480,46,149,.309,90,106,.849,.515,29,73,102,88,36,8,50,105,590,11.2,-1.8,206,brookdi01
305,Tristan Thompson,891,2021-22,NBA,CHIINDSAC,57,6,891,141,267,.528,140,264,.530,1,3,.333,61,116,.526,.541,120,168,288,34,23,21,45,98,344,5.3,-3.1,-65,thomptr01
306,Jalen McDaniels,895,2021-22,NBA,CHO,55,2,895,123,254,.484,82,146,.562,41,108,.380,53,72,.736,.595,37,133,170,58,26,22,36,93,340,5.1,-2.3,46,mcdanja01
307,Derrick Jones Jr.,901,2021-22,NBA,CHI,51,8,901,105,195,.538,85,134,.634,20,61,.328,56,70,.800,.633,60,109,169,30,25,33,30,105,286,5.1,-0.9,41,jonesde02
308,Jordan McLaughlin,902,2021-22,NBA,MIN,62,3,902,88,200,.440,61,115,.530,27,85,.318,30,40,.750,.535,22,72,94,180,57,10,38,54,233,4.7,0.4,37,mclaujo01
309,Jevon Carter,903,2021-22,NBA,BRKMIL,66,3,903,98,253,.387,32,83,.386,66,170,.388,15,18,.833,.531,14,96,110,96,24,14,34,67,277,3.3,-2.2,-53,carteje01
310,Tomáš Satoranský,907,2021-22,NBA,NOPSASWAS,55,13,907,72,191,.377,61,138,.442,11,53,.208,43,54,.796,.461,27,99,126,184,29,5,46,71,198,4.1,-3.7,-163,satorto01
311,Théo Maledon,909,2021-22,NBA,OKC,51,7,909,119,317,.375,75,167,.449,44,150,.293,79,100,.790,.500,20,111,131,111,31,11,65,67,361,4.9,-4.4,-200,maledth01
312,Jalen Smith,929,2021-22,NBA,INDPHO,51,8,929,176,350,.503,136,228,.596,40,122,.328,78,102,.765,.595,101,206,307,24,15,41,42,96,470,7.8,-0.5,31,smithja04
313,Jeremy Lamb,938,2021-22,NBA,INDSAC,56,0,938,133,347,.383,78,177,.441,55,170,.324,89,106,.840,.521,26,128,154,81,31,22,37,59,410,5.6,-0.8,19,lambje01
314,Klay Thompson,941,2021-22,NBA,GSW,32,32,941,246,573,.429,132,277,.477,114,296,.385,46,51,.902,.547,15,110,125,88,16,17,43,54,652,13.0,1.1,66,thompkl01
315,Rui Hachimura,945,2021-22,NBA,WAS,42,13,945,187,381,.491,132,258,.512,55,123,.447,46,66,.697,.579,25,135,160,48,23,9,33,53,475,8.1,-1.4,-127,hachiru01
316,Isaiah Roby,946,2021-22,NBA,OKC,45,28,946,166,323,.514,122,224,.545,44,99,.444,78,116,.672,.607,75,142,217,71,36,34,43,109,454,8.8,0.6,-185,robyis01
317,Kemba Walker,947,2021-22,NBA,NYK,37,37,947,149,370,.403,76,171,.444,73,199,.367,60,71,.845,.537,14,97,111,131,26,7,48,37,431,8.8,0.4,-182,walkeke02
318,Taj Gibson,949,2021-22,NBA,NYK,52,4,949,86,166,.518,71,128,.555,15,38,.395,42,52,.808,.606,88,141,229,32,22,40,27,137,229,4.6,-2.0,43,gibsota01
319,Keita Bates-Diop,959,2021-22,NBA,SAS,59,14,959,136,263,.517,119,208,.572,17,55,.309,46,61,.754,.578,62,169,231,41,27,14,45,61,335,4.9,-2.6,4,bateske01
320,Blake Griffin,959,2021-22,NBA,BRK,56,24,959,133,313,.425,95,168,.565,38,145,.262,55,76,.724,.518,60,168,228,105,27,14,31,95,359,5.7,-0.5,-94,griffbl01
321,Moritz Wagner,959,2021-22,NBA,ORL,63,3,959,197,396,.497,131,195,.672,66,201,.328,104,129,.806,.623,42,190,232,87,20,13,56,123,564,6.8,1.6,-150,wagnemo01
322,Joshua Primo,965,2021-22,NBA,SAS,50,16,965,101,270,.374,59,133,.444,42,137,.307,44,59,.746,.487,32,81,113,81,20,23,57,79,288,3.7,-5.0,-81,primojo01
323,Dwight Howard,969,2021-22,NBA,LAL,60,27,969,134,219,.612,126,204,.618,8,15,.533,96,146,.658,.657,118,238,356,35,34,36,47,115,372,6.6,-0.2,-128,howardw01
324,Duane Washington Jr.,969,2021-22,NBA,IND,48,7,969,173,427,.405,92,212,.434,81,215,.377,46,61,.754,.521,4,79,83,85,26,3,57,66,473,5.6,-4.7,-125,washidu02
325,Nic Claxton,971,2021-22,NBA,BRK,47,19,971,178,264,.674,178,264,.674,0,0,,54,93,.581,.672,91,173,264,43,24,51,38,110,410,8.6,0.5,-29,claxtni01
326,Ricky Rubio,971,2021-22,NBA,CLE,34,8,971,149,411,.363,90,237,.380,59,174,.339,88,103,.854,.488,15,126,141,225,49,7,90,75,445,10.3,0.2,186,rubiori01
327,Jaylen Nowell,974,2021-22,NBA,MIN,62,1,974,196,413,.475,133,253,.526,63,160,.394,72,92,.783,.581,22,101,123,130,27,10,36,73,527,6.7,0.8,70,nowelja01
328,Daniel Theis,978,2021-22,NBA,BOSHOU,47,27,978,151,291,.519,118,184,.641,33,107,.308,49,72,.681,.595,59,169,228,41,20,31,46,111,384,6.5,-2.1,-88,theisda01
329,Dean Wade,983,2021-22,NBA,CLE,51,28,983,99,217,.456,48,75,.640,51,142,.359,20,30,.667,.584,31,119,150,52,29,7,16,88,269,4.5,-0.6,37,wadede01
330,Kessler Edwards,990,2021-22,NBA,BRK,48,23,990,110,267,.412,62,131,.473,48,136,.353,16,19,.842,.516,44,128,172,31,29,24,42,85,284,4.2,-3.8,-60,edwarke02
331,Khem Birch,991,2021-22,NBA,TOR,55,28,991,97,200,.485,97,186,.522,0,14,.000,53,71,.746,.534,122,117,239,56,30,26,29,104,247,5.0,-1.3,21,birchkh01
332,Onyeka Okongwu,991,2021-22,NBA,ATL,48,6,991,156,226,.690,156,226,.690,0,0,,80,110,.727,.714,115,168,283,53,31,60,44,149,392,8.8,0.8,112,okongon01
333,Juan Toscano-Anderson,997,2021-22,NBA,GSW,73,6,997,115,235,.489,87,148,.588,28,87,.322,40,70,.571,.561,28,148,176,127,48,17,68,115,298,3.6,-0.8,47,toscaju01
334,Payton Pritchard,1001,2021-22,NBA,BOS,71,2,1001,160,373,.429,59,128,.461,101,245,.412,21,21,1.000,.578,32,102,134,139,25,6,41,61,442,5.1,1.8,64,pritcpa01
335,Wesley Matthews,1004,2021-22,NBA,MIL,49,14,1004,87,220,.395,34,63,.540,53,157,.338,22,28,.786,.536,30,62,92,36,23,8,18,87,249,3.4,-3.3,139,matthwe02
336,Donte DiVincenzo,1008,2021-22,NBA,MILSAC,42,1,1008,118,336,.351,44,118,.373,74,218,.339,70,83,.843,.510,40,130,170,118,48,8,72,69,380,6.9,-2.3,-75,divindo01
337,Cam Reddish,1009,2021-22,NBA,ATLNYK,49,7,1009,165,408,.404,99,224,.442,66,184,.359,101,112,.902,.543,25,80,105,48,47,15,57,60,497,6.6,-1.3,-217,reddica01
338,Lamar Stevens,1013,2021-22,NBA,CLE,63,13,1013,156,319,.489,138,254,.543,18,65,.277,53,75,.707,.544,47,117,164,44,31,18,41,106,383,4.3,-2.9,-40,stevela01
339,Damian Jones,1016,2021-22,NBA,SAC,56,15,1016,175,266,.658,165,237,.696,10,29,.345,94,131,.718,.701,75,171,246,69,26,47,59,130,454,7.6,0.3,-172,jonesda03
340,Aaron Holiday,1018,2021-22,NBA,PHOWAS,63,15,1018,151,338,.447,112,235,.477,39,103,.379,59,68,.868,.544,24,98,122,153,42,9,67,92,400,5.0,-1.7,-37,holidaa01
341,DeAndre' Bembry,1028,2021-22,NBA,BRKMIL,56,20,1028,124,221,.561,109,185,.589,15,36,.417,21,35,.600,.601,42,121,163,66,49,25,31,113,284,4.9,-0.7,-27,bembrde01
342,Rudy Gay,1037,2021-22,NBA,UTA,55,1,1037,157,379,.414,87,176,.494,70,203,.345,62,79,.785,.539,55,187,242,56,25,19,47,95,446,5.9,-1.0,183,gayru01
343,Josh Green,1038,2021-22,NBA,DAL,67,3,1038,130,256,.508,102,178,.573,28,78,.359,31,45,.689,.578,52,109,161,79,45,14,44,115,319,4.1,-1.0,70,greenjo02
344,Larry Nance Jr.,1040,2021-22,NBA,NOPPOR,46,11,1040,129,247,.522,106,177,.599,23,70,.329,40,57,.702,.590,72,176,248,81,43,20,37,84,321,7.4,-0.1,-60,nancela02
345,LaMarcus Aldridge,1050,2021-22,NBA,BRK,47,12,1050,252,458,.550,238,412,.578,14,46,.304,89,102,.873,.604,73,185,258,42,14,47,44,78,607,10.4,0.7,19,aldrila01
346,Troy Brown Jr.,1055,2021-22,NBA,CHI,66,7,1055,108,258,.419,61,125,.488,47,133,.353,20,26,.769,.525,39,164,203,66,36,5,26,62,283,3.9,-1.8,-44,browntr01
347,Damian Lillard,1055,2021-22,NBA,POR,29,29,1055,222,552,.402,130,268,.485,92,284,.324,159,181,.878,.550,13,107,120,212,17,11,83,37,695,17.4,1.3,-30,lillada01
348,Dewayne Dedmon,1065,2021-22,NBA,MIA,67,15,1065,164,290,.566,145,243,.597,19,47,.404,75,100,.750,.632,105,281,386,47,24,42,70,174,422,5.7,-1.0,48,dedmode01
349,Kenrich Williams,1074,2021-22,NBA,OKC,49,0,1074,146,317,.461,105,196,.536,41,121,.339,30,55,.545,.532,75,145,220,108,44,10,46,81,363,6.8,-0.3,25,willike04
350,Richaun Holmes,1077,2021-22,NBA,SAC,45,37,1077,198,300,.660,196,295,.664,2,5,.400,70,90,.778,.689,93,224,317,48,17,41,56,128,468,9.6,-0.5,-136,holmeri01
351,Paul George,1080,2021-22,NBA,LAC,31,31,1080,268,636,.421,177,379,.467,91,257,.354,127,148,.858,.538,12,201,213,176,67,13,126,74,754,16.8,3.7,92,georgpa01
352,JaMychal Green,1087,2021-22,NBA,DEN,67,8,1087,159,327,.486,126,203,.621,33,124,.266,81,93,.871,.587,81,200,281,59,43,26,57,158,432,5.4,-1.8,-88,greenja01
353,Jeremiah Robinson-Earl,1088,2021-22,NBA,OKC,49,36,1088,134,324,.414,76,159,.478,58,165,.352,40,54,.741,.526,75,199,274,49,29,15,39,75,366,6.2,-2.2,-240,robinje02
354,Nassir Little,1089,2021-22,NBA,POR,42,23,1089,145,315,.460,94,161,.584,51,154,.331,69,94,.734,.575,58,178,236,54,25,36,40,82,410,8.3,-1.4,-23,littlna01
355,Kyrie Irving,1092,2021-22,NBA,BRK,29,29,1092,289,616,.469,189,377,.501,100,239,.418,118,129,.915,.592,16,111,127,167,41,17,73,81,796,20.2,3.0,121,irvinky01
356,Stanley Johnson,1095,2021-22,NBA,LAL,48,27,1095,117,251,.466,84,146,.575,33,105,.314,53,74,.716,.564,34,121,155,80,43,14,35,109,320,5.7,-2.7,-49,johnsst04
357,Garrett Temple,1100,2021-22,NBA,NOP,59,16,1100,111,295,.376,52,110,.473,59,185,.319,28,41,.683,.494,29,114,143,74,43,23,42,81,309,3.9,-2.5,-326,templga01
358,Joe Ingles,1121,2021-22,NBA,UTA,45,15,1121,115,285,.404,37,60,.617,78,225,.347,17,22,.773,.551,12,119,131,158,23,5,46,82,325,6.0,-0.3,186,inglejo01
359,Ish Smith,1128,2021-22,NBA,CHOWAS,65,1,1128,185,430,.430,160,363,.441,25,67,.373,15,24,.625,.465,25,115,140,244,47,23,78,78,410,5.5,-2.9,-155,smithis01
360,Nemanja Bjelica,1139,2021-22,NBA,GSW,71,0,1139,160,342,.468,106,193,.549,54,149,.362,59,81,.728,.573,62,232,294,159,41,26,87,128,433,5.6,1.4,133,bjeline01
361,Alex Caruso,1147,2021-22,NBA,CHI,41,18,1147,102,256,.398,60,130,.462,42,126,.333,58,73,.795,.528,33,115,148,165,71,15,57,106,304,7.7,0.2,110,carusal01
362,Marvin Bagley III,1148,2021-22,NBA,DETSAC,48,25,1148,225,446,.504,202,349,.579,23,97,.237,67,101,.663,.551,105,233,338,36,22,18,39,93,540,9.0,-2.3,-132,baglema01
363,Tre Jones,1150,2021-22,NBA,SAS,69,11,1150,166,339,.490,156,288,.542,10,51,.196,71,91,.780,.545,29,126,155,233,42,7,46,78,413,6.2,-0.5,-16,jonestr01
364,Frank Jackson,1162,2021-22,NBA,DET,53,7,1162,194,483,.402,108,204,.529,86,279,.308,86,104,.827,.530,19,68,87,55,27,9,38,89,560,6.1,-3.5,-185,jacksfr01
365,Hassan Whiteside,1163,2021-22,NBA,UTA,65,8,1163,215,330,.652,215,330,.652,0,0,,104,167,.623,.662,166,328,494,26,22,103,53,179,534,8.7,2.1,230,whiteha01
366,JaVale McGee,1171,2021-22,NBA,PHO,74,17,1171,288,458,.629,286,449,.637,2,9,.222,102,146,.699,.651,163,333,496,42,22,81,98,181,680,8.2,0.8,120,mcgeeja01
367,CJ Elleby,1172,2021-22,NBA,POR,58,28,1172,121,308,.393,84,182,.462,37,126,.294,60,84,.714,.491,66,161,227,87,35,19,56,116,339,4.5,-5.3,-348,ellebcj01
368,Cam Thomas,1174,2021-22,NBA,BRK,67,2,1174,218,503,.433,171,329,.520,47,174,.270,87,105,.829,.519,16,145,161,78,33,8,55,66,570,5.4,-3.4,-139,thomaca02
369,Taurean Prince,1175,2021-22,NBA,MIN,69,8,1175,177,390,.454,91,161,.565,86,229,.376,62,82,.756,.589,26,148,174,68,47,23,53,116,502,5.3,-0.9,-5,princta02
370,Shake Milton,1179,2021-22,NBA,PHI,55,6,1179,173,403,.429,130,270,.481,43,133,.323,61,73,.836,.517,30,112,142,139,28,17,44,99,450,6.2,-2.2,-29,miltosh01
371,Jonathan Kuminga,1183,2021-22,NBA,GSW,70,12,1183,236,460,.513,186,311,.598,50,149,.336,130,190,.684,.600,54,180,234,64,31,22,74,146,652,6.4,-1.5,35,kuminjo01
372,Jordan Nwora,1184,2021-22,NBA,MIL,62,13,1184,186,462,.403,107,235,.455,79,227,.348,36,43,.837,.506,37,184,221,59,25,17,57,78,487,4.9,-4.1,-77,nworajo01
373,Facundo Campazzo,1186,2021-22,NBA,DEN,65,4,1186,107,296,.361,49,103,.476,58,193,.301,60,78,.769,.503,23,94,117,220,63,23,67,124,332,4.9,-0.8,-209,campafa01
374,James Johnson,1193,2021-22,NBA,BRK,62,10,1193,144,307,.469,121,222,.545,23,85,.271,29,55,.527,.513,51,164,215,130,30,34,48,162,340,4.7,-2.2,-59,johnsja01
375,Malcolm Brogdon,1204,2021-22,NBA,IND,36,36,1204,243,543,.448,185,357,.518,58,186,.312,143,167,.856,.557,33,152,185,212,30,14,77,71,687,15.2,2.3,0,brogdma01
376,Aaron Wiggins,1211,2021-22,NBA,OKC,50,35,1211,156,337,.463,114,199,.573,42,138,.304,62,85,.729,.556,51,127,178,68,30,10,54,93,416,6.0,-4.3,-235,wiggiaa01
377,Lonzo Ball,1213,2021-22,NBA,CHI,35,35,1213,162,383,.423,52,123,.423,110,260,.423,21,28,.750,.575,35,155,190,178,64,31,82,85,455,11.8,2.5,81,balllo01
378,Naz Reid,1213,2021-22,NBA,MIN,77,6,1213,233,476,.489,176,310,.568,57,166,.343,114,149,.765,.588,102,199,301,71,40,71,82,172,637,6.5,0.0,-91,reidna01
379,Isaiah Hartenstein,1219,2021-22,NBA,LAC,68,0,1219,229,366,.626,215,336,.640,14,30,.467,91,132,.689,.664,117,215,332,160,50,77,84,167,563,8.7,4.5,169,harteis01
380,Doug McDermott,1222,2021-22,NBA,SAS,51,51,1222,215,465,.462,107,209,.512,108,256,.422,40,51,.784,.593,18,97,115,64,13,6,43,79,578,7.1,-2.5,-38,mcderdo01
381,Aleksej Pokusevski,1229,2021-22,NBA,OKC,61,12,1229,186,456,.408,129,259,.498,57,197,.289,35,50,.700,.485,73,245,318,131,39,38,94,88,464,6.0,-2.6,-44,pokusal01
382,Obi Toppin,1232,2021-22,NBA,NYK,72,10,1232,251,473,.531,199,304,.655,52,169,.308,94,124,.758,.614,69,199,268,77,25,33,56,102,648,7.2,2.0,165,toppiob01
383,Myles Turner,1240,2021-22,NBA,IND,42,42,1240,200,393,.509,139,210,.662,61,183,.333,79,105,.752,.615,65,232,297,44,28,118,54,119,540,11.7,1.4,-14,turnemy01
384,Tim Hardaway Jr.,1245,2021-22,NBA,DAL,42,20,1245,209,530,.394,107,226,.473,102,304,.336,78,103,.757,.520,13,143,156,92,38,6,34,74,598,9.4,-0.2,36,hardati02
385,Drew Eubanks,1247,2021-22,NBA,PORSAS,71,31,1247,221,371,.596,216,348,.621,5,23,.217,99,130,.762,.638,130,252,382,85,31,40,81,122,546,7.3,-1.4,-327,eubandr01
386,Gary Payton II,1247,2021-22,NBA,GSW,71,16,1247,212,344,.616,169,224,.754,43,120,.358,35,58,.603,.679,72,175,247,64,96,22,40,131,502,7.1,3.7,182,paytoga02
387,Brandon Clarke,1251,2021-22,NBA,MEM,64,1,1251,288,447,.644,283,425,.666,5,22,.227,85,130,.654,.660,135,207,342,86,39,68,34,122,666,10.5,4.2,176,clarkbr01
388,George Hill,1251,2021-22,NBA,MIL,54,17,1251,118,275,.429,77,141,.546,41,134,.306,57,62,.919,.552,38,117,155,120,42,6,41,70,334,5.7,-1.6,313,hillge01
389,Damion Lee,1257,2021-22,NBA,GSW,63,5,1257,169,383,.441,106,196,.541,63,187,.337,66,75,.880,.561,27,176,203,63,39,6,38,95,467,5.5,-2.0,93,leeda03
390,Hamidou Diallo,1265,2021-22,NBA,DET,58,29,1265,261,526,.496,238,433,.550,23,93,.247,91,140,.650,.541,69,208,277,73,71,17,58,143,636,8.3,-0.5,-209,diallha01
391,Cameron Payne,1277,2021-22,NBA,PHO,58,12,1277,240,587,.409,169,376,.449,71,211,.336,75,89,.843,.500,24,151,175,282,40,17,103,119,626,8.0,0.0,148,payneca01
392,Chimezie Metu,1280,2021-22,NBA,SAC,60,20,1280,203,449,.452,146,263,.555,57,186,.306,71,91,.780,.546,34,301,335,60,51,32,61,93,534,7.1,-1.5,-154,metuch01
393,Bryn Forbes,1284,2021-22,NBA,DENSAS,75,2,1284,231,539,.429,109,244,.447,122,295,.414,79,87,.908,.574,10,83,93,75,25,5,56,95,663,5.3,-2.9,25,forbebr01
394,Ben McLemore,1285,2021-22,NBA,POR,64,6,1285,216,539,.401,65,122,.533,151,417,.362,72,88,.818,.567,12,91,103,59,38,10,55,103,655,6.0,-3.2,-352,mclembe01
395,John Konchar,1293,2021-22,NBA,MEM,72,7,1293,135,262,.515,83,136,.610,52,126,.413,27,49,.551,.615,87,242,329,109,45,22,29,90,349,5.8,1.5,92,konchjo01
396,Jalen Suggs,1305,2021-22,NBA,ORL,48,45,1305,198,548,.361,156,352,.443,42,196,.214,126,163,.773,.455,26,145,171,209,59,19,143,142,564,6.8,-5.6,-206,suggsja01
397,Bones Hyland,1313,2021-22,NBA,DEN,69,4,1313,230,571,.403,99,213,.465,131,358,.366,107,125,.856,.558,14,174,188,191,41,20,86,153,698,7.1,-0.4,39,hylanbo01
398,Draymond Green,1328,2021-22,NBA,GSW,46,44,1328,135,257,.525,119,203,.586,16,54,.296,60,91,.659,.582,45,291,336,320,61,50,139,136,346,9.9,3.2,190,greendr01
399,Josh Christopher,1333,2021-22,NBA,HOU,74,2,1333,224,500,.448,168,311,.540,56,189,.296,83,113,.735,.534,52,134,186,150,65,13,114,97,587,5.6,-3.5,-272,chrisjo01
400,Ziaire Williams,1344,2021-22,NBA,MEM,62,31,1344,191,424,.450,115,182,.632,76,242,.314,43,55,.782,.559,26,103,129,65,35,12,41,113,501,5.3,-3.0,122,willizi02
401,Danny Green,1359,2021-22,NBA,PHI,62,28,1359,126,320,.394,23,49,.469,103,271,.380,11,14,.786,.561,32,125,157,64,60,37,45,105,366,4.8,-0.5,80,greenda02
402,Eric Bledsoe,1361,2021-22,NBA,LAC,54,29,1361,197,468,.421,146,305,.479,51,163,.313,89,117,.761,.514,28,154,182,225,69,19,116,85,534,8.0,-0.8,-40,bledser01
403,Tre Mann,1366,2021-22,NBA,OKC,60,26,1366,231,588,.393,133,316,.421,98,272,.360,65,82,.793,.501,25,146,171,91,47,12,71,102,625,6.1,-4.4,-278,manntr01
404,Raul Neto,1369,2021-22,NBA,WAS,70,19,1369,204,441,.463,169,321,.526,35,120,.292,83,108,.769,.538,13,121,134,217,55,3,79,104,526,6.0,-2.9,-90,netora01
405,Caleb Martin,1372,2021-22,NBA,MIA,60,12,1372,208,410,.507,144,255,.565,64,155,.413,71,93,.763,.611,70,160,230,64,58,30,52,104,551,7.8,1.1,157,martica02
406,Otto Porter Jr.,1395,2021-22,NBA,GSW,63,15,1395,193,416,.464,113,200,.565,80,216,.370,49,61,.803,.581,86,276,362,94,68,29,37,83,515,8.3,3.1,232,porteot01
407,Jaxson Hayes,1397,2021-22,NBA,NOP,70,28,1397,245,398,.616,225,341,.660,20,57,.351,144,188,.766,.680,115,200,315,43,33,55,54,155,654,8.3,0.2,22,hayesja02
408,R.J. Hampton,1403,2021-22,NBA,ORL,64,14,1403,175,457,.383,111,274,.405,64,183,.350,75,117,.641,.481,23,171,194,158,42,13,87,101,489,5.1,-4.1,-416,hamptrj01
409,Anthony Davis,1408,2021-22,NBA,LAL,40,40,1408,370,695,.532,357,625,.571,13,70,.186,174,244,.713,.578,106,288,394,122,49,90,82,97,927,19.9,3.8,-92,davisan02
410,Avery Bradley,1413,2021-22,NBA,LAL,62,45,1413,148,350,.423,66,140,.471,82,210,.390,16,18,.889,.550,31,105,136,47,53,9,38,118,394,4.3,-3.6,-181,bradlav01
411,Furkan Korkmaz,1416,2021-22,NBA,PHI,67,19,1416,182,470,.387,105,204,.515,77,266,.289,68,84,.810,.502,22,153,175,127,33,9,48,58,509,5.4,-3.1,28,korkmfu01
412,Austin Reaves,1419,2021-22,NBA,LAL,61,19,1419,146,318,.459,93,151,.616,53,167,.317,99,118,.839,.600,45,148,193,110,29,20,40,87,444,6.4,-1.9,54,reaveau01
413,Andre Drummond,1438,2021-22,NBA,BRKPHI,73,36,1438,247,433,.570,247,430,.574,0,3,.000,86,164,.524,.574,229,451,680,131,78,68,115,192,580,9.1,1.3,40,drumman01
414,Landry Shamet,1438,2021-22,NBA,PHO,69,14,1438,191,485,.394,68,151,.450,123,334,.368,68,81,.840,.550,16,110,126,108,28,9,41,92,573,5.5,-1.2,137,shamela01
415,Bradley Beal,1440,2021-22,NBA,WAS,40,40,1440,348,771,.451,285,561,.508,63,210,.300,169,203,.833,.539,38,151,189,265,36,15,135,95,928,16.1,0.8,-102,bealbr01
416,Daniel Gafford,1444,2021-22,NBA,WAS,72,53,1444,285,411,.693,285,410,.695,0,1,.000,107,153,.699,.708,155,252,407,68,30,99,65,170,677,9.5,1.6,-208,gaffoda01
417,Maxi Kleber,1449,2021-22,NBA,DAL,59,21,1449,141,354,.398,58,99,.586,83,255,.325,46,65,.708,.537,70,280,350,68,30,58,47,137,411,6.1,-0.4,120,klebima01
418,Terrence Ross,1451,2021-22,NBA,ORL,63,0,1451,220,554,.397,143,290,.493,77,264,.292,112,130,.862,.515,20,141,161,116,28,12,75,68,629,6.2,-3.7,-349,rosste01
419,Delon Wright,1457,2021-22,NBA,ATL,77,8,1457,122,269,.454,78,153,.510,44,116,.379,54,63,.857,.576,50,170,220,188,93,19,45,56,342,5.9,2.2,61,wrighde01
420,Norman Powell,1458,2021-22,NBA,LACPOR,45,41,1458,279,605,.461,173,352,.491,106,253,.419,189,233,.811,.603,20,125,145,96,42,21,69,106,853,13.1,-0.3,-220,powelno01
