Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1001,GSW,2021-01-12,95,,IND,L 95-104,240,34,89,.382,21,51,.412,13,38,.342,14,22,.636,95,39,88,.443,30,60,.500,9,28,.321,17,25,.680,104
1002,UTA,2020-12-31,95,,PHO,L 95-106,240,35,84,.417,23,50,.460,12,34,.353,13,19,.684,95,41,84,.488,24,51,.471,17,33,.515,7,10,.700,106
1003,BOS,2020-12-25,95,,BRK,L 95-123,240,37,98,.378,29,71,.408,8,27,.296,13,19,.684,95,41,76,.539,26,47,.553,15,29,.517,26,31,.839,123
1004,CHI,2021-05-03,94,,PHI,L 94-106,240,36,87,.414,25,53,.472,11,34,.324,11,14,.786,94,40,75,.533,29,47,.617,11,28,.393,15,21,.714,106
1005,IND,2021-04-19,94,,SAS,L 94-109,240,34,104,.327,26,70,.371,8,34,.235,18,27,.667,94,36,84,.429,28,56,.500,8,28,.286,29,35,.829,109
1006,SAC,2021-04-02,94,,LAL,L 94-115,240,36,85,.424,26,50,.520,10,35,.286,12,16,.750,94,43,91,.473,26,58,.448,17,33,.515,12,20,.600,115
1007,CLE,2021-04-01,94,,PHI,L 94-114,240,34,80,.425,24,45,.533,10,35,.286,16,21,.762,94,40,93,.430,25,56,.446,15,37,.405,19,25,.760,114
1008,LAC,2021-04-01,94,,DEN,L 94-101,240,35,85,.412,25,51,.490,10,34,.294,14,16,.875,94,39,81,.481,26,56,.464,13,25,.520,10,14,.714,101
1009,OKC,2021-03-27,94,,BOS,L 94-111,240,34,83,.410,23,45,.511,11,38,.289,15,24,.625,94,44,96,.458,32,58,.552,12,38,.316,11,14,.786,111
1010,DAL,2021-03-26,94,,IND,L 94-109,240,39,95,.411,31,60,.517,8,35,.229,8,14,.571,94,38,87,.437,18,40,.450,20,47,.426,13,18,.722,109
1011,CHI,2021-03-24,94,,CLE,L 94-103,240,37,83,.446,29,55,.527,8,28,.286,12,14,.857,94,42,92,.457,31,63,.492,11,29,.379,8,10,.800,103
1012,LAL,2021-03-20,94,,ATL,L 94-99,240,34,81,.420,26,55,.473,8,26,.308,18,24,.750,94,39,98,.398,26,61,.426,13,37,.351,8,9,.889,99
1013,NYK,2021-03-18,94,,ORL,W 94-93,240,37,86,.430,23,52,.442,14,34,.412,6,11,.545,94,35,82,.427,25,48,.521,10,34,.294,13,16,.813,93
1014,HOU,2021-03-17,94,,GSW,L 94-108,240,33,80,.413,26,53,.491,7,27,.259,21,40,.525,94,41,90,.456,25,45,.556,16,45,.356,10,12,.833,108
1015,OKC,2021-02-22,94,,MIA,L 94-108,240,32,74,.432,18,35,.514,14,39,.359,16,19,.842,94,36,81,.444,21,41,.512,15,40,.375,21,25,.840,108
1016,LAL,2021-02-20,94,,MIA,L 94-96,240,33,84,.393,20,39,.513,13,45,.289,15,17,.882,94,36,85,.424,28,57,.491,8,28,.286,16,23,.696,96
1017,HOU,2021-02-11,94,,MIA,L 94-101,240,32,83,.386,17,33,.515,15,50,.300,15,20,.750,94,34,79,.430,19,37,.514,15,42,.357,18,20,.900,101
1018,MIN,2021-01-29,94,,PHI,L 94-118,240,35,82,.427,25,49,.510,10,33,.303,14,18,.778,94,39,87,.448,31,71,.437,8,16,.500,32,38,.842,118
1019,ATL,2021-01-06,94,,CHO,L 94-102,240,36,96,.375,29,56,.518,7,40,.175,15,18,.833,94,32,85,.376,21,49,.429,11,36,.306,27,33,.818,102
1020,MEM,2021-01-03,94,,LAL,L 94-108,240,39,95,.411,30,62,.484,9,33,.273,7,8,.875,94,41,89,.461,29,54,.537,12,35,.343,14,19,.737,108
1021,OKC,2021-05-14,93,,UTA,L 93-109,240,36,84,.429,30,65,.462,6,19,.316,15,16,.938,93,40,93,.430,27,54,.500,13,39,.333,16,21,.762,109
1022,IND,2021-05-05,93,,SAC,L 93-104,240,36,83,.434,27,58,.466,9,25,.360,12,17,.706,93,43,95,.453,35,63,.556,8,32,.250,10,14,.714,104
1023,LAL,2021-05-03,93,,DEN,W 93-89,240,32,73,.438,19,43,.442,13,30,.433,16,23,.696,93,36,82,.439,30,58,.517,6,24,.250,11,16,.688,89
1024,CLE,2021-04-30,93,,WAS,L 93-122,240,34,82,.415,27,49,.551,7,33,.212,18,28,.643,93,46,92,.500,38,74,.514,8,18,.444,22,26,.846,122
1025,CHO,2021-04-13,93,,LAL,L 93-101,240,36,83,.434,27,48,.563,9,35,.257,12,18,.667,93,34,82,.415,18,38,.474,16,44,.364,17,18,.944,101
1026,OKC,2021-04-10,93,,PHI,L 93-117,240,38,76,.500,30,56,.536,8,20,.400,9,19,.474,93,44,94,.468,32,56,.571,12,38,.316,17,25,.680,117
1027,NOP,2021-03-04,93,,MIA,L 93-103,240,33,84,.393,22,41,.537,11,43,.256,16,20,.800,93,36,73,.493,26,43,.605,10,30,.333,21,25,.840,103
1028,ORL,2021-02-23,93,,DET,L 93-105,240,33,88,.375,19,50,.380,14,38,.368,13,22,.591,93,41,88,.466,31,54,.574,10,34,.294,13,16,.813,105
1029,CHO,2021-01-13,93,,DAL,L 93-104,240,38,100,.380,28,62,.452,10,38,.263,7,14,.500,93,40,96,.417,25,50,.500,15,46,.326,9,16,.563,104
1030,DAL,2021-01-01,93,,MIA,W 93-83,240,32,78,.410,20,41,.488,12,37,.324,17,23,.739,93,29,78,.372,22,45,.489,7,33,.212,18,25,.720,83
1031,CHO,2021-01-01,93,,MEM,L 93-108,240,35,86,.407,26,55,.473,9,31,.290,14,21,.667,93,43,90,.478,29,51,.569,14,39,.359,8,10,.800,108
1032,MEM,2021-04-30,92,,ORL,W 92-75,240,34,99,.343,23,60,.383,11,39,.282,13,16,.813,92,27,86,.314,21,60,.350,6,26,.231,15,20,.750,75
1033,POR,2021-03-21,92,,DAL,L 92-132,240,34,89,.382,25,48,.521,9,41,.220,15,19,.789,92,48,86,.558,29,49,.592,19,37,.514,17,20,.850,132
1034,ORL,2021-02-06,92,,CHI,L 92-118,240,37,95,.389,31,68,.456,6,27,.222,12,12,1.000,92,47,91,.516,32,61,.525,15,30,.500,9,13,.692,118
1035,MEM,2021-01-05,92,,LAL,L 92-94,240,36,87,.414,26,61,.426,10,26,.385,10,13,.769,92,38,87,.437,29,56,.518,9,31,.290,9,11,.818,94
1036,ORL,2020-12-31,92,,PHI,L 92-116,240,33,95,.347,26,67,.388,7,28,.250,19,21,.905,92,44,91,.484,29,58,.500,15,33,.455,13,15,.867,116
1037,DET,2021-05-14,91,,DEN,L 91-104,240,34,83,.410,28,46,.609,6,37,.162,17,23,.739,91,42,86,.488,33,54,.611,9,32,.281,11,14,.786,104
1038,WAS,2021-02-12,91,,NYK,L 91-109,240,34,89,.382,25,55,.455,9,34,.265,14,20,.700,91,44,98,.449,38,74,.514,6,24,.250,15,22,.682,109
1039,SAS,2021-02-09,91,,GSW,L 91-114,240,32,86,.372,24,62,.387,8,24,.333,19,21,.905,91,42,91,.462,25,51,.490,17,40,.425,13,19,.684,114
1040,ATL,2021-02-04,91,,UTA,L 91-112,240,32,98,.327,23,67,.343,9,31,.290,18,19,.947,91,44,91,.484,31,64,.484,13,27,.481,11,13,.846,112
1041,NYK,2021-01-18,91,,ORL,W 91-84,240,31,87,.356,26,60,.433,5,27,.185,24,34,.706,91,29,86,.337,17,48,.354,12,38,.316,14,16,.875,84
1042,CLE,2021-01-11,91,,MEM,L 91-101,240,37,82,.451,26,56,.464,11,26,.423,6,14,.429,91,40,78,.513,35,58,.603,5,20,.250,16,21,.762,101
1043,ATL,2021-01-02,91,,CLE,L 91-96,240,35,85,.412,24,53,.453,11,32,.344,10,19,.526,91,38,91,.418,31,62,.500,7,29,.241,13,17,.765,96
1044,CHO,2021-05-13,90,,LAC,L 90-113,240,33,84,.393,24,51,.471,9,33,.273,15,19,.789,90,40,75,.533,19,30,.633,21,45,.467,12,16,.750,113
1045,CHO,2021-04-14,90,,CLE,L 90-103,240,34,84,.405,18,40,.450,16,44,.364,6,12,.500,90,37,76,.487,24,45,.533,13,31,.419,16,19,.842,103
1046,CHI,2021-03-12,90,,MIA,L 90-101,240,34,92,.370,19,54,.352,15,38,.395,7,7,1.000,90,37,80,.463,25,45,.556,12,35,.343,15,20,.750,101
1047,HOU,2021-03-01,90,,CLE,L 90-101,240,31,76,.408,21,45,.467,10,31,.323,18,24,.750,90,36,73,.493,26,43,.605,10,30,.333,19,24,.792,101
1048,DET,2021-02-28,90,,NYK,L 90-109,240,28,72,.389,19,40,.475,9,32,.281,25,31,.806,90,44,86,.512,31,60,.517,13,26,.500,8,10,.800,109
1049,ORL,2021-01-29,90,,LAC,L 90-116,240,32,89,.360,22,56,.393,10,33,.303,16,18,.889,90,46,94,.489,33,57,.579,13,37,.351,11,11,1.000,116
1050,CHI,2021-01-23,90,,LAL,L 90-101,240,33,84,.393,25,59,.424,8,25,.320,16,22,.727,90,36,79,.456,32,60,.533,4,19,.211,25,31,.806,101
1051,MEM,2021-01-07,90,,CLE,L 90-94,240,36,83,.434,25,52,.481,11,31,.355,7,8,.875,90,36,79,.456,23,49,.469,13,30,.433,9,16,.563,94
1052,HOU,2021-04-21,89,,UTA,L 89-112,240,35,99,.354,25,50,.500,10,49,.204,9,17,.529,89,41,90,.456,24,44,.545,17,46,.370,13,16,.813,112
1053,MEM,2021-03-17,89,,MIA,W 89-85,240,30,85,.353,20,43,.465,10,42,.238,19,25,.760,89,32,89,.360,24,55,.436,8,34,.235,13,18,.722,85
1054,NYK,2021-01-10,89,,DEN,L 89-114,240,32,74,.432,26,53,.491,6,21,.286,19,25,.760,89,45,84,.536,30,49,.612,15,35,.429,9,12,.750,114
1055,NYK,2021-01-08,89,,OKC,L 89-101,240,34,96,.354,25,69,.362,9,27,.333,12,20,.600,89,38,87,.437,27,53,.509,11,34,.324,14,21,.667,101
1056,NYK,2020-12-26,89,,PHI,L 89-109,240,32,83,.386,24,54,.444,8,29,.276,17,23,.739,89,41,88,.466,30,57,.526,11,31,.355,16,22,.727,109
1057,NYK,2021-03-29,88,,MIA,L 88-98,240,33,80,.413,23,44,.523,10,36,.278,12,20,.600,88,37,86,.430,27,52,.519,10,34,.294,14,17,.824,98
1058,HOU,2021-05-01,87,,GSW,L 87-113,240,32,89,.360,23,47,.489,9,42,.214,14,22,.636,87,39,84,.464,21,38,.553,18,46,.391,17,24,.708,113
1059,SAS,2021-04-21,87,,MIA,L 87-107,240,31,77,.403,21,42,.500,10,35,.286,15,20,.750,87,39,83,.470,26,52,.500,13,31,.419,16,20,.800,107
1060,DEN,2021-04-11,87,,BOS,L 87-105,240,32,88,.364,24,54,.444,8,34,.235,15,18,.833,87,39,87,.448,32,54,.593,7,33,.212,20,23,.870,105
1061,ORL,2021-04-11,87,,MIL,L 87-124,240,32,86,.372,24,50,.480,8,36,.222,15,19,.789,87,46,94,.489,27,54,.500,19,40,.475,13,15,.867,124
1062,WAS,2021-04-03,87,,DAL,L 87-109,240,35,86,.407,30,61,.492,5,25,.200,12,15,.800,87,40,90,.444,30,60,.500,10,30,.333,19,24,.792,109
1063,IND,2021-03-31,87,,MIA,L 87-92,240,34,85,.400,23,48,.479,11,37,.297,8,12,.667,87,32,78,.410,22,46,.478,10,32,.313,18,28,.643,92
1064,DAL,2021-03-03,87,,OKC,W 87-78,240,32,83,.386,24,43,.558,8,40,.200,15,19,.789,87,29,87,.333,20,48,.417,9,39,.231,11,17,.647,78
1065,POR,2021-01-14,87,,IND,L 87-111,240,32,87,.368,19,44,.432,13,43,.302,10,10,1.000,87,44,92,.478,35,62,.565,9,30,.300,14,18,.778,111
1066,CLE,2021-01-12,87,,UTA,L 87-117,240,35,90,.389,27,59,.458,8,31,.258,9,14,.643,87,42,84,.500,18,39,.462,24,45,.533,9,12,.750,117
1067,NYK,2021-04-02,86,,DAL,L 86-99,240,32,89,.360,20,51,.392,12,38,.316,10,10,1.000,86,41,88,.466,29,51,.569,12,37,.324,5,10,.500,99
1068,DET,2021-03-21,86,,CHI,L 86-100,240,32,82,.390,28,57,.491,4,25,.160,18,25,.720,86,37,80,.463,23,52,.442,14,28,.500,12,14,.857,100
1069,DET,2021-01-10,86,,UTA,L 86-96,240,29,87,.333,19,45,.422,10,42,.238,18,21,.857,86,35,82,.427,24,47,.511,11,35,.314,15,22,.682,96
1070,CLE,2020-12-29,86,,NYK,L 86-95,240,32,88,.364,25,56,.446,7,32,.219,15,22,.682,86,34,79,.430,20,54,.370,14,25,.560,13,21,.619,95
1071,PHO,2021-04-17,85,,SAS,L 85-111,240,36,90,.400,30,63,.476,6,27,.222,7,16,.438,85,45,89,.506,33,60,.550,12,29,.414,9,12,.750,111
1072,SAS,2021-03-25,85,,LAC,L 85-98,240,33,82,.402,25,59,.424,8,23,.348,11,13,.846,85,34,89,.382,21,55,.382,13,34,.382,17,18,.944,98
1073,HOU,2021-02-28,84,,MEM,L 84-133,240,23,83,.277,19,38,.500,4,45,.089,34,41,.829,84,50,94,.532,40,64,.625,10,30,.333,23,28,.821,133
1074,MIA,2021-01-27,82,,DEN,L 82-109,240,30,80,.375,17,35,.486,13,45,.289,9,11,.818,82,42,92,.457,28,49,.571,14,43,.326,11,11,1.000,109
1075,DET,2021-04-03,81,,NYK,L 81-125,240,29,82,.354,20,54,.370,9,28,.321,14,20,.700,81,43,79,.544,24,40,.600,19,39,.487,20,27,.741,125
1076,MIN,2021-02-19,81,,TOR,L 81-86,240,32,83,.386,23,45,.511,9,38,.237,8,11,.727,81,28,85,.329,16,45,.356,12,40,.300,18,22,.818,86
1077,MIA,2021-03-02,80,,ATL,L 80-94,240,28,75,.373,19,42,.452,9,33,.273,15,22,.682,80,34,71,.479,21,35,.600,13,36,.361,13,15,.867,94
1078,OKC,2020-12-31,80,,NOP,L 80-113,240,30,80,.375,15,32,.469,15,48,.313,5,15,.333,80,44,91,.484,31,55,.564,13,36,.361,12,19,.632,113
1079,BOS,2021-01-17,75,,NYK,L 75-105,240,25,84,.298,18,38,.474,7,46,.152,18,29,.621,75,38,80,.475,26,49,.531,12,31,.387,17,21,.810,105
1080,LAC,2020-12-27,73,,DAL,L 73-124,240,26,76,.342,22,43,.512,4,33,.121,17,20,.850,73,43,87,.494,29,46,.630,14,41,.341,24,27,.889,124
