Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
141,Théo Maledon,214,2023-24,NBA,CHOPHO,17,1,214,20,70,.286,15,40,.375,5,30,.167,14,15,.933,.385,4,20,24,28,7,0,18,21,59,1.6,-10.3,-65,maledth01
142,Gabe Vincent,217,2023-24,NBA,LAL,11,0,217,15,49,.306,12,21,.571,3,28,.107,1,2,.500,.341,4,5,9,21,9,0,5,19,34,1.9,-6.5,29,vincega01
143,Markieff Morris,218,2023-24,NBA,DAL,26,1,218,23,68,.338,8,26,.308,15,42,.357,5,6,.833,.467,4,35,39,16,5,3,12,12,66,1.6,-5.3,-57,morrima02
144,Ibou Badji,226,2023-24,NBA,POR,22,1,226,14,22,.636,14,22,.636,0,0,,6,12,.500,.623,20,31,51,13,3,20,15,46,34,1.7,-5.8,-90,badjiib01
145,Collin Gillespie,227,2023-24,NBA,DEN,24,0,227,32,69,.464,17,31,.548,15,38,.395,8,12,.667,.586,1,20,21,27,13,0,14,24,87,2.7,-2.7,17,gilleco01
146,Javonte Green,231,2023-24,NBA,CHI,9,5,231,45,75,.600,35,48,.729,10,27,.370,10,13,.769,.681,20,47,67,5,10,8,7,19,110,11.9,2.0,28,greenja02
147,Justin Champagnie,236,2023-24,NBA,WAS,15,1,236,32,78,.410,19,33,.576,13,45,.289,12,15,.800,.526,19,34,53,19,10,9,10,14,89,5.6,-1.8,-59,champju01
148,Jared Rhoden,246,2023-24,NBA,DET,17,0,246,33,66,.500,21,35,.600,12,31,.387,5,8,.625,.597,3,30,33,14,3,13,7,28,83,3.7,-2.5,-39,rhodeja01
149,Jamal Cain,258,2023-24,NBA,MIA,26,1,258,34,79,.430,23,48,.479,11,31,.355,18,23,.783,.544,15,22,37,10,10,5,8,22,97,2.9,-2.3,-27,cainja01
150,Kira Lewis Jr.,263,2023-24,NBA,NOPTORUTA,28,0,263,34,92,.370,30,59,.508,4,33,.121,17,20,.850,.441,9,17,26,37,9,2,14,13,89,2.3,-5.8,-67,lewiski01
151,Onuralp Bitim,268,2023-24,NBA,CHI,23,1,268,32,84,.381,20,40,.500,12,44,.273,4,5,.800,.464,6,26,32,13,3,2,10,24,80,1.7,-7.4,-45,bitimon01
152,Kessler Edwards,272,2023-24,NBA,SAC,54,0,272,34,82,.415,14,30,.467,20,52,.385,5,9,.556,.541,9,33,42,15,10,4,4,26,93,1.3,-1.5,-45,edwarke02
153,Damian Jones,273,2023-24,NBA,CLE,39,0,273,43,72,.597,40,58,.690,3,14,.214,18,21,.857,.659,20,42,62,15,7,13,13,27,107,2.6,-0.5,-91,jonesda03
154,Lindy Waters III,282,2023-24,NBA,OKC,38,0,282,49,104,.471,12,19,.632,37,85,.435,2,2,1.000,.653,7,33,40,24,5,7,7,23,137,2.9,1.9,-35,waterli01
155,Leaky Black,284,2023-24,NBA,CHO,26,3,284,25,52,.481,16,32,.500,9,20,.450,10,15,.667,.589,9,39,48,24,8,11,6,19,69,3.0,-2.4,-27,blackle01
156,Ricky Council IV,288,2023-24,NBA,PHI,32,0,288,54,112,.482,42,80,.525,12,32,.375,53,71,.746,.604,14,32,46,16,8,1,5,17,173,4.3,1.3,13,councri01
157,Garrett Temple,291,2023-24,NBA,TOR,27,2,291,29,78,.372,17,38,.447,12,40,.300,18,22,.818,.502,18,27,45,28,12,3,14,28,88,2.7,-4.7,-79,templga01
158,Cory Joseph,297,2023-24,NBA,GSW,26,0,297,23,64,.359,10,22,.455,13,42,.310,4,7,.571,.470,6,24,30,42,4,3,12,25,63,2.0,-4.7,-12,josepco01
159,Furkan Korkmaz,300,2023-24,NBA,PHI,35,0,300,30,76,.395,16,36,.444,14,40,.350,14,20,.700,.519,4,26,30,25,14,3,10,17,88,2.1,-2.7,45,korkmfu01
160,Orlando Robinson,303,2023-24,NBA,MIA,36,7,303,36,72,.500,28,57,.491,8,15,.533,19,25,.760,.596,28,56,84,34,7,8,18,35,99,2.8,-1.1,10,robinor01
161,Nathan Mensah,308,2023-24,NBA,CHO,25,0,308,12,28,.429,12,28,.429,0,0,,9,12,.750,.496,29,36,65,9,6,14,14,64,33,1.2,-8.8,-133,mensana01
162,Stanley Umude,308,2023-24,NBA,DET,24,2,308,37,84,.440,13,31,.419,24,53,.453,29,32,.906,.647,8,43,51,11,8,7,14,40,127,3.8,-1.6,-75,umudest01
163,Devonte' Graham,314,2023-24,NBA,SAS,23,0,314,38,108,.352,13,25,.520,25,83,.301,13,16,.813,.495,5,31,36,49,9,2,17,14,114,3.8,-3.9,23,grahade01
164,A.J. Lawson,314,2023-24,NBA,DAL,42,0,314,54,121,.446,41,71,.577,13,50,.260,15,23,.652,.519,14,36,50,20,10,3,14,22,136,2.2,-4.6,18,lawsoaj01
165,Ashton Hagans,316,2023-24,NBA,POR,19,1,316,29,71,.408,21,46,.457,8,25,.320,14,17,.824,.510,14,31,45,54,11,9,30,40,80,3.6,-3.5,-4,haganas01
166,Ja Morant,318,2023-24,NBA,MEM,9,9,318,80,170,.471,66,119,.555,14,51,.275,52,64,.813,.570,6,44,50,73,7,5,27,19,226,19.8,3.1,11,moranja01
167,Cody Zeller,318,2023-24,NBA,NOP,43,0,318,26,62,.419,25,59,.424,1,3,.333,23,38,.605,.483,48,64,112,39,9,5,16,45,76,2.2,-2.6,47,zelleco01
168,Julian Phillips,321,2023-24,NBA,CHI,40,0,321,32,77,.416,20,39,.513,12,38,.316,13,19,.684,.521,12,24,36,13,7,7,10,40,89,1.4,-5.3,-4,phillju01
169,Neemias Queta,332,2023-24,NBA,BOS,28,0,332,67,104,.644,67,104,.644,0,0,,20,28,.714,.662,53,69,122,20,13,21,13,50,154,6.1,1.5,135,quetane01
170,Jeremiah Robinson-Earl,332,2023-24,NBA,NOP,39,1,332,45,95,.474,32,56,.571,13,39,.333,12,16,.750,.564,23,53,76,21,10,4,16,24,115,2.5,-2.2,-22,robinje02
171,Olivier-Maxence Prosper,334,2023-24,NBA,DAL,40,1,334,40,104,.385,27,59,.458,13,45,.289,28,41,.683,.496,25,54,79,22,7,4,8,20,121,2.5,-2.9,-86,prospol01
172,JaVale McGee,340,2023-24,NBA,SAC,46,0,340,79,132,.598,78,125,.624,1,7,.143,26,45,.578,.609,42,84,126,17,14,20,34,46,185,3.5,-1.3,7,mcgeeja01
173,Jarace Walker,341,2023-24,NBA,IND,33,0,341,45,110,.409,23,55,.418,22,55,.400,8,9,.889,.527,12,51,63,40,15,11,17,29,120,3.2,0.2,19,walkeja02
174,Brandon Boston Jr.,343,2023-24,NBA,LAC,32,0,343,65,161,.404,51,109,.468,14,52,.269,23,33,.697,.476,19,33,52,13,11,8,24,40,167,2.7,-9.0,-110,bostobr01
175,Ben Simmons,358,2023-24,NBA,BRK,15,12,358,43,74,.581,43,74,.581,0,0,,6,15,.400,.571,31,88,119,86,12,9,27,36,92,9.3,2.4,-38,simmobe01
176,Jontay Porter,359,2023-24,NBA,TOR,26,5,359,40,104,.385,20,44,.455,20,60,.333,15,18,.833,.514,26,56,82,60,20,20,21,35,115,5.1,1.7,-72,portejo01
177,Ousmane Dieng,366,2023-24,NBA,OKC,33,0,366,49,116,.422,28,46,.609,21,70,.300,14,16,.875,.540,10,41,51,37,8,5,19,22,133,3.0,-3.0,1,diengou01
178,Tosan Evbuomwan,367,2023-24,NBA,DETMEM,17,8,367,36,71,.507,24,39,.615,12,32,.375,17,25,.680,.616,18,42,60,16,6,5,9,23,101,5.3,-3.0,-128,evbuoto01
179,Noah Clowney,370,2023-24,NBA,BRK,23,4,370,50,93,.538,38,60,.633,12,33,.364,21,30,.700,.626,26,55,81,18,8,16,15,25,133,5.5,-0.7,-54,clownno01
180,Johnny Juzang,372,2023-24,NBA,UTA,20,5,372,51,110,.464,19,33,.576,32,77,.416,10,14,.714,.620,7,29,36,23,4,2,13,29,144,4.8,-3.7,-8,juzanjo01
181,Justin Minaya,382,2023-24,NBA,POR,34,1,382,22,74,.297,10,25,.400,12,49,.245,5,9,.556,.391,30,26,56,21,9,10,9,35,61,1.6,-5.6,-81,minayju01
182,Kobe Brown,391,2023-24,NBA,LAC,44,0,391,37,90,.411,23,42,.548,14,48,.292,1,2,.500,.490,20,42,62,25,12,6,9,49,89,1.6,-3.8,-92,brownko01
183,Matt Ryan,391,2023-24,NBA,NOP,28,1,391,49,113,.434,8,22,.364,41,91,.451,13,14,.929,.638,6,34,40,18,6,1,19,32,152,3.4,-2.7,13,ryanma01
184,Eugene Omoruyi,392,2023-24,NBA,WAS,43,0,392,81,167,.485,68,121,.562,13,46,.283,32,49,.653,.549,35,50,85,35,27,5,21,62,207,3.8,-2.3,-138,omorueu01
185,Lester Quiñones,395,2023-24,NBA,GSW,37,0,395,56,141,.397,24,53,.453,32,88,.364,20,29,.690,.533,21,51,72,36,6,2,17,44,164,3.0,-3.3,17,quinole01
186,DeAndre Jordan,397,2023-24,NBA,DEN,36,2,397,58,93,.624,58,93,.624,0,0,,26,53,.491,.610,54,103,157,26,6,16,23,56,142,4.1,-1.7,-88,jordade01
187,Derrick Rose,399,2023-24,NBA,MEM,24,7,399,76,165,.461,61,124,.492,15,41,.366,24,27,.889,.540,7,38,45,78,8,2,31,21,191,6.1,-2.8,-33,rosede01
188,Javon Freeman-Liberty,402,2023-24,NBA,TOR,22,6,402,55,124,.444,45,82,.549,10,42,.238,33,36,.917,.547,16,54,70,40,10,4,25,28,153,5.4,-5.2,-159,freemja01
189,Luka Šamanić,407,2023-24,NBA,UTA,43,7,407,60,158,.380,47,94,.500,13,64,.203,44,56,.786,.485,22,80,102,19,5,7,28,32,177,2.5,-7.8,-51,samanlu01
190,Aleksej Pokusevski,410,2023-24,NBA,CHOOKC,28,0,410,49,121,.405,31,66,.470,18,55,.327,30,41,.732,.525,17,72,89,35,15,13,19,22,146,4.7,-1.9,-74,pokusal01
191,Trent Forrest,413,2023-24,NBA,ATL,38,0,413,34,90,.378,32,80,.400,2,10,.200,13,17,.765,.426,11,40,51,92,11,3,20,25,83,2.6,-4.4,-94,forretr01
192,Wesley Matthews,414,2023-24,NBA,ATL,36,3,414,34,97,.351,10,28,.357,24,69,.348,18,24,.750,.511,9,44,53,23,16,11,8,43,110,2.4,-2.8,-69,matthwe02
193,Svi Mykhailiuk,414,2023-24,NBA,BOS,41,2,414,57,137,.416,15,29,.517,42,108,.389,6,9,.667,.575,11,40,51,35,11,1,12,19,162,3.0,-1.8,149,mykhasv01
194,Reggie Bullock,418,2023-24,NBA,HOU,44,0,418,34,82,.415,7,15,.467,27,67,.403,1,1,1.000,.582,6,67,73,15,12,5,10,29,96,1.8,-2.4,-53,bullore01
195,Patty Mills,418,2023-24,NBA,ATLMIA,32,5,418,46,131,.351,22,44,.500,24,87,.276,11,11,1.000,.467,9,26,35,34,20,1,16,32,127,2.6,-4.6,5,millspa02
196,Dominick Barlow,419,2023-24,NBA,SAS,33,1,419,56,113,.496,53,104,.510,3,9,.333,29,42,.690,.548,45,68,113,36,12,14,9,47,144,4.6,-1.7,-32,barlodo01
197,Chuma Okeke,431,2023-24,NBA,ORL,47,8,431,40,112,.357,17,30,.567,23,82,.280,4,7,.571,.465,18,62,80,20,9,7,16,19,107,1.7,-3.4,-70,okekech01
198,Skylar Mays,434,2023-24,NBA,LALPOR,38,5,434,63,159,.396,47,105,.448,16,54,.296,13,17,.765,.466,10,33,43,85,21,4,20,26,155,3.6,-2.0,-103,mayssk01
199,Thaddeus Young,442,2023-24,NBA,PHOTOR,33,6,442,65,108,.602,64,101,.634,1,7,.143,6,15,.400,.598,46,57,103,57,23,5,15,49,137,5.0,0.3,-40,youngth01
200,Thomas Bryant,443,2023-24,NBA,MIA,38,4,443,86,149,.577,82,127,.646,4,22,.182,41,47,.872,.639,40,101,141,23,10,16,21,46,217,5.3,-0.4,11,bryanth01
201,Alex Len,445,2023-24,NBA,SAC,48,0,445,50,81,.617,50,78,.641,0,3,.000,20,34,.588,.625,46,82,128,50,11,33,27,66,120,3.1,0.2,140,lenal01
202,Sandro Mamukelashvili,452,2023-24,NBA,SAS,46,5,452,73,155,.471,54,91,.593,19,64,.297,25,34,.735,.559,45,102,147,49,7,12,19,35,190,4.0,-0.5,45,mamuksa01
203,Nassir Little,460,2023-24,NBA,PHO,45,2,460,57,124,.460,36,54,.667,21,70,.300,17,20,.850,.572,14,61,75,21,10,10,14,39,152,2.6,-3.0,-88,littlna01
204,Yuta Watanabe,465,2023-24,NBA,MEMPHO,34,0,465,41,116,.353,16,31,.516,25,85,.294,10,17,.588,.474,11,43,54,15,12,7,19,39,117,1.8,-6.4,-66,watanyu01
205,Bol Bol,468,2023-24,NBA,PHO,43,0,468,93,151,.616,71,99,.717,22,52,.423,15,19,.789,.700,32,105,137,17,10,25,19,42,223,4.9,2.1,13,bolbo01
206,Anthony Gill,469,2023-24,NBA,WAS,50,3,469,75,160,.469,65,119,.546,10,41,.244,29,36,.806,.537,37,57,94,34,13,11,23,48,189,3.0,-4.1,5,gillan01
207,Isaiah Livers,469,2023-24,NBA,DET,23,6,469,40,116,.345,18,39,.462,22,77,.286,12,18,.667,.460,15,33,48,25,13,5,16,43,114,2.9,-6.5,-199,liveris01
208,Monte Morris,475,2023-24,NBA,DETMIN,33,0,475,62,153,.405,35,83,.422,27,70,.386,13,19,.684,.508,7,50,57,69,19,9,7,14,164,4.9,0.7,86,morrimo01
209,Tari Eason,480,2023-24,NBA,HOU,22,0,480,88,189,.466,70,139,.504,18,50,.360,21,33,.636,.528,46,107,153,27,31,19,20,51,215,9.1,1.6,88,easonta01
210,Robert Covington,487,2023-24,NBA,LACPHI,29,6,487,43,98,.439,24,42,.571,19,56,.339,22,26,.846,.580,31,66,97,24,39,18,11,56,127,5.2,2.2,104,covinro01
211,P.J. Tucker,487,2023-24,NBA,LACPHI,31,10,487,18,50,.360,5,15,.333,13,35,.371,3,3,1.000,.507,28,57,85,16,16,7,8,54,52,2.0,-3.6,-23,tuckepj01
212,Patrick Baldwin Jr.,491,2023-24,NBA,WAS,38,7,491,59,155,.381,28,58,.483,31,97,.320,19,28,.679,.502,17,106,123,29,18,15,19,56,168,3.4,-4.6,-23,baldwpa01
213,Danuel House Jr.,507,2023-24,NBA,PHI,34,4,507,47,105,.448,32,55,.582,15,50,.300,35,46,.761,.575,16,42,58,28,15,5,19,45,144,3.2,-4.0,21,houseda01
214,Jaden Springer,508,2023-24,NBA,BOSPHI,49,2,508,59,148,.399,49,100,.490,10,48,.208,35,42,.833,.490,33,45,78,44,36,15,34,66,163,2.7,-3.4,-28,sprinja01
215,Mark Williams,508,2023-24,NBA,CHO,19,19,508,98,151,.649,98,151,.649,0,0,,46,64,.719,.675,76,108,184,22,16,20,17,50,242,13.8,0.8,-21,willima07
216,Sasha Vezenkov,511,2023-24,NBA,SAC,42,0,511,84,191,.440,39,71,.549,45,120,.375,12,15,.800,.569,30,66,96,19,20,7,12,42,225,4.1,-0.9,2,vezenal01
217,Scotty Pippen Jr.,526,2023-24,NBA,MEM,21,16,526,100,203,.493,70,131,.534,30,72,.417,41,55,.745,.596,22,45,67,98,36,10,56,60,271,10.7,1.3,-72,pippesc02
218,Jalen McDaniels,538,2023-24,NBA,TOR,50,1,538,65,189,.344,53,118,.449,12,71,.169,27,37,.730,.412,18,61,79,37,19,6,30,52,169,1.8,-9.0,-162,mcdanja01
219,Bones Hyland,539,2023-24,NBA,LAC,37,5,539,97,251,.386,53,116,.457,44,135,.326,18,23,.783,.490,5,50,55,93,26,4,44,51,256,4.5,-3.6,-65,hylanbo01
220,Vit Krejci,541,2023-24,NBA,ATL,22,14,541,51,104,.490,23,36,.639,28,68,.412,5,6,.833,.633,11,41,52,50,13,6,20,48,135,5.2,-3.7,1,krejcvi01
221,Omer Yurtseven,546,2023-24,NBA,UTA,48,12,546,99,184,.538,94,160,.588,5,24,.208,19,28,.679,.565,72,136,208,29,8,18,37,52,222,4.2,-3.0,-133,yurtsom01
222,Julian Strawther,548,2023-24,NBA,DEN,50,0,548,82,222,.369,41,84,.488,41,138,.297,22,31,.710,.482,5,56,61,47,17,7,23,54,227,2.6,-6.0,-103,strawju01
223,Tristan Thompson,553,2023-24,NBA,CLE,49,0,553,73,120,.608,73,119,.613,0,1,.000,15,52,.288,.563,73,101,174,51,12,14,29,59,161,3.6,-1.4,-12,thomptr01
224,Richaun Holmes,555,2023-24,NBA,DALWAS,40,10,555,82,147,.558,81,144,.563,1,3,.333,34,47,.723,.593,71,111,182,25,11,19,24,74,199,4.9,-3.3,-90,holmeri01
225,Lamar Stevens,560,2023-24,NBA,BOSMEM,38,3,560,108,240,.450,94,194,.485,14,46,.304,42,54,.778,.516,36,91,127,28,23,22,24,45,272,5.6,-2.2,9,stevela01
226,Kevin Knox,561,2023-24,NBA,DET,31,11,561,86,186,.462,55,92,.598,31,94,.330,20,22,.909,.570,18,57,75,23,13,7,22,50,223,4.8,-4.6,-85,knoxke01
227,Jared Butler,564,2023-24,NBA,WAS,40,0,564,98,201,.488,74,123,.602,24,78,.308,31,36,.861,.579,9,49,58,126,29,8,50,58,251,5.5,-2.1,-48,butleja02
228,Trey Jemison,572,2023-24,NBA,MEMWAS,25,14,572,75,136,.551,75,136,.551,0,0,,21,25,.840,.582,64,70,134,27,12,28,34,69,171,6.4,-5.1,-110,jemistr01
229,Andre Jackson Jr.,576,2023-24,NBA,MIL,57,8,576,50,100,.500,33,54,.611,17,46,.370,8,11,.727,.596,43,70,113,50,16,6,28,92,125,2.0,-3.6,-89,jacksan01
230,Zeke Nnaji,576,2023-24,NBA,DEN,58,0,576,69,149,.463,63,126,.500,6,23,.261,42,62,.677,.528,61,65,126,32,15,38,27,81,186,2.9,-3.7,-170,nnajize01
231,Shake Milton,582,2023-24,NBA,DETMINNYK,48,0,582,79,195,.405,61,131,.466,18,64,.281,40,49,.816,.499,14,61,75,60,19,6,31,54,216,3.1,-3.7,-46,miltosh01
232,Jarred Vanderbilt,583,2023-24,NBA,LAL,29,6,583,59,114,.518,51,87,.586,8,27,.296,24,36,.667,.578,41,97,138,36,36,5,28,43,150,5.7,-1.6,44,vandeja01
233,Evan Fournier,584,2023-24,NBA,DETNYK,32,0,584,79,221,.357,46,91,.505,33,130,.254,29,36,.806,.464,5,53,58,48,29,7,21,48,220,4.4,-4.3,-140,fournev01
234,Brice Sensabaugh,584,2023-24,NBA,UTA,32,11,584,85,218,.390,51,103,.495,34,115,.296,37,41,.902,.511,16,86,102,55,13,6,47,43,241,4.7,-5.5,-174,sensabr01
235,Jericho Sims,588,2023-24,NBA,NYK,45,11,588,38,55,.691,38,55,.691,0,0,,16,24,.667,.702,56,91,147,25,8,19,16,45,92,3.0,-1.8,-11,simsje01
236,Mike Muscala,597,2023-24,NBA,DETOKCWAS,53,6,597,56,156,.359,28,60,.467,28,96,.292,17,25,.680,.470,39,86,125,36,9,13,22,52,157,2.3,-5.3,-90,muscami01
237,Marcus Smart,603,2023-24,NBA,MEM,20,20,603,102,237,.430,60,103,.583,42,134,.313,43,56,.768,.552,6,47,53,86,41,5,62,53,289,9.9,-2.4,-20,smartma01
238,MarJon Beauchamp,607,2023-24,NBA,MIL,48,1,607,81,166,.488,51,91,.560,30,75,.400,19,28,.679,.592,22,77,99,31,13,7,27,54,211,3.2,-3.2,-12,beaucma01
239,A.J. Green,614,2023-24,NBA,MIL,56,0,614,83,196,.423,14,27,.519,69,169,.408,17,19,.895,.617,9,55,64,30,9,4,12,49,252,3.1,-2.1,49,greenaj01
240,Seth Curry,615,2023-24,NBA,CHODAL,44,4,615,80,204,.392,42,96,.438,38,108,.352,28,31,.903,.519,18,50,68,44,22,6,21,39,226,3.7,-3.3,58,curryse01
241,Johnny Davis,615,2023-24,NBA,WAS,50,6,615,62,154,.403,48,114,.421,14,40,.350,14,24,.583,.462,18,54,72,32,18,10,13,57,152,2.1,-6.6,-150,davisjo06
242,Jordan McLaughlin,626,2023-24,NBA,MIN,56,0,626,70,145,.483,28,56,.500,42,89,.472,13,18,.722,.638,18,54,72,110,35,7,19,31,195,4.2,4.2,155,mclaujo01
243,Oshae Brissett,630,2023-24,NBA,BOS,55,1,630,68,153,.444,53,98,.541,15,55,.273,50,83,.602,.530,61,99,160,44,19,8,20,54,201,3.5,-1.8,114,brissos01
244,Danilo Gallinari,633,2023-24,NBA,DETMILWAS,49,0,633,83,190,.437,53,97,.546,30,93,.323,84,98,.857,.601,20,88,108,55,14,6,23,50,280,4.7,-1.9,-98,gallida01
245,Rayan Rupert,635,2023-24,NBA,POR,39,12,635,54,161,.335,26,83,.313,28,78,.359,19,25,.760,.451,24,68,92,62,12,3,31,56,155,2.6,-6.7,-124,ruperra01
246,Craig Porter Jr.,652,2023-24,NBA,CLE,51,6,652,116,228,.509,104,194,.536,12,34,.353,41,56,.732,.564,21,88,109,118,21,15,45,40,285,5.1,0.5,-25,portecr01
247,Jalen Wilson,665,2023-24,NBA,BRK,43,3,665,76,179,.425,52,105,.495,24,74,.324,38,46,.826,.537,47,84,131,45,11,4,19,48,214,4.2,-2.9,-4,wilsoja03
248,Keita Bates-Diop,670,2023-24,NBA,BRKPHO,53,8,670,72,166,.434,51,97,.526,21,69,.304,32,42,.762,.534,31,79,110,38,25,22,15,35,197,3.6,-1.0,-55,bateske01
249,Mason Plumlee,673,2023-24,NBA,LAC,46,11,673,87,153,.569,87,147,.592,0,6,.000,70,99,.707,.621,60,174,234,55,14,17,36,68,244,5.6,-0.8,11,plumlma01
250,Dāvis Bertāns,675,2023-24,NBA,CHOOKC,43,1,675,92,234,.393,16,34,.471,76,200,.380,30,33,.909,.583,9,52,61,35,26,12,18,56,290,4.7,-1.4,-74,bertada01
251,Dalen Terry,678,2023-24,NBA,CHI,59,2,678,69,157,.439,52,83,.627,17,74,.230,25,43,.581,.512,29,84,113,81,27,18,32,81,180,2.8,-2.3,36,terryda01
252,Bruno Fernando,683,2023-24,NBA,ATL,45,2,683,109,187,.583,109,183,.596,0,4,.000,64,96,.667,.615,59,134,193,46,25,28,44,107,282,5.6,-2.3,-96,fernabr01
253,Gary Payton II,685,2023-24,NBA,GSW,44,0,685,103,183,.563,83,128,.648,20,55,.364,14,23,.609,.621,46,67,113,48,39,18,27,77,240,5.2,0.9,83,paytoga02
254,Jacob Gilyard,697,2023-24,NBA,BRKMEM,41,14,697,60,150,.400,9,24,.375,51,126,.405,2,2,1.000,.573,9,37,46,137,33,5,30,39,173,4.8,-1.4,-172,gilyaja01
255,Chris Boucher,705,2023-24,NBA,TOR,50,0,705,110,217,.507,79,123,.642,31,94,.330,71,92,.772,.625,62,145,207,23,14,24,28,68,322,5.7,-1.7,28,bouchch01
256,Jordan Nwora,710,2023-24,NBA,INDTOR,52,1,710,138,299,.462,94,168,.560,44,131,.336,44,53,.830,.565,28,121,149,62,26,13,53,48,364,5.2,-2.5,-199,nworajo01
257,LaMelo Ball,712,2023-24,NBA,CHO,22,22,712,183,423,.433,113,226,.500,70,197,.355,90,104,.865,.561,29,84,113,176,40,4,83,79,526,17.9,3.3,-139,ballla01
258,Chris Duarte,721,2023-24,NBA,SAC,59,11,721,80,210,.381,36,83,.434,44,127,.346,26,33,.788,.512,26,80,106,44,28,8,26,80,230,2.7,-3.4,-67,duartch01
259,Nick Smith Jr.,725,2023-24,NBA,CHO,51,0,725,113,289,.391,50,143,.350,63,146,.432,13,15,.867,.511,18,54,72,59,10,7,39,55,302,3.3,-5.9,-194,smithni01
260,Landry Shamet,727,2023-24,NBA,WAS,46,5,727,118,274,.431,65,117,.556,53,157,.338,38,46,.826,.556,16,46,62,54,25,10,30,76,327,4.6,-4.0,-148,shamela01
261,Mo Bamba,739,2023-24,NBA,PHI,57,17,739,97,198,.490,72,134,.537,25,64,.391,34,50,.680,.575,77,161,238,41,22,60,39,101,253,4.6,-1.0,-46,bambamo01
262,Ish Smith,740,2023-24,NBA,CHO,43,5,740,66,158,.418,62,150,.413,4,8,.500,3,4,.750,.435,11,65,76,145,17,4,47,49,139,3.2,-6.8,-280,smithis01
263,Delon Wright,741,2023-24,NBA,MIAWAS,47,1,741,74,188,.394,49,120,.408,25,68,.368,37,45,.822,.505,19,67,86,119,54,11,14,32,210,5.5,0.4,13,wrighde01
264,KJ Martin,746,2023-24,NBA,LACPHI,60,2,746,97,181,.536,89,153,.582,8,28,.286,22,41,.537,.563,41,90,131,51,22,12,32,100,224,3.0,-4.1,-7,martike04
265,Cody Martin,754,2023-24,NBA,CHO,28,22,754,82,215,.381,55,129,.426,27,86,.314,20,33,.606,.460,19,90,109,104,32,18,44,48,211,6.5,-3.5,-157,martico01
266,Jock Landale,763,2023-24,NBA,HOU,56,3,763,106,206,.515,96,166,.578,10,40,.250,52,65,.800,.584,88,84,172,65,20,33,31,74,274,5.0,-0.1,161,landajo01
267,Mitchell Robinson,766,2023-24,NBA,NYK,31,21,766,73,127,.575,73,127,.575,0,0,,27,66,.409,.554,142,121,263,18,37,35,25,55,173,8.4,0.0,13,robinmi01
268,Isaiah Jackson,769,2023-24,NBA,IND,59,3,769,155,233,.665,155,229,.677,0,4,.000,73,102,.716,.689,94,144,238,50,34,61,39,137,383,6.7,1.7,29,jacksis01
269,JT Thor,780,2023-24,NBA,CHO,63,3,780,80,183,.437,52,102,.510,28,81,.346,11,20,.550,.519,43,103,146,29,11,27,15,60,199,2.7,-4.5,-49,thorjt01
270,Bismack Biyombo,790,2023-24,NBA,MEMOKC,40,27,790,74,131,.565,74,131,.565,0,0,,26,54,.481,.562,62,147,209,53,11,37,42,89,174,4.6,-3.4,-65,biyombi01
271,Jake LaRavia,809,2023-24,NBA,MEM,35,6,809,118,303,.389,65,147,.442,53,156,.340,90,109,.826,.540,51,77,128,58,29,12,45,69,379,7.7,-2.5,-114,laravja01
272,Caleb Houstan,815,2023-24,NBA,ORL,59,13,815,80,206,.388,8,13,.615,72,193,.373,21,26,.808,.582,28,56,84,29,15,4,16,61,253,2.9,-1.9,-29,houstca01
273,Ben Sheppard,815,2023-24,NBA,IND,57,1,815,90,229,.393,41,73,.562,49,156,.314,23,26,.885,.524,15,74,89,53,33,2,15,88,252,3.2,-3.4,70,sheppbe01
274,Marcus Morris,817,2023-24,NBA,CLEPHI,49,7,817,116,264,.439,68,145,.469,48,119,.403,36,44,.818,.558,23,111,134,36,15,13,30,74,316,4.4,-3.8,-59,morrima03
275,Troy Brown Jr.,827,2023-24,NBA,DETMIN,59,15,827,84,226,.372,37,85,.435,47,141,.333,32,37,.865,.510,25,119,144,60,24,3,30,42,247,3.3,-2.6,-127,browntr01
276,Dwight Powell,836,2023-24,NBA,DAL,63,9,836,72,106,.679,71,103,.689,1,3,.333,63,89,.708,.716,97,117,214,84,26,20,32,113,208,4.4,-0.3,3,poweldw01
277,Taylor Hendricks,856,2023-24,NBA,UTA,40,23,856,108,240,.450,55,100,.550,53,140,.379,23,29,.793,.578,46,139,185,32,28,30,27,77,292,6.3,-1.6,-151,hendrta01
278,Trendon Watford,856,2023-24,NBA,BRK,63,2,856,164,311,.527,137,243,.564,27,68,.397,77,97,.794,.611,52,142,194,81,23,19,63,106,432,5.4,-0.5,-73,watfotr01
279,Chimezie Metu,859,2023-24,NBA,DETPHO,51,12,859,123,244,.504,95,150,.633,28,94,.298,58,64,.906,.610,41,153,194,46,43,16,52,71,332,5.7,-1.3,-109,metuch01
280,Justin Holiday,862,2023-24,NBA,DEN,58,9,862,88,194,.454,33,58,.569,55,136,.404,3,4,.750,.598,9,62,71,67,36,9,14,69,234,3.5,-1.6,55,holidju01
