Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
282,SAC,2023-12-02,123,,DEN,W 123-117,240,48,99,0.485,32,65,0.492,16,34,0.471,11,15,0.733,123,49,99,0.495,43,74,0.581,6,25,0.24,13,20,0.65,117
283,LAC,2023-12-02,113,,GSW,W 113-112,240,44,90,0.489,31,51,0.608,13,39,0.333,12,14,0.857,113,38,86,0.442,21,43,0.488,17,43,0.395,19,24,0.792,112
284,MIA,2023-12-02,129,,IND,L 129-144,240,48,89,0.539,36,64,0.563,12,25,0.48,21,24,0.875,129,56,85,0.659,40,53,0.755,16,32,0.5,16,20,0.8,144
285,BRK,2023-12-02,129,,ORL,W 129-101,240,46,91,0.505,32,57,0.561,14,34,0.412,23,31,0.742,129,35,88,0.398,26,59,0.441,9,29,0.31,22,27,0.815,101
286,MIL,2023-12-02,132,,ATL,W 132-121,240,53,89,0.596,39,56,0.696,14,33,0.424,12,15,0.8,132,45,101,0.446,30,63,0.476,15,38,0.395,16,21,0.762,121
287,LAL,2023-12-02,107,,HOU,W 107-97,240,40,89,0.449,32,62,0.516,8,27,0.296,19,27,0.704,107,36,89,0.404,25,58,0.431,11,31,0.355,14,18,0.778,97
288,CHO,2023-12-02,117,,MIN,L 117-123,240,44,91,0.484,32,66,0.485,12,25,0.48,17,19,0.895,117,43,84,0.512,32,53,0.604,11,31,0.355,26,30,0.867,123
289,UTA,2023-12-02,118,,POR,W 118-113 (OT),265,46,94,0.489,39,60,0.65,7,34,0.206,19,24,0.792,118,38,95,0.4,25,55,0.455,13,40,0.325,24,27,0.889,113
290,DAL,2023-12-02,120,,OKC,L 120-126,240,39,87,0.448,20,35,0.571,19,52,0.365,23,35,0.657,120,44,100,0.44,24,56,0.429,20,44,0.455,18,22,0.818,126
291,DET,2023-12-02,101,,CLE,L 101-110,240,39,83,0.47,31,53,0.585,8,30,0.267,15,23,0.652,101,44,89,0.494,34,59,0.576,10,30,0.333,12,18,0.667,110
292,IND,2023-12-04,122,,BOS,W 122-112,240,43,94,0.457,24,54,0.444,19,40,0.475,17,21,0.81,122,46,97,0.474,34,56,0.607,12,41,0.293,8,12,0.667,112
293,SAC,2023-12-04,117,,NOP,L 117-127,240,38,85,0.447,24,44,0.545,14,41,0.341,27,33,0.818,117,47,87,0.54,33,56,0.589,14,31,0.452,19,23,0.826,127
294,MIL,2023-12-05,146,,NYK,W 146-122,240,55,91,0.604,32,53,0.604,23,38,0.605,13,19,0.684,146,43,87,0.494,36,64,0.563,7,23,0.304,29,33,0.879,122
295,LAL,2023-12-05,106,,PHO,W 106-103,240,38,102,0.373,29,72,0.403,9,30,0.3,21,25,0.84,106,37,75,0.493,25,50,0.5,12,25,0.48,17,21,0.81,103
296,LAC,2023-12-06,111,,DEN,W 111-102,240,40,87,0.46,28,60,0.467,12,27,0.444,19,25,0.76,111,41,98,0.418,29,67,0.433,12,31,0.387,8,9,0.889,102
297,WAS,2023-12-06,126,,PHI,L 126-131,240,52,92,0.565,38,57,0.667,14,35,0.4,8,8,1.0,126,47,92,0.511,39,65,0.6,8,27,0.296,29,34,0.853,131
298,MIN,2023-12-06,102,,SAS,W 102-94,240,36,87,0.414,24,47,0.511,12,40,0.3,18,21,0.857,102,38,101,0.376,30,65,0.462,8,36,0.222,10,15,0.667,94
299,TOR,2023-12-06,103,,MIA,L 103-112,240,37,86,0.43,23,49,0.469,14,37,0.378,15,17,0.882,103,41,89,0.461,27,51,0.529,14,38,0.368,16,19,0.842,112
300,DAL,2023-12-06,147,,UTA,W 147-97,240,56,101,0.554,34,52,0.654,22,49,0.449,13,19,0.684,147,35,87,0.402,23,54,0.426,12,33,0.364,15,18,0.833,97
301,ATL,2023-12-06,113,,BRK,L 113-114,240,42,94,0.447,30,59,0.508,12,35,0.343,17,18,0.944,113,43,94,0.457,32,67,0.478,11,27,0.407,17,24,0.708,114
302,CLE,2023-12-06,121,,ORL,W 121-111,240,46,86,0.535,32,52,0.615,14,34,0.412,15,20,0.75,121,41,84,0.488,39,61,0.639,2,23,0.087,27,37,0.73,111
303,GSW,2023-12-06,110,,POR,W 110-106,240,36,86,0.419,26,52,0.5,10,34,0.294,28,33,0.848,110,39,95,0.411,23,49,0.469,16,46,0.348,12,16,0.75,106
304,HOU,2023-12-06,110,,OKC,W 110-101,240,40,83,0.482,25,50,0.5,15,33,0.455,15,22,0.682,110,37,87,0.425,29,58,0.5,8,29,0.276,19,24,0.792,101
305,DET,2023-12-06,102,,MEM,L 102-116,240,41,91,0.451,30,56,0.536,11,35,0.314,9,9,1.0,102,47,91,0.516,36,65,0.554,11,26,0.423,11,14,0.786,116
306,CHI,2023-12-06,111,,CHO,W 111-100,240,38,90,0.422,26,65,0.4,12,25,0.48,23,29,0.793,111,39,90,0.433,29,53,0.547,10,37,0.27,12,12,1.0,100
307,LAL,2023-12-07,133,,NOP,W 133-89,240,47,86,0.547,30,51,0.588,17,35,0.486,22,29,0.759,133,34,95,0.358,27,64,0.422,7,31,0.226,14,20,0.7,89
308,MIL,2023-12-07,119,,IND,L 119-128,240,43,96,0.448,31,63,0.492,12,33,0.364,21,28,0.75,119,50,102,0.49,43,69,0.623,7,33,0.212,21,25,0.84,128
309,ORL,2023-12-08,123,,DET,W 123-91,240,49,89,0.551,39,63,0.619,10,26,0.385,15,19,0.789,123,34,81,0.42,28,51,0.549,6,30,0.2,17,24,0.708,91
310,MEM,2023-12-08,103,,MIN,L 103-127,240,37,86,0.43,22,51,0.431,15,35,0.429,14,19,0.737,103,44,88,0.5,29,50,0.58,15,38,0.395,24,26,0.923,127
311,UTA,2023-12-08,103,,LAC,L 103-117,240,38,84,0.452,29,53,0.547,9,31,0.29,18,24,0.75,103,43,88,0.489,28,54,0.519,15,34,0.441,16,21,0.762,117
312,PHI,2023-12-08,125,,ATL,W 125-114,240,42,87,0.483,31,57,0.544,11,30,0.367,30,37,0.811,125,41,104,0.394,28,65,0.431,13,39,0.333,19,21,0.905,114
313,PHO,2023-12-08,106,,SAC,L 106-114,240,40,83,0.482,29,51,0.569,11,32,0.344,15,23,0.652,106,42,92,0.457,28,53,0.528,14,39,0.359,16,20,0.8,114
314,DEN,2023-12-08,106,,HOU,L 106-114,240,38,90,0.422,28,62,0.452,10,28,0.357,20,27,0.741,106,35,82,0.427,22,43,0.512,13,39,0.333,31,42,0.738,114
315,MIA,2023-12-08,99,,CLE,L 99-111,240,37,86,0.43,22,44,0.5,15,42,0.357,10,15,0.667,99,40,87,0.46,26,49,0.531,14,38,0.368,17,26,0.654,111
316,OKC,2023-12-08,138,,GSW,W 138-136 (OT),265,51,98,0.52,46,69,0.667,5,29,0.172,31,36,0.861,138,49,104,0.471,30,56,0.536,19,48,0.396,19,23,0.826,136
317,POR,2023-12-08,112,,DAL,L 112-125,240,39,105,0.371,21,52,0.404,18,53,0.34,16,18,0.889,112,47,91,0.516,35,52,0.673,12,39,0.308,19,22,0.864,125
318,BOS,2023-12-08,133,,NYK,W 133-123,240,48,91,0.527,29,44,0.659,19,47,0.404,18,21,0.857,133,44,88,0.5,29,51,0.569,15,37,0.405,20,27,0.741,123
319,SAS,2023-12-08,112,,CHI,L 112-121,240,39,83,0.47,22,41,0.537,17,42,0.405,17,20,0.85,112,47,102,0.461,34,74,0.459,13,28,0.464,14,24,0.583,121
320,CHO,2023-12-08,119,,TOR,W 119-116,240,44,79,0.557,31,54,0.574,13,25,0.52,18,20,0.9,119,47,93,0.505,41,61,0.672,6,32,0.188,16,21,0.762,116
321,BRK,2023-12-08,124,,WAS,W 124-97,240,50,104,0.481,40,71,0.563,10,33,0.303,14,18,0.778,124,38,91,0.418,32,58,0.552,6,33,0.182,15,21,0.714,97
322,ATL,2023-12-11,122,,DEN,L 122-129,240,44,96,0.458,27,52,0.519,17,44,0.386,17,18,0.944,122,47,88,0.534,35,59,0.593,12,29,0.414,23,29,0.793,129
323,OKC,2023-12-11,134,,UTA,W 134-120,240,50,96,0.521,32,58,0.552,18,38,0.474,16,17,0.941,134,44,92,0.478,32,54,0.593,12,38,0.316,20,21,0.952,120
324,NOP,2023-12-11,121,,MIN,W 121-107,240,40,82,0.488,30,55,0.545,10,27,0.37,31,40,0.775,121,40,91,0.44,27,55,0.491,13,36,0.361,14,19,0.737,107
325,LAC,2023-12-11,132,,POR,W 132-127,240,49,89,0.551,36,55,0.655,13,34,0.382,21,22,0.955,132,43,90,0.478,24,50,0.48,19,40,0.475,22,26,0.846,127
326,DET,2023-12-11,123,,IND,L 123-131,240,45,81,0.556,35,52,0.673,10,29,0.345,23,30,0.767,123,52,92,0.565,39,61,0.639,13,31,0.419,14,19,0.737,131
327,MIL,2023-12-11,133,,CHI,W 133-129 (OT),265,44,86,0.512,29,49,0.592,15,37,0.405,30,37,0.811,133,47,114,0.412,32,80,0.4,15,34,0.441,20,25,0.8,129
328,SAC,2023-12-11,131,,BRK,W 131-118,240,48,94,0.511,23,49,0.469,25,45,0.556,10,14,0.714,131,42,88,0.477,28,59,0.475,14,29,0.483,20,21,0.952,118
329,MEM,2023-12-11,113,,DAL,L 113-120,240,41,89,0.461,23,45,0.511,18,44,0.409,13,16,0.813,113,43,86,0.5,26,46,0.565,17,40,0.425,17,19,0.895,120
330,NYK,2023-12-11,136,,TOR,W 136-130,240,52,86,0.605,35,57,0.614,17,29,0.586,15,23,0.652,136,47,96,0.49,33,57,0.579,14,39,0.359,22,30,0.733,130
331,ORL,2023-12-11,104,,CLE,W 104-94,240,39,84,0.464,32,58,0.552,7,26,0.269,19,25,0.76,104,30,85,0.353,21,45,0.467,9,40,0.225,25,33,0.758,94
332,HOU,2023-12-11,93,,SAS,W 93-82,240,32,93,0.344,20,54,0.37,12,39,0.308,17,20,0.85,93,31,87,0.356,26,46,0.565,5,41,0.122,15,22,0.682,82
333,PHI,2023-12-11,146,,WAS,W 146-101,240,52,95,0.547,32,49,0.653,20,46,0.435,22,25,0.88,146,36,85,0.424,27,54,0.5,9,31,0.29,20,31,0.645,101
334,CHO,2023-12-11,114,,MIA,L 114-116,240,40,84,0.476,23,43,0.535,17,41,0.415,17,22,0.773,114,37,77,0.481,22,42,0.524,15,35,0.429,27,34,0.794,116
335,CHI,2023-12-12,106,,DEN,L 106-114,240,36,86,0.419,23,46,0.5,13,40,0.325,21,23,0.913,106,39,83,0.47,25,53,0.472,14,30,0.467,22,32,0.688,114
336,PHO,2023-12-12,119,,GSW,W 119-116,240,38,84,0.452,24,45,0.533,14,39,0.359,29,34,0.853,119,41,92,0.446,25,46,0.543,16,46,0.348,18,27,0.667,116
337,LAC,2023-12-12,119,,SAC,W 119-99,240,44,84,0.524,33,55,0.6,11,29,0.379,20,21,0.952,119,36,86,0.419,26,49,0.531,10,37,0.27,17,24,0.708,99
338,BOS,2023-12-12,120,,CLE,W 120-113,240,38,84,0.452,20,40,0.5,18,44,0.409,26,26,1.0,120,44,92,0.478,25,47,0.532,19,45,0.422,6,9,0.667,113
339,DAL,2023-12-12,127,,LAL,W 127-125,240,44,89,0.494,23,46,0.5,21,43,0.488,18,21,0.857,127,49,91,0.538,34,62,0.548,15,29,0.517,12,18,0.667,125
340,TOR,2023-12-13,135,,ATL,W 135-128,240,50,87,0.575,32,53,0.604,18,34,0.529,17,24,0.708,135,48,100,0.48,30,59,0.508,18,41,0.439,14,19,0.737,128
341,WAS,2023-12-13,122,,NOP,L 122-142,240,42,82,0.512,23,38,0.605,19,44,0.432,19,24,0.792,122,50,96,0.521,34,62,0.548,16,34,0.471,26,30,0.867,142
342,DET,2023-12-13,111,,PHI,L 111-129,240,39,88,0.443,29,55,0.527,10,33,0.303,23,30,0.767,111,45,87,0.517,34,57,0.596,11,30,0.367,28,34,0.824,129
343,PHO,2023-12-13,112,,BRK,L 112-116,240,40,84,0.476,31,56,0.554,9,28,0.321,23,27,0.852,112,41,89,0.461,26,48,0.542,15,41,0.366,19,24,0.792,116
344,SAS,2023-12-13,119,,LAL,L 119-122,240,45,96,0.469,29,59,0.492,16,37,0.432,13,18,0.722,119,49,91,0.538,35,56,0.625,14,35,0.4,10,17,0.588,122
345,HOU,2023-12-13,117,,MEM,W 117-104,240,39,86,0.453,27,54,0.5,12,32,0.375,27,37,0.73,117,35,82,0.427,25,44,0.568,10,38,0.263,24,34,0.706,104
346,UTA,2023-12-13,117,,NYK,W 117-113,240,43,98,0.439,27,56,0.482,16,42,0.381,15,21,0.714,117,41,94,0.436,32,55,0.582,9,39,0.231,22,32,0.688,113
347,MIL,2023-12-13,140,,IND,W 140-126,240,48,89,0.539,41,62,0.661,7,27,0.259,37,48,0.771,140,45,100,0.45,34,64,0.531,11,36,0.306,25,32,0.781,126
348,MIA,2023-12-13,115,,CHO,W 115-104,240,41,86,0.477,26,56,0.464,15,30,0.5,18,19,0.947,115,41,77,0.532,29,46,0.63,12,31,0.387,10,11,0.909,104
349,MIA,2023-12-14,116,,CHI,L 116-124,240,37,80,0.463,22,46,0.478,15,34,0.441,27,35,0.771,116,45,93,0.484,31,57,0.544,14,36,0.389,20,30,0.667,124
350,BOS,2023-12-14,116,,CLE,W 116-107,240,43,85,0.506,30,49,0.612,13,36,0.361,17,20,0.85,116,40,83,0.482,29,50,0.58,11,33,0.333,16,17,0.941,107
351,LAC,2023-12-14,121,,GSW,W 121-113,240,41,81,0.506,28,49,0.571,13,32,0.406,26,30,0.867,121,40,92,0.435,24,47,0.511,16,45,0.356,17,19,0.895,113
352,SAC,2023-12-14,128,,OKC,W 128-123,240,47,95,0.495,29,50,0.58,18,45,0.4,16,21,0.762,128,44,102,0.431,33,66,0.5,11,36,0.306,24,27,0.889,123
353,DAL,2023-12-14,101,,MIN,L 101-119,240,39,83,0.47,32,51,0.627,7,32,0.219,16,18,0.889,101,44,88,0.5,30,57,0.526,14,31,0.452,17,25,0.68,119
354,DEN,2023-12-14,124,,BRK,W 124-101,240,47,99,0.475,35,63,0.556,12,36,0.333,18,21,0.857,124,39,95,0.411,31,65,0.477,8,30,0.267,15,20,0.75,101
355,POR,2023-12-14,114,,UTA,L 114-122,240,43,103,0.417,27,58,0.466,16,45,0.356,12,18,0.667,114,49,92,0.533,38,59,0.644,11,33,0.333,13,14,0.929,122
356,WAS,2023-12-15,137,,IND,W 137-123,240,52,92,0.565,39,65,0.6,13,27,0.481,20,26,0.769,137,48,107,0.449,33,67,0.493,15,40,0.375,12,16,0.75,123
357,SAS,2023-12-15,129,,LAL,W 129-115,240,47,95,0.495,29,53,0.547,18,42,0.429,17,19,0.895,129,43,89,0.483,32,53,0.604,11,36,0.306,18,28,0.643,115
358,PHO,2023-12-15,122,,NYK,L 122-139,240,47,90,0.522,36,62,0.581,11,28,0.393,17,21,0.81,122,49,82,0.598,32,53,0.604,17,29,0.586,24,28,0.857,139
359,CHO,2023-12-15,107,,NOP,L 107-112,240,41,92,0.446,32,61,0.525,9,31,0.29,16,21,0.762,107,38,80,0.475,29,53,0.547,9,27,0.333,27,32,0.844,112
360,PHI,2023-12-15,124,,DET,W 124-92,240,41,98,0.418,27,61,0.443,14,37,0.378,28,31,0.903,124,35,81,0.432,31,60,0.517,4,21,0.19,18,23,0.783,92
361,BOS,2023-12-15,128,,ORL,W 128-111,240,48,92,0.522,30,50,0.6,18,42,0.429,14,20,0.7,128,42,87,0.483,28,52,0.538,14,35,0.4,13,18,0.722,111
362,TOR,2023-12-15,104,,ATL,L 104-125,240,40,77,0.519,30,46,0.652,10,31,0.323,14,25,0.56,104,52,101,0.515,36,60,0.6,16,41,0.39,5,6,0.833,125
363,MEM,2023-12-15,96,,HOU,L 96-103,240,37,92,0.402,26,52,0.5,11,40,0.275,11,15,0.733,96,32,88,0.364,21,59,0.356,11,29,0.379,28,32,0.875,103
364,MIL,2023-12-16,146,,DET,W 146-114,240,50,88,0.568,31,46,0.674,19,42,0.452,27,32,0.844,146,43,96,0.448,37,68,0.544,6,28,0.214,22,26,0.846,114
365,GSW,2023-12-16,124,,BRK,W 124-120,240,44,91,0.484,27,59,0.458,17,32,0.531,19,20,0.95,124,45,93,0.484,28,50,0.56,17,43,0.395,13,15,0.867,120
366,LAC,2023-12-16,144,,NYK,W 144-122,240,50,88,0.568,34,55,0.618,16,33,0.485,28,34,0.824,144,44,94,0.468,33,59,0.559,11,35,0.314,23,26,0.885,122
367,DEN,2023-12-16,117,,OKC,L 117-118,240,42,93,0.452,30,61,0.492,12,32,0.375,21,24,0.875,117,43,84,0.512,36,63,0.571,7,21,0.333,25,30,0.833,118
368,POR,2023-12-16,120,,DAL,L 120-131,240,47,94,0.5,40,62,0.645,7,32,0.219,19,22,0.864,120,48,97,0.495,32,50,0.64,16,47,0.34,19,21,0.905,131
369,MIN,2023-12-16,127,,IND,W 127-109,240,48,86,0.558,30,56,0.536,18,30,0.6,13,16,0.813,127,45,90,0.5,39,69,0.565,6,21,0.286,13,16,0.813,109
370,CLE,2023-12-16,127,,ATL,W 127-119,240,49,101,0.485,33,59,0.559,16,42,0.381,13,15,0.867,127,41,85,0.482,26,49,0.531,15,36,0.417,22,25,0.88,119
371,CHO,2023-12-16,82,,PHI,L 82-135,240,33,91,0.363,26,56,0.464,7,35,0.2,9,11,0.818,82,53,88,0.602,39,57,0.684,14,31,0.452,15,17,0.882,135
372,SAC,2023-12-16,125,,UTA,W 125-104,240,46,85,0.541,24,40,0.6,22,45,0.489,11,15,0.733,125,38,86,0.442,26,49,0.531,12,37,0.324,16,21,0.762,104
373,MIA,2023-12-16,118,,CHI,W 118-116,240,43,83,0.518,30,48,0.625,13,35,0.371,19,25,0.76,118,37,77,0.481,21,39,0.538,16,38,0.421,26,29,0.897,116
374,SAS,2023-12-17,110,,NOP,L 110-146,240,40,94,0.426,25,52,0.481,15,42,0.357,15,21,0.714,110,55,98,0.561,33,56,0.589,22,42,0.524,14,22,0.636,146
375,BOS,2023-12-17,114,,ORL,W 114-97,240,45,95,0.474,28,59,0.475,17,36,0.472,7,8,0.875,114,34,89,0.382,23,53,0.434,11,36,0.306,18,24,0.75,97
376,PHO,2023-12-17,112,,WAS,W 112-108,240,41,90,0.456,34,59,0.576,7,31,0.226,23,30,0.767,112,39,95,0.411,25,49,0.51,14,46,0.304,16,20,0.8,108
377,MIL,2023-12-17,128,,HOU,W 128-119,240,45,90,0.5,32,54,0.593,13,36,0.361,25,32,0.781,128,45,85,0.529,34,58,0.586,11,27,0.407,18,21,0.857,119
378,POR,2023-12-17,114,,GSW,L 114-118,240,40,85,0.471,27,50,0.54,13,35,0.371,21,23,0.913,114,46,87,0.529,33,49,0.673,13,38,0.342,13,19,0.684,118
379,PHI,2023-12-18,104,,CHI,L 104-108,240,38,88,0.432,27,56,0.482,11,32,0.344,17,19,0.895,104,42,89,0.472,30,60,0.5,12,29,0.414,12,15,0.8,108
380,CLE,2023-12-18,135,,HOU,W 135-130 (OT),265,47,97,0.485,28,49,0.571,19,48,0.396,22,34,0.647,135,47,102,0.461,35,69,0.507,12,33,0.364,24,27,0.889,130
381,ATL,2023-12-18,130,,DET,W 130-124,240,46,85,0.541,30,49,0.612,16,36,0.444,22,27,0.815,130,48,94,0.511,39,72,0.542,9,22,0.409,19,27,0.704,124
382,DEN,2023-12-18,130,,DAL,W 130-104,240,49,87,0.563,35,61,0.574,14,26,0.538,18,22,0.818,130,41,92,0.446,28,54,0.519,13,38,0.342,9,19,0.474,104
383,MIA,2023-12-18,108,,MIN,L 108-112,240,41,87,0.471,30,57,0.526,11,30,0.367,15,18,0.833,108,42,85,0.494,31,56,0.554,11,29,0.379,17,19,0.895,112
384,IND,2023-12-18,127,,LAC,L 127-151,240,49,95,0.516,37,62,0.597,12,33,0.364,17,21,0.81,127,56,98,0.571,37,60,0.617,19,38,0.5,20,23,0.87,151
385,UTA,2023-12-18,125,,BRK,W 125-108,240,45,91,0.495,31,57,0.544,14,34,0.412,21,24,0.875,125,39,90,0.433,23,51,0.451,16,39,0.41,14,20,0.7,108
386,OKC,2023-12-18,116,,MEM,W 116-97,240,42,92,0.457,31,56,0.554,11,36,0.306,21,23,0.913,116,30,85,0.353,11,31,0.355,19,54,0.352,18,21,0.857,97
387,TOR,2023-12-18,114,,CHO,W 114-99,240,44,86,0.512,36,57,0.632,8,29,0.276,18,22,0.818,114,39,89,0.438,31,57,0.544,8,32,0.25,13,13,1.0,99
388,SAC,2023-12-18,143,,WAS,W 143-131,240,53,100,0.53,36,57,0.632,17,43,0.395,20,26,0.769,143,44,85,0.518,26,47,0.553,18,38,0.474,25,30,0.833,131
389,LAL,2023-12-18,109,,NYK,L 109-114,240,42,99,0.424,29,58,0.5,13,41,0.317,12,13,0.923,109,42,88,0.477,32,58,0.552,10,30,0.333,20,23,0.87,114
390,GSW,2023-12-19,132,,BOS,W 132-126 (OT),265,50,109,0.459,30,59,0.508,20,50,0.4,12,14,0.857,132,47,114,0.412,30,56,0.536,17,58,0.293,15,17,0.882,126
391,MIL,2023-12-19,132,,SAS,W 132-119,240,50,106,0.472,32,57,0.561,18,49,0.367,14,18,0.778,132,46,96,0.479,37,66,0.561,9,30,0.3,18,21,0.857,119
392,POR,2023-12-19,109,,PHO,W 109-104,240,39,87,0.448,25,59,0.424,14,28,0.5,17,19,0.895,109,42,94,0.447,37,71,0.521,5,23,0.217,15,21,0.714,104
393,NOP,2023-12-19,113,,MEM,L 113-115,240,40,85,0.471,29,60,0.483,11,25,0.44,22,24,0.917,113,41,82,0.5,31,51,0.608,10,31,0.323,23,29,0.793,115
394,TOR,2023-12-20,104,,DEN,L 104-113,240,43,90,0.478,34,63,0.54,9,27,0.333,9,13,0.692,104,49,98,0.5,37,65,0.569,12,33,0.364,3,7,0.429,113
395,SAC,2023-12-20,119,,BOS,L 119-144,240,43,91,0.473,22,47,0.468,21,44,0.477,12,23,0.522,119,51,92,0.554,29,50,0.58,22,42,0.524,20,24,0.833,144
396,HOU,2023-12-20,127,,ATL,L 127-134,240,44,89,0.494,28,55,0.509,16,34,0.471,23,23,1.0,127,47,91,0.516,30,51,0.588,17,40,0.425,23,28,0.821,134
397,PHI,2023-12-20,127,,MIN,W 127-113,240,45,84,0.536,37,62,0.597,8,22,0.364,29,32,0.906,127,42,82,0.512,33,57,0.579,9,25,0.36,20,24,0.833,113
398,CHI,2023-12-20,124,,LAL,W 124-108,240,48,88,0.545,30,54,0.556,18,34,0.529,10,11,0.909,124,42,94,0.447,30,57,0.526,12,37,0.324,12,15,0.8,108
399,CLE,2023-12-20,124,,UTA,W 124-116,240,45,96,0.469,22,45,0.489,23,51,0.451,11,16,0.688,124,40,78,0.513,27,48,0.563,13,30,0.433,23,28,0.821,116
400,BRK,2023-12-20,102,,NYK,L 102-121,240,37,101,0.366,22,54,0.407,15,47,0.319,13,17,0.765,102,44,95,0.463,31,62,0.5,13,33,0.394,20,25,0.8,121
401,DAL,2023-12-20,111,,LAC,L 111-120,240,39,91,0.429,25,48,0.521,14,43,0.326,19,27,0.704,111,43,77,0.558,32,46,0.696,11,31,0.355,23,25,0.92,120
402,IND,2023-12-20,144,,CHO,W 144-113,240,49,80,0.613,31,41,0.756,18,39,0.462,28,30,0.933,144,45,95,0.474,37,64,0.578,8,31,0.258,15,19,0.789,113
403,ORL,2023-12-20,106,,MIA,L 106-115,240,41,89,0.461,32,53,0.604,9,36,0.25,15,19,0.789,106,40,83,0.482,25,54,0.463,15,29,0.517,20,24,0.833,115
404,CHI,2023-12-21,114,,SAS,W 114-95,240,49,90,0.544,42,62,0.677,7,28,0.25,9,11,0.818,114,37,81,0.457,27,51,0.529,10,30,0.333,11,16,0.688,95
405,MEM,2023-12-21,116,,IND,W 116-103,240,43,84,0.512,27,49,0.551,16,35,0.457,14,21,0.667,116,38,90,0.422,20,38,0.526,18,52,0.346,9,11,0.818,103
406,DET,2023-12-21,111,,UTA,L 111-119,240,43,86,0.5,34,55,0.618,9,31,0.29,16,19,0.842,111,43,94,0.457,32,64,0.5,11,30,0.367,22,24,0.917,119
407,MIL,2023-12-21,118,,ORL,W 118-114,240,38,90,0.422,27,53,0.509,11,37,0.297,31,35,0.886,118,45,99,0.455,37,66,0.561,8,33,0.242,16,23,0.696,114
408,MIN,2023-12-21,118,,LAL,W 118-111,240,42,87,0.483,28,51,0.549,14,36,0.389,20,25,0.8,118,41,83,0.494,31,59,0.525,10,24,0.417,19,24,0.792,111
409,CLE,2023-12-21,104,,NOP,L 104-123,240,41,87,0.471,24,43,0.558,17,44,0.386,5,8,0.625,104,47,86,0.547,32,51,0.627,15,35,0.429,14,16,0.875,123
410,POR,2023-12-21,117,,WAS,L 117-118,240,43,95,0.453,29,65,0.446,14,30,0.467,17,23,0.739,117,42,84,0.5,30,54,0.556,12,30,0.4,22,32,0.688,118
411,OKC,2023-12-21,134,,LAC,W 134-115,240,51,87,0.586,35,53,0.66,16,34,0.471,16,18,0.889,134,44,93,0.473,27,50,0.54,17,43,0.395,10,12,0.833,115
412,BRK,2023-12-22,117,,DEN,L 117-122,240,43,89,0.483,30,56,0.536,13,33,0.394,18,26,0.692,117,45,87,0.517,34,61,0.557,11,26,0.423,21,25,0.84,122
413,SAC,2023-12-22,120,,PHO,W 120-105,240,44,83,0.53,32,45,0.711,12,38,0.316,20,26,0.769,120,39,88,0.443,34,63,0.54,5,25,0.2,22,28,0.786,105
414,GSW,2023-12-22,129,,WAS,W 129-118,240,47,97,0.485,29,52,0.558,18,45,0.4,17,20,0.85,129,44,97,0.454,33,62,0.532,11,35,0.314,19,24,0.792,118
415,PHI,2023-12-22,121,,TOR,W 121-111,240,44,83,0.53,30,52,0.577,14,31,0.452,19,21,0.905,121,39,87,0.448,30,54,0.556,9,33,0.273,24,28,0.857,111
416,HOU,2023-12-22,122,,DAL,W 122-96,240,46,95,0.484,35,57,0.614,11,38,0.289,19,23,0.826,122,35,101,0.347,28,61,0.459,7,40,0.175,19,26,0.731,96
417,MIA,2023-12-22,122,,ATL,W 122-113,240,40,86,0.465,23,47,0.489,17,39,0.436,25,30,0.833,122,42,96,0.438,23,42,0.548,19,54,0.352,10,14,0.714,113
418,CHO,2023-12-23,95,,DEN,L 95-102,240,34,88,0.386,26,60,0.433,8,28,0.286,19,23,0.826,95,39,90,0.433,27,60,0.45,12,30,0.4,12,14,0.857,102
419,OKC,2023-12-23,120,,LAL,L 120-129,240,46,95,0.484,33,54,0.611,13,41,0.317,15,19,0.789,120,47,90,0.522,31,58,0.534,16,32,0.5,19,23,0.826,129
420,NYK,2023-12-23,111,,MIL,L 111-130,240,41,93,0.441,32,64,0.5,9,29,0.31,20,21,0.952,111,48,91,0.527,32,59,0.542,16,32,0.5,18,23,0.783,130
421,GSW,2023-12-23,126,,POR,W 126-106,240,48,83,0.578,38,50,0.76,10,33,0.303,20,24,0.833,126,38,84,0.452,25,49,0.51,13,35,0.371,17,25,0.68,106
422,IND,2023-12-23,110,,ORL,L 110-117,240,43,82,0.524,28,48,0.583,15,34,0.441,9,13,0.692,110,39,73,0.534,33,55,0.6,6,18,0.333,33,41,0.805,117
423,BRK,2023-12-23,126,,DET,W 126-115,240,45,86,0.523,35,62,0.565,10,24,0.417,26,32,0.813,126,39,79,0.494,24,44,0.545,15,35,0.429,22,29,0.759,115
424,DAL,2023-12-23,144,,SAS,W 144-119,240,52,100,0.52,29,55,0.527,23,45,0.511,17,21,0.81,144,44,98,0.449,30,53,0.566,14,45,0.311,17,24,0.708,119
425,NOP,2023-12-23,104,,HOU,L 104-106,240,38,82,0.463,30,51,0.588,8,31,0.258,20,29,0.69,104,35,82,0.427,26,53,0.491,9,29,0.31,27,35,0.771,106
