Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
142,Iman Shumpert,277,2017-18,NBA,CLE,14,6,277,22,58,.379,15,32,.469,7,26,.269,11,15,.733,.480,7,34,41,17,9,4,16,22,62,3.0,-3.3,31,shumpim01
143,Juancho Hernangómez,278,2017-18,NBA,DEN,25,3,278,29,75,.387,15,25,.600,14,50,.280,10,12,.833,.511,18,36,54,12,6,3,9,25,82,2.4,-3.3,-24,hernaju01
144,Jamel Artis,279,2017-18,NBA,ORL,15,1,279,31,79,.392,23,50,.460,8,29,.276,7,12,.583,.457,4,34,38,18,2,3,8,11,77,3.3,-5.4,-6,artisja01
145,Jordan Mickey,284,2017-18,NBA,MIA,23,3,284,39,82,.476,37,66,.561,2,16,.125,13,19,.684,.515,18,63,81,9,6,10,18,36,93,2.9,-5.6,-30,mickejo01
146,Jason Smith,290,2017-18,NBA,WAS,33,2,290,45,115,.391,41,83,.494,4,32,.125,19,21,.905,.455,18,35,53,14,3,13,16,44,113,1.9,-6.4,-83,smithja02
147,Rodney Purvis,291,2017-18,NBA,ORL,16,2,291,35,107,.327,22,55,.400,13,52,.250,13,15,.867,.423,1,26,27,17,3,3,10,26,96,2.5,-8.2,-58,purviro01
148,Rodney McGruder,300,2017-18,NBA,MIA,18,2,300,36,73,.493,21,38,.553,15,35,.429,4,8,.500,.595,11,22,33,17,8,3,4,21,91,4.3,-1.4,33,mcgruro01
149,Ryan Arcidiacono,305,2017-18,NBA,CHI,24,0,305,17,41,.415,8,10,.800,9,31,.290,5,6,.833,.550,1,24,25,35,13,0,13,18,48,2.1,-4.1,-21,arcidry01
150,Troy Williams,307,2017-18,NBA,HOUNYK,21,1,307,51,109,.468,40,71,.563,11,38,.289,20,30,.667,.544,22,41,63,16,20,4,19,34,133,4.9,-0.5,-31,willitr02
151,Antonio Blakeney,313,2017-18,NBA,CHI,19,0,313,53,143,.371,38,91,.418,15,52,.288,30,39,.769,.471,4,29,33,20,7,1,11,19,151,4.4,-5.2,-6,blakean01
152,Malachi Richardson,323,2017-18,NBA,SACTOR,26,4,323,30,90,.333,18,50,.360,12,40,.300,17,22,.773,.446,5,29,34,13,10,1,10,27,89,1.8,-6.0,-56,richama01
153,Henry Ellenson,326,2017-18,NBA,DET,38,0,326,53,146,.363,33,86,.384,20,60,.333,25,29,.862,.476,10,71,81,20,5,0,18,22,151,2.3,-4.4,-5,ellenhe01
154,Luke Kornet,326,2017-18,NBA,NYK,20,1,326,49,125,.392,21,46,.457,28,79,.354,8,11,.727,.516,11,53,64,26,6,16,12,28,134,5.0,0.2,-68,kornelu01
155,Patrick Beverley,333,2017-18,NBA,LAC,11,11,333,48,119,.403,24,59,.407,24,60,.400,14,17,.824,.530,16,29,45,32,19,5,25,34,134,8.6,0.5,25,beverpa01
156,Boban Marjanović,336,2017-18,NBA,DETLAC,39,1,336,79,148,.534,79,148,.534,0,0,,77,97,.794,.616,48,96,144,22,10,11,36,51,235,5.0,2.5,54,marjabo01
157,Glenn Robinson III,339,2017-18,NBA,IND,23,1,339,36,85,.424,22,51,.431,14,34,.412,9,11,.818,.529,11,26,37,17,13,1,5,14,95,3.5,-0.7,-1,robingl02
158,JaKarr Sampson,345,2017-18,NBA,SAC,22,6,345,44,81,.543,39,71,.549,5,10,.500,10,16,.625,.585,21,57,78,9,8,22,8,48,103,4.4,-1.2,1,sampsja02
159,Emeka Okafor,352,2017-18,NBA,NOP,26,19,352,48,95,.505,48,95,.505,0,0,,18,22,.818,.545,47,73,120,8,8,25,13,30,114,4.8,-1.2,0,okafoem01
160,Jahlil Okafor,355,2017-18,NBA,BRKPHI,28,0,355,77,138,.558,76,134,.567,1,4,.250,21,29,.724,.584,21,64,85,12,3,18,21,51,176,4.4,-1.7,-163,okafoja01
161,Timofey Mozgov,358,2017-18,NBA,BRK,31,13,358,52,93,.559,48,75,.640,4,18,.222,23,30,.767,.617,32,66,98,11,5,13,33,39,131,3.2,-3.9,-89,mozgoti01
162,Mike Conley,374,2017-18,NBA,MEM,12,12,374,64,168,.381,40,91,.440,24,77,.312,53,66,.803,.520,0,27,27,49,12,3,18,24,205,11.4,0.5,-16,conlemi01
163,Myke Henry,380,2017-18,NBA,MEM,20,0,380,41,109,.376,22,51,.431,19,58,.328,6,10,.600,.472,10,28,38,22,31,6,19,28,107,4.1,-1.3,-28,henrymy01
164,Johnny O'Bryant,380,2017-18,NBA,CHO,36,0,380,68,171,.398,54,128,.422,14,43,.326,21,25,.840,.470,29,64,93,14,9,6,15,45,171,3.0,-4.4,-86,obryajo01
165,Brandan Wright,380,2017-18,NBA,HOUMEM,28,1,380,59,102,.578,59,102,.578,0,0,,21,33,.636,.596,33,62,95,13,13,26,8,32,139,5.3,2.1,44,wrighbr03
166,Ron Baker,385,2017-18,NBA,NYK,29,1,385,20,59,.339,9,26,.346,11,33,.333,20,26,.769,.504,5,25,30,47,26,6,18,33,71,2.7,-0.4,16,bakerro01
167,Shaquille Harrison,387,2017-18,NBA,PHO,23,2,387,59,124,.476,53,98,.541,6,26,.231,28,38,.737,.540,9,52,61,55,26,7,22,42,152,6.0,-0.7,47,harrish01
168,Ramon Sessions,393,2017-18,NBA,NYKWAS,28,3,393,42,117,.359,34,91,.374,8,26,.308,44,57,.772,.479,6,32,38,77,14,2,30,29,136,3.8,-3.2,-83,sessira01
169,Danuel House Jr.,402,2017-18,NBA,PHO,23,3,402,56,129,.434,41,71,.577,15,58,.259,25,31,.806,.533,13,63,76,25,7,6,11,23,152,5.1,-1.6,19,houseda01
170,Damion Lee,403,2017-18,NBA,ATL,15,11,403,62,152,.408,47,92,.511,15,60,.250,22,29,.759,.489,11,60,71,29,19,1,14,25,161,7.9,-1.9,-24,leeda03
171,Ivica Zubac,412,2017-18,NBA,LAL,43,0,412,61,122,.500,61,121,.504,0,1,.000,39,51,.765,.557,45,78,123,25,8,15,26,47,161,3.3,-2.0,41,zubaciv01
172,Lucas Nogueira,416,2017-18,NBA,TOR,49,3,416,49,80,.613,44,61,.721,5,19,.263,19,28,.679,.661,18,69,87,22,23,43,16,49,122,3.0,5.2,88,noguelu01
173,Shabazz Muhammad,417,2017-18,NBA,MILMIN,43,2,417,84,188,.447,77,161,.478,7,27,.259,39,50,.780,.510,23,53,76,14,9,3,6,30,214,3.4,-2.5,-116,muhamsh01
174,Derrick Rose,420,2017-18,NBA,CLEMIN,25,7,420,81,186,.435,74,156,.474,7,30,.233,40,46,.870,.507,13,22,35,37,7,4,35,16,209,4.8,-5.4,-53,rosede01
175,Isaiah Canaan,423,2017-18,NBA,HOUPHO,20,1,423,52,137,.380,30,71,.423,22,66,.333,46,51,.902,.539,6,39,45,76,16,1,29,36,172,6.9,-1.3,21,canaais01
176,Dwight Buycks,426,2017-18,NBA,DET,29,0,426,82,198,.414,67,153,.438,15,45,.333,36,41,.878,.498,12,29,41,59,19,2,39,39,215,4.5,-3.1,5,buyckdw01
177,Willie Reed,428,2017-18,NBA,DETLAC,42,5,428,81,121,.669,80,119,.672,1,2,.500,32,55,.582,.671,35,86,121,10,9,22,19,56,195,4.1,0.8,16,reedwi02
178,Dorian Finney-Smith,449,2017-18,NBA,DAL,21,13,449,46,121,.380,26,54,.481,20,67,.299,11,15,.733,.482,22,53,75,26,10,4,21,43,123,3.8,-4.6,-24,finnedo01
179,DeAndre' Bembry,454,2017-18,NBA,ATL,26,3,454,53,128,.414,42,98,.429,11,30,.367,19,33,.576,.477,8,64,72,49,21,12,47,38,136,3.4,-4.7,-74,bembrde01
180,T.J. Leaf,458,2017-18,NBA,IND,53,0,458,64,136,.471,46,94,.489,18,42,.429,10,16,.625,.545,29,53,82,9,5,4,10,45,156,2.0,-3.1,-82,leaftj01
181,Kenneth Faried,463,2017-18,NBA,DEN,32,7,463,76,148,.514,76,147,.517,0,1,.000,36,51,.706,.552,68,85,153,18,12,13,23,51,188,5.4,-2.1,-42,farieke01
182,Nerlens Noel,472,2017-18,NBA,DAL,30,6,472,55,105,.524,55,104,.529,0,1,.000,21,28,.750,.558,48,120,168,20,31,22,26,59,131,5.2,0.5,-119,noelne01
183,Damyean Dotson,473,2017-18,NBA,NYK,44,2,473,72,161,.447,50,93,.538,22,68,.324,16,23,.696,.532,9,75,84,31,12,2,17,34,182,2.9,-2.3,-39,dotsoda01
184,Kyle Collinsworth,479,2017-18,NBA,DAL,32,2,479,38,99,.384,34,82,.415,4,17,.235,21,40,.525,.433,32,75,107,56,17,9,24,44,101,3.3,-2.6,-29,colliky01
185,Al Jefferson,480,2017-18,NBA,IND,36,1,480,111,208,.534,111,205,.541,0,3,.000,30,36,.833,.563,30,113,143,30,16,23,21,66,252,5.8,2.0,-10,jeffeal01
186,Willy Hernangómez,494,2017-18,NBA,CHONYK,48,1,494,91,164,.555,86,152,.566,5,12,.417,59,90,.656,.604,61,122,183,33,18,16,35,64,246,4.7,1.4,0,hernawi01
187,Raul Neto,502,2017-18,NBA,UTA,41,0,502,69,151,.457,50,104,.481,19,47,.404,26,35,.743,.550,7,42,49,75,13,4,36,38,183,3.3,-1.4,116,netora01
188,Ivan Rabb,518,2017-18,NBA,MEM,36,5,518,86,152,.566,86,152,.566,0,0,,29,36,.806,.599,53,105,158,32,12,13,35,55,201,5.0,-2.0,-96,rabbiv01
189,Justin Anderson,519,2017-18,NBA,PHI,38,0,519,87,202,.431,53,99,.535,34,103,.330,28,38,.737,.540,25,68,93,25,15,7,16,54,236,4.3,-0.9,-80,anderju01
190,Nik Stauskas,521,2017-18,NBA,BRKPHI,41,0,521,60,154,.390,20,54,.370,40,100,.400,21,29,.724,.543,4,60,64,39,9,4,26,24,181,2.9,-2.3,-57,stausni01
191,Tyler Cavanaugh,522,2017-18,NBA,ATL,39,1,522,67,152,.441,35,63,.556,32,89,.360,17,21,.810,.567,45,82,127,27,9,4,14,61,183,3.9,-1.9,-24,cavanty01
192,Abdel Nader,522,2017-18,NBA,BOS,48,1,522,50,149,.336,27,84,.321,23,65,.354,23,39,.590,.439,13,58,71,26,15,10,34,45,146,1.5,-5.3,-109,naderab01
193,Tarik Black,534,2017-18,NBA,HOU,51,2,534,75,127,.591,74,116,.638,1,11,.091,29,63,.460,.582,63,100,163,13,21,30,35,107,180,3.0,-2.6,-73,blackta01
194,Joffrey Lauvergne,534,2017-18,NBA,SAS,55,1,534,98,190,.516,98,185,.530,0,5,.000,30,47,.638,.536,63,108,171,41,9,3,33,45,226,3.5,-1.0,-64,lauvejo01
195,Jonathan Isaac,537,2017-18,NBA,ORL,27,10,537,55,145,.379,39,99,.394,16,46,.348,19,25,.760,.465,16,83,99,18,33,30,27,48,145,4.4,-1.4,-99,isaacjo01
196,Joe Young,560,2017-18,NBA,IND,53,1,560,80,186,.430,55,120,.458,25,66,.379,22,29,.759,.521,12,51,63,39,14,1,26,39,207,2.5,-3.5,-52,youngjo01
197,Alex Caruso,562,2017-18,NBA,LAL,37,7,562,50,116,.431,37,73,.507,13,43,.302,21,30,.700,.519,15,50,65,75,23,10,42,52,134,3.1,-2.9,-3,carusal01
198,Brandon Paul,573,2017-18,NBA,SAS,64,2,573,55,127,.433,40,73,.548,15,54,.278,22,43,.512,.504,6,62,68,37,25,7,29,58,147,1.5,-3.5,-9,paulbr01
199,Khem Birch,582,2017-18,NBA,ORL,42,0,582,68,126,.540,68,126,.540,0,0,,42,61,.689,.582,70,110,180,34,15,21,21,56,178,4.8,-0.9,11,birchkh01
200,Cheick Diallo,582,2017-18,NBA,NOP,52,0,582,102,176,.580,102,176,.580,0,0,,50,66,.758,.619,47,164,211,19,11,21,28,82,254,4.3,-1.2,-106,diallch01
201,Malik Beasley,583,2017-18,NBA,DEN,62,0,583,73,178,.410,45,96,.469,28,82,.341,22,33,.667,.509,14,57,71,31,15,7,24,36,196,2.0,-3.8,-31,beaslma01
202,Cameron Payne,584,2017-18,NBA,CHI,25,14,584,87,215,.405,52,124,.419,35,91,.385,12,16,.750,.498,18,51,69,113,26,9,36,44,221,7.6,-0.4,-92,payneca01
203,Terrence Ross,598,2017-18,NBA,ORL,24,20,598,76,191,.398,46,98,.469,30,93,.323,27,36,.750,.505,10,63,73,38,27,11,29,45,209,5.9,-2.7,-45,rosste01
204,JaVale McGee,614,2017-18,NBA,GSW,65,17,614,136,219,.621,136,213,.638,0,6,.000,38,52,.731,.641,59,110,169,33,21,57,27,91,310,4.6,1.5,34,mcgeeja01
205,Cody Zeller,627,2017-18,NBA,CHO,33,0,627,85,156,.545,83,153,.542,2,3,.667,61,85,.718,.602,67,110,177,31,14,21,33,81,233,6.5,-1.2,23,zelleco01
206,Torrey Craig,629,2017-18,NBA,DEN,39,5,629,62,137,.453,45,79,.570,17,58,.293,22,35,.629,.535,40,87,127,25,12,15,20,63,163,3.5,-2.9,-61,craigto01
207,Sean Kilpatrick,638,2017-18,NBA,BRKCHILACMIL,52,1,638,110,294,.374,64,150,.427,46,144,.319,64,72,.889,.507,5,82,87,46,13,5,38,33,330,3.7,-2.8,-112,kilpase01
208,Kobi Simmons,645,2017-18,NBA,MEM,32,12,645,80,189,.423,69,150,.460,11,39,.282,25,25,1.000,.490,14,36,50,68,18,5,44,61,196,3.7,-6.9,-213,simmoko01
209,Zach LaVine,653,2017-18,NBA,CHI,24,24,653,136,355,.383,94,232,.405,42,123,.341,87,107,.813,.499,9,85,94,72,24,4,43,55,401,10.1,-2.3,-172,lavinza01
210,Cedi Osman,669,2017-18,NBA,CLE,61,12,669,90,186,.484,58,99,.586,32,87,.368,26,46,.565,.577,19,101,120,41,22,3,32,78,238,2.8,-2.9,35,osmande01
211,Danilo Gallinari,670,2017-18,NBA,LAC,21,21,670,102,256,.398,66,145,.455,36,111,.324,81,87,.931,.545,9,92,101,41,12,10,26,30,321,10.7,-0.5,11,gallida01
212,Marreese Speights,674,2017-18,NBA,ORL,52,3,674,138,349,.395,52,116,.448,86,233,.369,40,55,.727,.539,21,112,133,40,8,22,40,106,402,4.3,-1.1,23,speigma01
213,Tyler Ennis,679,2017-18,NBA,LAL,54,11,679,94,224,.420,80,168,.476,14,56,.250,22,29,.759,.473,19,76,95,105,30,10,38,75,224,3.3,-2.1,-19,ennisty01
214,Arron Afflalo,682,2017-18,NBA,ORL,53,3,682,65,162,.401,38,92,.413,27,70,.386,22,26,.846,.516,4,62,66,30,4,9,21,56,179,1.9,-5.4,-93,afflaar01
215,Mike James,688,2017-18,NBA,NOPPHO,36,10,688,123,321,.383,97,223,.435,26,98,.265,64,84,.762,.469,13,77,90,126,28,7,49,48,336,6.6,-1.5,-41,jamesmi02
216,Jared Dudley,689,2017-18,NBA,PHO,48,0,689,48,122,.393,19,42,.452,29,80,.363,27,35,.771,.553,8,86,94,78,24,11,28,85,152,2.9,-2.5,2,dudleja01
217,Chandler Parsons,692,2017-18,NBA,MEM,36,8,692,108,234,.462,57,113,.504,51,121,.421,17,27,.630,.578,14,76,90,69,18,11,35,53,284,5.8,0.8,-88,parsoch01
218,Wayne Selden,693,2017-18,NBA,MEM,35,9,693,116,269,.431,67,147,.456,49,122,.402,44,59,.746,.551,16,40,56,66,18,5,54,59,325,5.4,-3.1,-101,seldewa01
219,Channing Frye,695,2017-18,NBA,CLELAL,53,1,695,104,212,.491,65,97,.670,39,115,.339,17,19,.895,.599,12,123,135,38,18,13,21,69,264,3.9,-0.5,115,fryech01
220,C.J. Williams,704,2017-18,NBA,LAC,38,18,704,87,197,.442,65,119,.546,22,78,.282,13,16,.813,.512,12,44,56,43,31,13,20,63,209,4.0,-2.1,-33,willicj01
221,Matthew Dellavedova,709,2017-18,NBA,MIL,38,3,709,55,152,.362,26,74,.351,29,78,.372,25,27,.926,.500,14,50,64,145,14,0,49,67,164,3.8,-4.4,-79,dellama01
222,Dwayne Bacon,711,2017-18,NBA,CHO,53,6,711,72,192,.375,61,149,.409,11,43,.256,20,25,.800,.431,4,120,124,38,16,2,23,46,175,2.1,-4.7,9,bacondw01
223,Luke Babbitt,717,2017-18,NBA,ATLMIA,50,14,717,91,215,.423,31,59,.525,60,156,.385,17,22,.773,.576,7,89,96,31,8,7,19,54,259,3.4,-2.4,-33,babbilu01
224,DeAndre Liggins,727,2017-18,NBA,MILNOP,58,4,727,40,106,.377,21,53,.396,19,53,.358,2,5,.400,.467,7,68,75,48,37,14,20,81,101,1.6,-2.5,-211,liggide01
225,Salah Mejri,731,2017-18,NBA,DAL,61,1,731,88,137,.642,88,134,.657,0,3,.000,38,66,.576,.644,85,161,246,35,22,67,39,121,214,4.2,0.7,18,mejrisa01
226,Quinn Cook,741,2017-18,NBA,GSW,33,18,741,122,252,.484,76,148,.514,46,104,.442,22,25,.880,.593,10,72,82,89,12,1,32,59,312,7.0,-1.6,-39,cookqu01
227,Omri Casspi,743,2017-18,NBA,GSW,53,7,743,120,207,.580,110,185,.595,10,22,.455,50,69,.725,.632,30,170,200,51,18,19,37,71,300,5.1,-0.9,53,casspom01
228,Jabari Parker,743,2017-18,NBA,MIL,31,3,743,160,332,.482,129,251,.514,31,81,.383,40,54,.741,.550,42,109,151,59,25,10,45,50,391,9.3,-0.8,-66,parkeja01
229,Richaun Holmes,746,2017-18,NBA,PHI,48,2,746,135,241,.560,131,210,.624,4,31,.129,37,56,.661,.585,57,154,211,61,20,29,25,97,311,6.1,1.1,-36,holmeri01
230,Nenê,759,2017-18,NBA,HOU,52,4,759,136,239,.569,136,237,.574,0,2,.000,68,107,.636,.594,54,122,176,45,28,14,38,123,340,5.2,-1.0,263,hilarne01
231,Terrance Ferguson,765,2017-18,NBA,OKC,61,12,765,70,169,.414,30,49,.612,40,120,.333,9,10,.900,.545,19,28,47,19,24,10,11,83,189,2.0,-3.3,-83,fergute01
232,Sterling Brown,777,2017-18,NBA,MIL,54,4,777,82,205,.400,50,114,.439,32,91,.352,21,24,.875,.503,27,116,143,25,31,13,25,80,217,3.0,-3.1,-49,brownst02
233,Shane Larkin,777,2017-18,NBA,BOS,54,2,777,84,219,.384,53,133,.398,31,86,.360,32,37,.865,.491,15,77,92,98,29,2,33,58,231,3.4,-1.7,12,larkish01
234,Jawun Evans,778,2017-18,NBA,LAC,48,4,778,89,253,.352,74,199,.372,15,54,.278,38,49,.776,.421,9,75,84,100,36,6,44,97,231,2.9,-5.0,11,evansja01
235,Trey Burke,785,2017-18,NBA,NYK,36,9,785,193,384,.503,155,279,.556,38,105,.362,37,57,.649,.563,13,58,71,170,24,4,43,43,461,10.4,2.5,-81,burketr01
236,Eric Moreland,807,2017-18,NBA,DET,67,3,807,66,122,.541,66,122,.541,0,0,,11,29,.379,.531,81,197,278,78,31,51,42,116,143,3.4,0.5,7,moreler01
237,Timothé Luwawu-Cabarrot,808,2017-18,NBA,PHI,52,7,808,100,267,.375,47,109,.431,53,158,.335,46,58,.793,.511,14,58,72,54,12,5,38,97,299,2.9,-4.1,-5,luwawti01
238,Thabo Sefolosha,808,2017-18,NBA,UTA,38,6,808,118,240,.492,86,156,.551,32,84,.381,44,54,.815,.591,29,132,161,33,52,12,30,59,312,7.3,2.7,54,sefolth01
239,Ekpe Udoh,810,2017-18,NBA,UTA,63,3,810,60,120,.500,60,119,.504,0,1,.000,42,56,.750,.560,68,82,150,53,43,74,20,105,162,3.8,3.1,61,udohek01
240,Jordan Bell,811,2017-18,NBA,GSW,57,13,811,116,185,.627,116,181,.641,0,4,.000,30,44,.682,.641,60,147,207,102,35,56,51,92,262,5.6,2.8,161,belljo01
241,Jason Terry,813,2017-18,NBA,MIL,51,4,813,59,154,.383,19,39,.487,40,115,.348,8,9,.889,.525,5,43,48,59,42,13,25,52,166,2.8,-2.0,22,terryja01
242,Paul Zipser,823,2017-18,NBA,CHI,54,12,823,81,234,.346,44,124,.355,37,110,.336,19,25,.760,.445,13,118,131,46,20,15,43,86,218,2.1,-6.1,-218,zipsepa01
243,Michael Carter-Williams,835,2017-18,NBA,CHO,52,2,835,76,229,.332,62,170,.365,14,59,.237,73,89,.820,.446,37,101,138,116,44,23,52,99,239,4.0,-1.5,-59,cartemi01
244,Tim Frazier,840,2017-18,NBA,WAS,59,11,840,68,172,.395,51,116,.440,17,56,.304,23,30,.767,.475,18,97,115,194,47,7,57,97,176,3.6,-0.9,-86,fraziti01
245,Tyrone Wallace,851,2017-18,NBA,LAC,30,19,851,110,247,.445,100,207,.483,10,40,.250,61,78,.782,.517,21,84,105,71,27,13,46,83,291,6.7,-3.5,-24,wallaty01
246,Malik Monk,853,2017-18,NBA,CHO,63,0,853,153,425,.360,70,182,.385,83,243,.342,32,38,.842,.477,8,58,66,91,20,9,49,60,421,3.5,-3.4,-193,monkma01
247,Isaiah Thomas,863,2017-18,NBA,CLELAL,32,15,863,157,421,.373,102,233,.438,55,188,.293,117,131,.893,.508,17,50,67,153,15,3,95,58,486,8.8,-4.9,-118,thomais02
248,Langston Galloway,865,2017-18,NBA,DET,58,2,865,126,340,.371,51,122,.418,75,218,.344,33,41,.805,.503,13,79,92,58,35,5,18,39,360,4.3,0.1,77,gallola01
249,Noah Vonleh,876,2017-18,NBA,CHIPOR,54,16,876,104,234,.444,84,168,.500,20,66,.303,36,58,.621,.509,70,241,311,34,19,17,31,68,264,4.6,-1.3,-39,vonleno01
250,Sam Dekker,881,2017-18,NBA,LAC,73,1,881,128,259,.494,118,199,.593,10,60,.167,37,56,.661,.534,44,130,174,38,24,9,33,71,303,3.2,-2.9,61,dekkesa01
251,Kevon Looney,910,2017-18,NBA,GSW,66,4,910,112,193,.580,111,188,.590,1,5,.200,42,77,.545,.588,83,132,215,42,34,56,31,106,267,4.4,-0.2,121,looneke01
252,José Calderón,915,2017-18,NBA,CLE,57,32,915,93,185,.503,48,88,.545,45,97,.464,24,30,.800,.643,14,70,84,117,27,2,41,81,255,4.0,-1.9,65,caldejo01
253,Miles Plumlee,918,2017-18,NBA,ATL,55,35,918,105,180,.583,105,180,.583,0,0,,27,60,.450,.574,77,151,228,45,17,30,63,79,237,3.9,-3.8,-157,plumlmi01
254,Dion Waiters,920,2017-18,NBA,MIA,30,30,920,163,410,.398,111,240,.463,52,170,.306,51,69,.739,.487,8,69,77,113,23,9,70,61,429,8.0,-3.5,-85,waitedi01
255,Jerryd Bayless,925,2017-18,NBA,PHI,39,11,925,109,262,.416,55,116,.474,54,146,.370,35,44,.795,.546,15,65,80,54,23,6,46,91,307,4.5,-2.8,-70,bayleje01
256,Gerald Green,929,2017-18,NBA,HOU,41,2,929,168,413,.407,58,115,.504,110,298,.369,51,60,.850,.566,15,118,133,25,24,15,31,87,497,7.4,0.3,93,greenge01
257,Daniel Theis,934,2017-18,NBA,BOS,63,3,934,126,233,.541,108,175,.617,18,58,.310,61,81,.753,.616,90,184,274,56,30,48,56,157,331,5.0,0.3,4,theisda01
258,Deyonta Davis,942,2017-18,NBA,MEM,62,6,942,161,265,.608,161,265,.608,0,0,,38,57,.667,.621,75,175,250,40,15,39,32,125,360,5.2,-1.5,-154,davisde01
259,Patrick McCaw,962,2017-18,NBA,GSW,57,10,962,92,225,.409,73,145,.503,19,80,.238,26,34,.765,.477,16,66,82,81,43,10,41,67,229,3.1,-4.1,-83,mccawpa01
260,Zaza Pachulia,970,2017-18,NBA,GSW,69,57,970,149,264,.564,149,263,.567,0,1,.000,75,93,.806,.612,89,232,321,109,38,17,72,122,373,5.5,0.0,197,pachuza01
261,Tyler Dorsey,978,2017-18,NBA,ATL,56,5,978,144,382,.377,72,183,.393,72,199,.362,45,63,.714,.494,17,113,130,79,17,5,37,63,405,4.4,-2.9,-147,dorsety01
262,Cristiano Felício,980,2017-18,NBA,CHI,55,16,980,127,215,.591,127,213,.596,0,2,.000,54,81,.667,.614,83,150,233,55,16,11,54,104,308,4.9,-3.9,-335,feliccr01
263,Josh Huestis,981,2017-18,NBA,OKC,69,10,981,60,182,.330,27,67,.403,33,115,.287,6,20,.300,.417,42,119,161,20,15,43,26,82,159,1.7,-3.9,110,huestjo01
264,Frank Mason III,988,2017-18,NBA,SAC,52,2,988,144,380,.379,113,294,.384,31,86,.360,94,115,.817,.480,30,100,130,147,34,10,65,72,413,5.7,-2.3,-34,masonfr01
265,David West,1001,2017-18,NBA,GSW,73,0,1001,216,378,.571,213,370,.576,3,8,.375,60,79,.759,.600,64,174,238,138,47,75,80,120,495,6.5,3.1,37,westda01
266,Malcolm Delaney,1015,2017-18,NBA,ATL,54,3,1015,109,285,.382,63,161,.391,46,124,.371,74,92,.804,.519,9,91,100,163,35,6,66,82,338,4.9,-2.6,-103,delanma01
267,Jameer Nelson,1015,2017-18,NBA,DETNOP,50,0,1015,95,244,.389,54,120,.450,41,124,.331,16,20,.800,.489,13,91,104,179,27,4,67,81,247,4.1,-3.3,-111,nelsoja01
268,Wes Iwundu,1017,2017-18,NBA,ORL,62,12,1017,93,218,.427,84,172,.488,9,46,.196,34,47,.723,.480,36,101,137,57,33,12,30,81,229,2.9,-4.3,-104,iwundwe01
269,Vince Carter,1028,2017-18,NBA,SAC,58,4,1028,114,283,.403,57,118,.483,57,165,.345,28,37,.757,.523,18,130,148,69,42,26,36,96,313,4.2,-1.2,-67,cartevi01
270,Greg Monroe,1040,2017-18,NBA,BOSMILPHO,51,14,1040,218,386,.565,218,386,.565,0,0,,88,119,.739,.598,109,241,350,114,44,23,94,95,524,9.5,2.2,-216,monrogr01
271,Andre Roberson,1040,2017-18,NBA,OKC,39,39,1040,87,162,.537,79,126,.627,8,36,.222,12,38,.316,.543,75,110,185,46,45,35,30,89,194,5.8,-0.1,188,roberan03
272,Zach Collins,1045,2017-18,NBA,POR,66,1,1045,115,289,.398,80,176,.455,35,113,.310,27,42,.643,.475,45,176,221,52,17,31,58,133,292,2.7,-4.3,15,colliza01
273,Treveon Graham,1050,2017-18,NBA,CHO,63,2,1050,96,221,.434,56,124,.452,40,97,.412,41,59,.695,.553,42,79,121,59,33,2,27,109,273,3.3,-2.7,-96,grahatr01
274,Alec Burks,1059,2017-18,NBA,UTA,64,1,1059,170,414,.411,123,272,.452,47,142,.331,107,124,.863,.527,19,173,192,67,37,8,60,75,494,5.2,-0.9,-13,burksal01
275,Norman Powell,1061,2017-18,NBA,TOR,70,18,1061,150,374,.401,97,188,.516,53,186,.285,32,39,.821,.492,14,105,119,89,37,16,66,111,385,3.2,-2.9,-16,powelno01
276,Mike Muscala,1062,2017-18,NBA,ATL,53,7,1062,143,312,.458,81,145,.559,62,167,.371,57,62,.919,.597,56,174,230,51,31,27,42,80,405,6.5,0.3,-77,muscami01
277,Tony Parker,1067,2017-18,NBA,SAS,55,21,1067,178,388,.459,168,351,.479,10,37,.270,55,78,.705,.498,7,88,95,195,28,1,68,52,421,5.8,-3.3,-11,parketo01
278,Tristan Thompson,1072,2017-18,NBA,CLE,53,22,1072,132,235,.562,132,235,.562,0,0,,43,79,.544,.569,126,226,352,33,16,17,36,102,307,5.9,-2.9,-135,thomptr01
279,Dāvis Bertāns,1085,2017-18,NBA,SAS,77,10,1085,161,366,.440,67,114,.588,94,252,.373,40,49,.816,.588,18,135,153,74,26,28,36,93,456,4.4,1.6,89,bertada01
280,Ben McLemore,1090,2017-18,NBA,MEM,56,17,1090,157,373,.421,102,214,.477,55,159,.346,53,64,.828,.526,34,105,139,51,38,15,61,139,422,4.3,-3.9,-317,mclembe01
281,Tyler Zeller,1112,2017-18,NBA,BRKMIL,66,34,1112,187,334,.560,177,306,.578,10,28,.357,57,79,.722,.598,110,195,305,47,15,35,47,126,441,5.8,-1.4,25,zellety01
282,Jodie Meeks,1118,2017-18,NBA,WAS,77,0,1118,157,393,.399,85,183,.464,72,210,.343,101,117,.863,.548,15,111,126,70,29,4,37,55,487,4.3,-1.1,-154,meeksjo01
