Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
1,Jahlil Okafor,3,2024-25,NBA,IND,1,0,3,0,0,,0,0,,0,0,,0,0,,,0,1,1,1,0,0,0,0,0,1.0,7.5,5,okafoja01
2,Zyon Pullin,3,2024-25,NBA,MEM,3,0,3,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.2,-22.7,1,pullizy01
3,Alondes Williams,4,2024-25,NBA,DET,1,0,4,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1.250,0,0,0,1,0,0,0,0,5,5.1,44.1,6,willial06
4,Jesse Edwards,5,2024-25,NBA,MIN,2,0,5,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,0,2,0,-0.1,-4.0,-10,edwarje01
5,James Wiseman,5,2024-25,NBA,IND,1,0,5,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,.615,0,1,1,0,0,0,0,0,6,4.3,1.6,-4,wisemja01
6,Isaiah Stevens,6,2024-25,NBA,MIA,3,0,6,0,2,.000,0,1,.000,0,1,.000,0,0,,.000,0,2,2,0,1,0,0,0,0,0.1,-11.8,4,steveis01
7,Jalen McDaniels,7,2024-25,NBA,WAS,4,0,7,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0.4,5.6,-1,mcdanja01
8,Riley Minix,7,2024-25,NBA,SAS,1,0,7,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,2,2,0,0,0,0,0,0,-0.1,-11.8,0,minixri01
9,Terry Taylor,7,2024-25,NBA,SAC,3,0,7,0,1,.000,0,1,.000,0,0,,0,0,,.000,1,0,1,2,0,0,0,0,0,0.5,3.3,9,taylote01
10,Terence Davis,8,2024-25,NBA,SAC,1,0,8,0,2,.000,0,1,.000,0,1,.000,0,0,,.000,0,1,1,1,0,0,0,0,0,-0.4,-16.9,-3,daviste02
11,Cui Yongxi,10,2024-25,NBA,BRK,5,0,10,1,7,.143,1,4,.250,0,3,.000,1,2,.500,.190,0,2,2,0,0,0,0,0,3,-0.3,-24.9,2,cuiyo01
12,Mac McClung,10,2024-25,NBA,ORL,2,0,10,0,2,.000,0,1,.000,0,1,.000,0,0,,.000,0,1,1,3,0,0,0,2,0,0.1,-11.0,-2,mccluma01
13,Quincy Olivari,10,2024-25,NBA,LAL,2,0,10,1,5,.200,0,0,,1,5,.200,0,0,,.300,0,0,0,1,0,0,1,0,3,-0.2,-18.6,-18,olivaqu01
14,Braxton Key,11,2024-25,NBA,GSW,3,0,11,0,4,.000,0,3,.000,0,1,.000,3,6,.500,.226,1,1,2,0,2,0,1,0,3,0.3,-13.6,-8,keybr01
15,Skal Labissière,12,2024-25,NBA,SAC,4,0,12,2,4,.500,1,3,.333,1,1,1.000,0,0,,.625,1,2,3,1,0,0,0,1,5,1.2,2.1,-1,labissk01
16,Daishen Nix,14,2024-25,NBA,MIN,3,0,14,0,1,.000,0,0,,0,1,.000,1,2,.500,.266,0,4,4,3,0,0,4,1,1,-0.4,-16.2,9,nixda01
17,Yuri Collins,16,2024-25,NBA,GSW,2,0,16,1,3,.333,1,3,.333,0,0,,0,0,,.333,2,1,3,4,2,0,0,5,2,2.4,0.3,-5,colliyu01
18,Tristen Newton,16,2024-25,NBA,INDMIN,8,0,16,1,8,.125,1,5,.200,0,3,.000,1,1,1.000,.178,2,2,4,2,1,0,2,4,3,-0.2,-20.7,-5,newtotr01
19,Ron Harper Jr.,17,2024-25,NBA,DET,1,0,17,1,8,.125,1,2,.500,0,6,.000,2,2,1.000,.225,4,3,7,2,0,0,0,0,4,3.9,-14.7,-1,harpero02
20,Isaiah Mobley,17,2024-25,NBA,PHI,1,0,17,2,7,.286,1,4,.250,1,3,.333,1,2,.500,.381,1,3,4,5,1,1,0,3,6,7.1,4.7,-6,mobleis01
21,Malevy Leons,20,2024-25,NBA,OKC,6,0,20,0,2,.000,0,1,.000,0,1,.000,2,4,.500,.266,1,2,3,1,0,0,1,4,2,-0.1,-12.4,-18,leonsma01
22,Taze Moore,20,2024-25,NBA,POR,2,0,20,2,10,.200,1,6,.167,1,4,.250,1,2,.500,.276,4,4,8,1,2,0,2,0,6,2.1,-4.3,-7,mooreta02
23,Adama Sanogo,22,2024-25,NBA,CHI,4,0,22,4,7,.571,4,7,.571,0,0,,0,0,,.571,5,1,6,1,0,0,1,1,8,2.0,-2.6,-5,sanogad01
24,Tolu Smith,22,2024-25,NBA,DET,1,0,22,6,9,.667,6,9,.667,0,0,,2,3,.667,.678,4,4,8,0,0,0,2,3,14,10.5,-8.9,7,smithto05
25,Anton Watson,22,2024-25,NBA,NYK,9,0,22,4,9,.444,4,8,.500,0,1,.000,0,0,,.444,1,2,3,2,1,0,2,3,8,0.4,-10.1,-9,watsoan02
26,Daniss Jenkins,23,2024-25,NBA,DET,7,0,23,3,10,.300,2,3,.667,1,7,.143,0,2,.000,.322,0,2,2,3,0,0,1,2,7,0.2,-15.8,-9,jenkida01
27,Emanuel Miller,24,2024-25,NBA,CHI,6,0,24,4,8,.500,4,7,.571,0,1,.000,2,2,1.000,.563,4,4,8,2,1,0,0,3,10,1.9,-1.8,-8,milleem01
28,Trentyn Flowers,26,2024-25,NBA,LAC,6,0,26,4,11,.364,4,9,.444,0,2,.000,3,3,1.000,.446,1,3,4,0,0,0,1,4,11,0.7,-8.3,-6,flowetr01
29,Jahmir Young,29,2024-25,NBA,CHI,6,0,29,4,5,.800,3,3,1.000,1,2,.500,2,2,1.000,.935,1,2,3,6,0,0,1,2,11,2.1,0.5,-7,youngja05
30,Kevin McCullar Jr.,30,2024-25,NBA,NYK,4,0,30,2,7,.286,2,6,.333,0,1,.000,2,2,1.000,.381,0,8,8,2,1,1,0,6,6,1.3,-7.2,-2,mcculke01
31,Jalen Bridges,31,2024-25,NBA,PHO,8,0,31,2,7,.286,0,0,,2,7,.286,3,4,.750,.514,0,4,4,0,0,0,4,0,9,0.2,-12.5,7,bridgja01
32,Bryce McGowens,31,2024-25,NBA,POR,13,0,31,4,14,.286,4,10,.400,0,4,.000,5,6,.833,.391,2,1,3,2,1,0,4,3,13,0.3,-13.6,-4,mcgowbr01
33,Leonard Miller,32,2024-25,NBA,MIN,13,0,32,6,15,.400,6,10,.600,0,5,.000,8,8,1.000,.540,3,8,11,0,2,1,2,2,20,1.3,-3.7,-12,millele01
34,D.J. Carton,33,2024-25,NBA,TOR,4,0,33,1,7,.143,1,4,.250,0,3,.000,1,1,1.000,.202,0,4,4,3,2,0,4,1,3,-0.2,-11.1,12,cartodj01
35,Ulrich Chomche,33,2024-25,NBA,TOR,7,0,33,2,5,.400,2,5,.400,0,0,,1,2,.500,.425,4,4,8,2,0,1,2,5,5,0.6,-7.4,-24,chomcul01
36,David Duke Jr.,33,2024-25,NBA,SAS,6,0,33,6,14,.429,3,8,.375,3,6,.500,1,2,.500,.538,1,4,5,4,1,0,2,1,16,1.9,-1.5,28,dukeda01
37,Harrison Ingram,35,2024-25,NBA,SAS,5,0,35,2,4,.500,2,3,.667,0,1,.000,0,0,,.500,2,7,9,3,3,0,1,2,4,1.8,-1.2,30,ingraha01
38,Miles Norris,35,2024-25,NBA,BOS,3,0,35,2,9,.222,0,2,.000,2,7,.286,1,2,.500,.354,2,7,9,0,2,1,0,0,7,2.4,-1.9,-14,norrimi01
39,PJ Dozier,36,2024-25,NBA,MIN,9,0,36,2,3,.667,0,0,,2,3,.667,1,6,.167,.621,1,4,5,5,1,0,1,3,7,0.9,0.7,-4,doziepj01
40,James Johnson,37,2024-25,NBA,IND,12,0,37,4,11,.364,4,8,.500,0,3,.000,0,1,.000,.350,0,6,6,4,0,2,4,5,8,0.1,-9.7,-9,johnsja01
41,Bobi Klintman,43,2024-25,NBA,DET,8,0,43,6,10,.600,4,5,.800,2,5,.400,1,2,.500,.689,1,6,7,7,2,1,1,8,15,2.0,1.0,0,klintbo01
42,Malachi Flynn,44,2024-25,NBA,CHO,4,0,44,5,13,.385,4,9,.444,1,4,.250,5,6,.833,.512,3,4,7,7,3,0,4,4,16,3.5,-2.8,1,flynnma01
43,Jack McVeigh,44,2024-25,NBA,HOU,9,0,44,5,17,.294,1,4,.250,4,13,.308,0,0,,.412,2,3,5,1,0,2,2,3,14,0.6,-7.7,-10,mcveija01
44,Phillip Wheeler,44,2024-25,NBA,PHI,5,0,44,3,21,.143,3,11,.273,0,10,.000,2,2,1.000,.183,2,6,8,2,1,2,1,1,8,0.0,-18.2,13,wheelph02
45,Isaiah Crawford,46,2024-25,NBA,SAC,15,0,46,5,11,.455,4,6,.667,1,5,.200,2,4,.500,.509,1,7,8,1,1,2,1,2,13,0.7,-4.1,22,crawfis01
46,Mason Jones,46,2024-25,NBA,SAC,10,0,46,9,18,.500,8,10,.800,1,8,.125,4,5,.800,.569,2,7,9,11,0,1,1,3,23,2.3,2.9,1,jonesma05
47,N'Faly Dante,51,2024-25,NBA,HOU,4,0,51,10,13,.769,10,13,.769,0,0,,4,5,.800,.789,6,15,21,2,1,5,2,9,24,6.9,2.4,-11,nfalyda01
48,Jackson Rowe,51,2024-25,NBA,GSW,6,0,51,8,17,.471,5,7,.714,3,10,.300,3,6,.500,.560,3,8,11,4,4,0,1,4,22,3.5,1.0,23,roweja01
49,E.J. Liddell,53,2024-25,NBA,CHI,12,0,53,8,15,.533,5,5,1.000,3,10,.300,2,2,1.000,.661,3,6,9,3,1,1,2,11,21,1.3,-4.1,-8,liddeej01
50,Cam Christie,58,2024-25,NBA,LAC,13,0,58,7,24,.292,5,11,.455,2,13,.154,2,4,.500,.349,3,9,12,6,5,1,2,4,18,1.1,-2.5,-10,chrisca02
51,Jazian Gortman,58,2024-25,NBA,DAL,16,0,58,9,23,.391,5,12,.417,4,11,.364,2,4,.500,.485,1,4,5,6,2,1,5,9,24,0.7,-6.3,11,gortmja01
52,Liam Robbins,58,2024-25,NBA,MIL,13,0,58,2,8,.250,2,6,.333,0,2,.000,5,10,.500,.363,7,5,12,2,2,2,6,9,9,0.3,-10.5,-5,robbili01
53,P.J. Tucker,58,2024-25,NBA,NYK,3,1,58,3,7,.429,0,1,.000,3,6,.500,0,0,,.643,4,4,8,0,1,1,1,8,9,2.3,-7.2,-22,tuckepj01
54,Jamaree Bouyea,62,2024-25,NBA,MIL,5,1,62,6,12,.500,5,7,.714,1,5,.200,4,6,.667,.581,1,4,5,10,4,2,8,2,17,3.1,-5.4,2,bouyeja01
55,Nae'Qwan Tomlin,63,2024-25,NBA,CLE,5,1,63,13,32,.406,11,22,.500,2,10,.200,8,11,.727,.489,9,12,21,2,0,1,2,9,36,4.8,-5.5,7,tomlina01
56,PJ Hall,65,2024-25,NBA,DEN,19,0,65,14,24,.583,12,16,.750,2,8,.250,3,4,.750,.641,6,16,22,4,0,4,2,11,33,1.6,-1.3,-2,hallpj01
57,Armel Traoré,66,2024-25,NBA,LAL,9,0,66,6,19,.316,6,12,.500,0,7,.000,2,7,.286,.317,2,13,15,1,4,2,3,6,14,0.8,-9.8,-49,armeltr01
58,Matt Ryan,68,2024-25,NBA,NYK,19,0,68,10,31,.323,4,12,.333,6,19,.316,2,2,1.000,.439,0,8,8,3,2,0,3,1,28,0.7,-7.5,-40,ryanma01
59,Josh Christopher,70,2024-25,NBA,MIA,14,0,70,11,31,.355,9,20,.450,2,11,.182,4,6,.667,.416,0,9,9,8,5,3,6,2,28,1.3,-7.9,-5,chrisjo01
60,Daeqwon Plowden,70,2024-25,NBA,ATL,6,0,70,16,25,.640,7,8,.875,9,17,.529,2,2,1.000,.831,4,7,11,2,0,0,4,10,43,5.0,-0.1,29,plowdda01
61,RayJ Dennis,71,2024-25,NBA,IND,11,0,71,11,33,.333,5,12,.417,6,21,.286,2,2,1.000,.443,2,10,12,14,7,2,5,7,30,2.4,0.7,44,dennira01
62,Chris Duarte,73,2024-25,NBA,CHI,17,0,73,12,26,.462,6,11,.545,6,15,.400,6,8,.750,.610,5,15,20,9,0,0,1,7,36,1.9,1.2,12,duartch01
63,Emoni Bates,75,2024-25,NBA,CLE,10,0,75,13,38,.342,2,8,.250,11,30,.367,0,0,,.487,0,7,7,8,1,1,2,4,37,2.1,-1.5,-34,batesem01
64,Taylor Hendricks,75,2024-25,NBA,UTA,3,3,75,4,18,.222,1,6,.167,3,12,.250,3,4,.750,.354,5,10,15,2,5,4,2,8,14,4.4,-3.5,-22,hendrta01
65,Jacob Toppin,76,2024-25,NBA,ATLNYK,17,0,76,9,22,.409,4,12,.333,5,10,.500,0,0,,.523,3,12,15,6,2,0,3,3,23,1.1,-2.7,-25,toppija01
66,Marcus Garrett,79,2024-25,NBA,CHO,4,0,79,11,27,.407,8,19,.421,3,8,.375,3,4,.750,.487,1,5,6,13,3,2,6,10,28,4.7,-7.6,-39,garrema01
67,Isaiah Jackson,84,2024-25,NBA,IND,5,1,84,14,23,.609,14,23,.609,0,0,,7,14,.500,.600,11,17,28,5,3,8,5,14,35,7.2,0.8,10,jacksis01
68,Kevin Knox,84,2024-25,NBA,GSW,14,0,84,18,36,.500,14,21,.667,4,15,.267,6,8,.750,.582,7,10,17,5,2,4,4,6,46,2.6,-1.3,-3,knoxke01
69,Stanley Umude,87,2024-25,NBA,MIL,22,0,87,5,26,.192,2,11,.182,3,15,.200,2,4,.500,.270,4,13,17,4,3,6,3,8,15,0.4,-8.1,-15,umudest01
70,Luke Travers,88,2024-25,NBA,CLE,12,0,88,5,20,.250,5,11,.455,0,9,.000,2,2,1.000,.287,8,12,20,8,1,1,8,6,12,0.5,-9.7,-1,travelu01
71,Yuki Kawamura,91,2024-25,NBA,MEM,22,0,91,11,30,.367,4,7,.571,7,23,.304,7,9,.778,.530,0,12,12,19,2,0,5,8,36,1.3,-2.8,27,kawamyu01
72,JD Davison,94,2024-25,NBA,BOS,16,0,94,12,34,.353,8,16,.500,4,18,.222,5,7,.714,.445,2,11,13,13,5,1,13,2,33,1.2,-6.2,-28,davisjd01
73,Justin Minaya,98,2024-25,NBA,POR,19,0,98,8,21,.381,6,11,.545,2,10,.200,0,2,.000,.411,5,5,10,7,6,1,5,12,18,0.7,-5.4,-12,minayju01
74,Keshad Johnson,100,2024-25,NBA,MIA,16,0,100,18,26,.692,15,19,.789,3,7,.429,4,9,.444,.718,6,22,28,4,5,4,4,11,43,2.7,-0.1,5,johnske10
75,Jae Crowder,104,2024-25,NBA,SAC,9,2,104,7,22,.318,3,7,.429,4,15,.267,5,6,.833,.467,6,14,20,6,3,0,4,10,23,2.0,-4.3,-18,crowdja01
76,Chris Livingston,106,2024-25,NBA,MIL,21,1,106,9,27,.333,9,19,.474,0,8,.000,12,16,.750,.441,10,25,35,5,5,0,6,8,30,1.3,-6.1,-29,livinch01
77,Patrick Baldwin Jr.,107,2024-25,NBA,LACWAS,24,0,107,19,35,.543,6,12,.500,13,23,.565,2,4,.500,.721,5,20,25,3,3,2,5,7,53,1.8,1.6,29,baldwpa01
78,Jaylen Sims,111,2024-25,NBA,CHO,6,0,111,12,28,.429,6,13,.462,6,15,.400,12,15,.800,.607,3,3,6,12,3,1,8,10,42,4.9,-4.1,-47,simsja01
79,Pacome Dadiet,112,2024-25,NBA,NYK,18,0,112,10,31,.323,4,12,.333,6,19,.316,4,6,.667,.446,3,15,18,5,3,2,4,7,30,1.1,-6.5,-16,dadiepa01
80,Tony Bradley,113,2024-25,NBA,IND,14,0,113,29,45,.644,28,42,.667,1,3,.333,2,6,.333,.640,18,24,42,6,2,9,5,11,61,4.5,1.2,44,bradlto01
81,Sidy Cissoko,114,2024-25,NBA,PORSAS,22,0,114,13,30,.433,10,17,.588,3,13,.231,3,9,.333,.471,8,13,21,15,2,1,11,10,32,1.0,-5.1,8,cissosi01
82,Joe Ingles,115,2024-25,NBA,MIN,19,1,115,6,23,.261,3,8,.375,3,15,.200,0,0,,.326,2,9,11,23,2,0,9,12,15,0.5,-7.0,2,inglejo01
83,Trey Alexander,116,2024-25,NBA,DEN,24,0,116,13,41,.317,10,24,.417,3,17,.176,3,4,.750,.374,1,11,12,11,2,1,5,10,32,0.6,-9.7,-25,alexatr01
84,TyTy Washington Jr.,119,2024-25,NBA,PHO,16,0,119,14,45,.311,10,24,.417,4,21,.190,3,6,.500,.367,4,9,13,16,3,0,3,4,35,1.4,-8.0,2,washity02
85,Moses Brown,120,2024-25,NBA,DALIND,13,2,120,34,49,.694,34,49,.694,0,0,,8,11,.727,.706,12,32,44,2,6,4,11,17,76,5.0,0.2,-14,brownmo01
86,De'Anthony Melton,121,2024-25,NBA,GSW,6,2,121,22,54,.407,9,19,.474,13,35,.371,5,8,.625,.539,6,14,20,17,7,2,10,18,62,7.2,-0.8,27,meltode01
87,Tyler Smith,122,2024-25,NBA,MIL,23,0,122,24,50,.480,11,20,.550,13,30,.433,6,8,.750,.626,6,19,25,4,3,4,8,11,67,2.0,-0.9,8,smithty02
88,Kobe Bufkin,123,2024-25,NBA,ATL,10,0,123,18,47,.383,14,28,.500,4,19,.211,13,18,.722,.483,5,16,21,17,3,2,8,9,53,3.8,-4.0,-23,bufkiko01
89,Spencer Jones,124,2024-25,NBA,DEN,20,0,124,11,34,.324,10,17,.588,1,17,.059,3,3,1.000,.368,8,9,17,5,5,5,5,17,26,0.8,-8.5,-45,jonessp01
90,Alex Ducas,125,2024-25,NBA,OKC,21,0,125,12,30,.400,2,9,.222,10,21,.476,2,2,1.000,.583,9,17,26,5,5,0,4,12,36,1.5,-2.0,-22,ducasal01
91,Kylor Kelley,126,2024-25,NBA,DALNOP,11,2,126,14,22,.636,14,22,.636,0,0,,6,10,.600,.644,12,27,39,5,1,3,4,15,34,3.2,-5.4,-75,kelleky01
92,Vlatko Čančar,135,2024-25,NBA,DEN,13,0,135,10,26,.385,6,11,.545,4,15,.267,0,0,,.462,6,26,32,9,3,2,11,10,24,1.3,-7.1,-18,cancavl01
93,Elijah Harkless,137,2024-25,NBA,UTA,10,0,137,11,35,.314,4,10,.400,7,25,.280,3,6,.500,.425,9,12,21,8,10,1,3,18,32,2.7,-3.8,31,harklej01
94,Pete Nance,138,2024-25,NBA,MILPHI,13,1,138,14,32,.438,5,8,.625,9,24,.375,1,2,.500,.578,5,16,21,10,2,2,4,17,38,2.2,-4.9,-14,nancepe01
95,Oshae Brissett,143,2024-25,NBA,PHI,6,2,143,19,39,.487,13,21,.619,6,18,.333,8,14,.571,.576,7,15,22,4,4,3,8,14,52,5.8,-6.3,-31,brissos01
96,Bruno Fernando,146,2024-25,NBA,TOR,17,2,146,26,49,.531,26,49,.531,0,0,,6,8,.750,.552,21,30,51,18,4,9,14,27,58,3.2,-0.7,-22,fernabr01
97,Damion Lee,147,2024-25,NBA,PHO,25,0,147,27,74,.365,18,37,.486,9,37,.243,20,21,.952,.499,3,17,20,11,6,0,10,6,83,2.0,-5.1,25,leeda03
98,Jeenathan Williams,147,2024-25,NBA,HOU,20,0,147,27,62,.435,21,36,.583,6,26,.231,5,8,.625,.496,5,8,13,9,8,4,14,16,65,1.7,-5.7,-24,willije02
99,Josh Richardson,149,2024-25,NBA,MIA,8,0,149,11,38,.289,5,16,.313,6,22,.273,4,4,1.000,.402,6,6,12,12,8,1,8,17,32,2.3,-6.7,-31,richajo01
100,Tyson Etienne,151,2024-25,NBA,BRK,7,0,151,17,52,.327,4,8,.500,13,44,.295,8,10,.800,.488,3,6,9,12,3,1,8,17,55,3.7,-8.8,-70,etienty01
101,Lamar Stevens,154,2024-25,NBA,MEM,17,1,154,29,63,.460,21,36,.583,8,27,.296,8,11,.727,.545,4,34,38,8,5,3,10,15,74,2.9,-4.2,67,stevela01
102,MarJon Beauchamp,160,2024-25,NBA,LACMILNYK,35,0,160,27,65,.415,17,36,.472,10,29,.345,15,20,.750,.535,11,33,44,11,4,1,15,14,79,1.5,-4.2,9,beaucma01
103,Killian Hayes,163,2024-25,NBA,BRK,6,5,163,18,43,.419,10,22,.455,8,21,.381,10,12,.833,.559,5,13,18,31,4,4,9,13,54,8.7,-0.6,-24,hayeski01
104,Markieff Morris,165,2024-25,NBA,DALLAL,15,2,165,21,70,.300,12,34,.353,9,36,.250,5,6,.833,.385,3,20,23,21,2,3,5,16,56,2.0,-7.6,-28,morrima02
105,Jaylen Nowell,168,2024-25,NBA,NOP,8,0,168,26,73,.356,18,46,.391,8,27,.296,7,11,.636,.430,6,14,20,18,1,4,8,9,67,4.7,-5.7,-42,nowelja01
106,Cole Swider,170,2024-25,NBA,DETTOR,10,0,170,22,63,.349,7,16,.438,15,47,.319,0,1,.000,.465,5,22,27,3,4,2,4,12,59,3.2,-7.3,54,swideco01
107,Enrique Freeman,181,2024-25,NBA,IND,22,1,181,16,37,.432,15,27,.556,1,10,.100,13,19,.684,.507,11,19,30,9,3,3,6,21,46,1.6,-6.3,-18,freemen01
108,Markelle Fultz,183,2024-25,NBA,SAC,21,0,183,28,67,.418,24,59,.407,4,8,.500,1,1,1.000,.452,6,14,20,27,10,2,15,12,61,2.1,-4.7,5,fultzma01
109,Bronny James,183,2024-25,NBA,LAL,27,1,183,21,67,.313,12,35,.343,9,32,.281,11,14,.786,.424,4,14,18,22,9,3,13,13,62,1.4,-7.2,-71,jamesbr02
110,Drew Peterson,185,2024-25,NBA,BOS,25,1,185,17,41,.415,4,8,.500,13,33,.394,7,9,.778,.601,9,31,40,13,5,2,8,18,54,1.9,-0.8,46,peterdr01
111,Lester Quiñones,186,2024-25,NBA,NOPPHI,13,0,186,31,78,.397,18,34,.529,13,44,.295,11,13,.846,.514,4,15,19,24,3,2,14,18,86,3.9,-6.1,-26,quinole01
112,Chuma Okeke,196,2024-25,NBA,CLEPHI,9,3,196,20,40,.500,9,12,.750,11,28,.393,2,3,.667,.641,21,26,47,15,5,4,3,5,53,7.6,-0.2,-28,okekech01
113,Adam Flagler,202,2024-25,NBA,OKC,37,0,202,25,96,.260,11,24,.458,14,72,.194,1,2,.500,.335,7,20,27,12,8,3,4,15,65,0.7,-10.3,7,flaglad01
114,Dario Šarić,211,2024-25,NBA,DEN,16,4,211,21,58,.362,14,32,.438,7,26,.269,7,10,.700,.449,14,36,50,23,7,1,15,19,56,2.8,-4.8,-49,saricda01
115,Alex Reese,215,2024-25,NBA,OKCPHI,15,0,215,26,54,.481,11,13,.846,15,41,.366,9,12,.750,.641,9,38,47,4,10,10,6,21,76,4.7,-1.2,21,reeseal01
116,Ariel Hukporti,216,2024-25,NBA,NYK,25,1,216,21,31,.677,21,31,.677,0,0,,6,13,.462,.654,14,37,51,11,1,15,21,32,48,1.5,-5.6,-63,hukpoar01
117,Luka Garza,221,2024-25,NBA,MIN,39,0,221,52,105,.495,42,69,.609,10,36,.278,24,35,.686,.573,31,23,54,11,6,3,12,29,138,2.6,-2.3,-1,garzalu01
118,Garrett Temple,226,2024-25,NBA,TOR,28,0,226,18,60,.300,12,32,.375,6,28,.214,11,12,.917,.406,9,20,29,31,17,2,10,23,53,1.8,-3.6,-28,templga01
119,Jared Rhoden,228,2024-25,NBA,CHOTOR,14,2,228,42,87,.483,30,48,.625,12,39,.308,22,25,.880,.602,14,28,42,16,10,2,9,20,118,6.9,-0.5,64,rhodeja01
120,Xavier Tillman Sr.,231,2024-25,NBA,BOS,33,2,231,13,53,.245,8,21,.381,5,32,.156,3,4,.750,.310,10,33,43,7,11,5,14,18,34,0.5,-8.1,-12,tillmxa01
121,Bones Hyland,239,2024-25,NBA,LACMIN,24,0,239,47,118,.398,15,36,.417,32,82,.390,23,26,.885,.576,5,20,25,32,18,4,25,29,149,4.2,2.7,-31,hylanbo01
122,Johnny Davis,240,2024-25,NBA,WAS,34,0,240,32,78,.410,25,49,.510,7,29,.241,9,15,.600,.473,10,28,38,11,15,6,7,18,80,1.9,-2.8,-26,davisjo06
123,Jaylen Martin,240,2024-25,NBA,BRKWAS,16,0,240,31,74,.419,24,51,.471,7,23,.304,9,10,.900,.497,11,33,44,17,9,0,12,14,78,3.7,-6.4,-131,martija02
124,Dariq Whitehead,246,2024-25,NBA,BRK,20,0,246,39,96,.406,6,22,.273,33,74,.446,3,5,.600,.580,4,25,29,12,6,1,15,22,114,3.2,-3.7,-64,whiteda01
125,Branden Carlson,247,2024-25,NBA,OKC,32,0,247,43,97,.443,21,31,.677,22,66,.333,14,18,.778,.581,17,37,54,14,5,21,7,22,122,3.3,1.3,41,carlsbr01
126,JT Thor,248,2024-25,NBA,CLEWAS,20,0,248,25,59,.424,19,38,.500,6,21,.286,15,22,.682,.517,20,28,48,6,8,9,9,17,71,3.1,-5.4,-96,thorjt01
127,Pat Spencer,249,2024-25,NBA,GSW,39,0,249,41,101,.406,36,79,.456,5,22,.227,11,15,.733,.455,15,31,46,48,14,3,18,20,98,2.2,-1.6,-15,spencpa01
128,Kevin Love,251,2024-25,NBA,MIA,23,9,251,41,115,.357,17,48,.354,24,67,.358,16,23,.696,.488,22,72,94,22,15,4,14,21,122,4.5,0.4,-25,loveke01
129,Cam Spencer,251,2024-25,NBA,MEM,25,1,251,34,82,.415,15,29,.517,19,53,.358,19,19,1.000,.587,12,18,30,34,9,1,6,23,106,3.8,0.5,40,spencca01
130,Marcus Bagley,252,2024-25,NBA,PHI,10,4,252,27,69,.391,22,37,.595,5,32,.156,8,10,.800,.456,23,47,70,10,9,12,7,16,67,7.0,-4.3,-84,baglema02
131,Drew Timme,254,2024-25,NBA,BRK,9,2,254,45,102,.441,36,67,.537,9,35,.257,10,16,.625,.500,17,48,65,20,4,1,15,21,109,8.3,-6.7,-66,timmedr01
132,Oscar Tshiebwe,254,2024-25,NBA,UTA,14,1,254,42,70,.600,42,70,.600,0,0,,23,31,.742,.640,46,76,122,9,13,1,10,24,107,9.1,-1.4,-11,tshieos01
133,Isaiah Wong,265,2024-25,NBA,CHO,20,0,265,41,105,.390,28,72,.389,13,33,.394,25,34,.735,.500,14,18,32,28,11,0,18,21,120,3.9,-4.0,-6,wongis01
134,Marvin Bagley III,268,2024-25,NBA,MEMWAS,31,2,268,55,106,.519,52,87,.598,3,19,.158,23,35,.657,.560,38,46,84,11,9,8,12,18,136,4.0,-1.2,-10,baglema01
135,Dru Smith,268,2024-25,NBA,MIA,14,1,268,31,61,.508,15,31,.484,16,30,.533,9,12,.750,.656,12,24,36,23,21,6,17,30,87,6.0,2.1,38,smithdr01
136,Kobe Brown,271,2024-25,NBA,LAC,40,0,271,33,72,.458,27,46,.587,6,26,.231,5,7,.714,.513,19,46,65,24,7,4,12,23,77,1.8,-2.1,-53,brownko01
137,Josh Minott,278,2024-25,NBA,MIN,46,0,278,44,90,.489,30,47,.638,14,43,.326,17,19,.895,.605,12,35,47,18,15,12,11,34,119,2.2,2.2,-16,minotjo01
138,Mitchell Robinson,290,2024-25,NBA,NYK,17,3,290,37,56,.661,37,56,.661,0,0,,13,19,.684,.676,52,49,101,13,16,18,10,26,87,7.6,3.3,23,robinmi01
139,Tyler Kolek,295,2024-25,NBA,NYK,41,0,295,27,82,.329,13,35,.371,14,47,.298,13,17,.765,.453,8,19,27,70,12,4,18,26,81,1.9,-2.8,-1,kolekty01
140,Isaac Jones,303,2024-25,NBA,SAC,40,0,303,54,83,.651,51,75,.680,3,8,.375,23,36,.639,.678,22,35,57,12,5,10,16,30,134,2.8,-1.7,-64,jonesis01
141,Matisse Thybulle,311,2024-25,NBA,POR,15,5,311,42,88,.477,21,40,.525,21,48,.438,7,15,.467,.592,14,38,52,28,33,9,13,14,112,8.4,5.0,1,thybuma01
142,Torrey Craig,312,2024-25,NBA,BOSCHI,26,4,312,38,90,.422,14,24,.583,24,66,.364,8,12,.667,.567,27,46,73,17,8,12,8,34,108,3.8,-0.9,-49,craigto01
