Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1,WAS,2022-02-25,153,,SAS,L 153-157 (2OT),290,59,108,.546,43,70,.614,16,38,.421,19,24,.792,153,57,105,.543,48,76,.632,9,29,.310,34,43,.791,157
2,MEM,2021-12-02,152,,OKC,W 152-79,240,60,96,.625,41,60,.683,19,36,.528,13,18,.722,152,25,76,.329,14,38,.368,11,38,.289,18,22,.818,79
3,HOU,2021-11-27,146,,CHO,W 146-143 (OT),265,51,95,.537,28,46,.609,23,49,.469,21,31,.677,146,48,103,.466,28,53,.528,20,50,.400,27,30,.900,143
4,MIA,2022-04-05,144,,CHO,W 144-115,240,48,84,.571,25,42,.595,23,42,.548,25,29,.862,144,45,85,.529,33,47,.702,12,38,.316,13,18,.722,115
5,BOS,2022-04-03,144,,WAS,W 144-102,240,56,91,.615,33,47,.702,23,44,.523,9,13,.692,144,38,82,.463,30,61,.492,8,21,.381,18,20,.900,102
6,PHI,2022-04-02,144,,CHO,W 144-114,240,53,87,.609,32,44,.727,21,43,.488,17,21,.810,144,42,87,.483,31,57,.544,11,30,.367,19,24,.792,114
7,SAS,2021-12-26,144,,DET,W 144-109,240,51,91,.560,38,64,.594,13,27,.481,29,37,.784,144,38,98,.388,30,66,.455,8,32,.250,25,34,.735,109
8,CLE,2021-12-26,144,,TOR,W 144-99,240,56,106,.528,34,54,.630,22,52,.423,10,12,.833,144,37,89,.416,28,53,.528,9,36,.250,16,23,.696,99
9,LAC,2022-02-17,142,,HOU,W 142-111,240,51,92,.554,33,57,.579,18,35,.514,22,26,.846,142,42,91,.462,29,54,.537,13,37,.351,14,19,.737,111
10,SAC,2021-12-08,142,,ORL,W 142-130,240,53,97,.546,38,63,.603,15,34,.441,21,25,.840,142,48,97,.495,32,63,.508,16,34,.471,18,23,.783,130
11,DEN,2022-04-10,141,,LAL,L 141-146 (OT),265,49,100,.490,34,53,.642,15,47,.319,28,36,.778,141,44,94,.468,28,51,.549,16,43,.372,42,47,.894,146
12,MEM,2022-04-09,141,,NOP,W 141-114,240,53,90,.589,35,55,.636,18,35,.514,17,23,.739,141,41,91,.451,35,61,.574,6,30,.200,26,35,.743,114
13,PHO,2022-03-13,140,,LAL,W 140-111,240,58,102,.569,46,69,.667,12,33,.364,12,14,.857,140,36,81,.444,20,41,.488,16,40,.400,23,31,.742,111
14,DEN,2022-01-13,140,,POR,W 140-108,240,52,83,.627,31,41,.756,21,42,.500,15,20,.750,140,39,86,.453,26,46,.565,13,40,.325,17,28,.607,108
15,CHO,2022-01-05,140,,DET,W 140-111,240,48,81,.593,24,39,.615,24,42,.571,20,29,.690,140,43,92,.467,29,50,.580,14,42,.333,11,20,.550,111
16,SAC,2021-11-05,140,,CHO,W 140-110,240,48,87,.552,26,43,.605,22,44,.500,22,26,.846,140,43,92,.467,32,57,.561,11,35,.314,13,21,.619,110
17,SAS,2022-03-14,139,,MIN,L 139-149,240,52,97,.536,39,62,.629,13,35,.371,22,26,.846,139,52,90,.578,35,57,.614,17,33,.515,28,32,.875,149
18,HOU,2022-03-09,139,,LAL,W 139-130 (OT),265,52,102,.510,35,62,.565,17,40,.425,18,19,.947,139,47,101,.465,29,54,.537,18,47,.383,18,26,.692,130
19,LAC,2022-01-17,139,,IND,W 139-133,240,45,82,.549,27,46,.587,18,36,.500,31,36,.861,139,50,97,.515,37,64,.578,13,33,.394,20,23,.870,133
20,LAL,2021-12-31,139,,POR,W 139-106,240,47,85,.553,28,44,.636,19,41,.463,26,30,.867,139,36,102,.353,24,60,.400,12,42,.286,22,27,.815,106
21,LAC,2022-04-10,138,,OKC,W 138-88,240,54,97,.557,36,62,.581,18,35,.514,12,14,.857,138,37,98,.378,28,64,.438,9,34,.265,5,9,.556,88
22,MIN,2022-03-19,138,,MIL,W 138-119,240,47,92,.511,25,45,.556,22,47,.468,22,26,.846,138,43,97,.443,24,45,.533,19,52,.365,14,17,.824,119
23,DEN,2022-03-06,138,,NOP,W 138-130 (OT),265,47,87,.540,37,54,.685,10,33,.303,34,43,.791,138,48,101,.475,34,68,.500,14,33,.424,20,29,.690,130
24,MIN,2021-11-20,138,,MEM,W 138-95,240,49,91,.538,29,50,.580,20,41,.488,20,28,.714,138,29,83,.349,20,51,.392,9,32,.281,28,35,.800,95
25,NYK,2021-10-20,138,,BOS,W 138-134 (2OT),290,51,105,.486,34,60,.567,17,45,.378,19,27,.704,138,48,117,.410,27,60,.450,21,57,.368,17,23,.739,134
26,UTA,2022-04-06,137,,OKC,W 137-101,240,49,84,.583,34,48,.708,15,36,.417,24,32,.750,137,37,90,.411,21,53,.396,16,37,.432,11,17,.647,101
27,PHO,2021-12-19,137,,CHO,W 137-106,240,54,95,.568,34,54,.630,20,41,.488,9,13,.692,137,36,100,.360,26,55,.473,10,45,.222,24,28,.857,106
28,UTA,2021-12-03,137,,BOS,W 137-130,240,45,81,.556,18,30,.600,27,51,.529,20,23,.870,137,47,91,.516,33,52,.635,14,39,.359,22,22,1.000,130
29,LAL,2021-11-26,137,,SAC,L 137-141 (3OT),315,51,102,.500,36,58,.621,15,44,.341,20,28,.714,137,54,120,.450,40,75,.533,14,45,.311,19,29,.655,141
30,MIA,2021-10-21,137,,MIL,W 137-95,240,51,96,.531,36,61,.590,15,35,.429,20,31,.645,137,32,84,.381,20,42,.476,12,42,.286,19,29,.655,95
31,MIN,2022-01-23,136,,BRK,W 136-125,240,48,92,.522,34,60,.567,14,32,.438,26,31,.839,136,48,95,.505,33,57,.579,15,38,.395,14,15,.933,125
32,POR,2022-01-03,136,,ATL,W 136-131,240,47,89,.528,29,48,.604,18,41,.439,24,28,.857,136,48,88,.545,34,47,.723,14,41,.341,21,24,.875,131
33,MIL,2022-01-01,136,,NOP,W 136-113,240,49,92,.533,26,44,.591,23,48,.479,15,18,.833,136,39,95,.411,23,44,.523,16,51,.314,19,30,.633,113
34,MEM,2021-11-15,136,,HOU,W 136-102,240,52,96,.542,36,55,.655,16,41,.390,16,20,.800,136,36,95,.379,25,57,.439,11,38,.289,19,26,.731,102
35,SAS,2021-11-10,136,,SAC,W 136-117,240,49,92,.533,31,60,.517,18,32,.563,20,31,.645,136,47,91,.516,37,55,.673,10,36,.278,13,16,.813,117
36,WAS,2022-04-01,135,,DAL,W 135-103,240,49,90,.544,32,57,.561,17,33,.515,20,22,.909,135,34,78,.436,23,40,.575,11,38,.289,24,26,.923,103
37,CHI,2022-03-31,135,,LAC,W 135-130 (OT),265,50,102,.490,40,73,.548,10,29,.345,25,32,.781,135,45,90,.500,29,54,.537,16,36,.444,24,26,.923,130
38,MIN,2022-03-05,135,,POR,W 135-121,240,48,85,.565,33,48,.688,15,37,.405,24,29,.828,135,40,85,.471,24,47,.511,16,38,.421,25,30,.833,121
39,UTA,2022-02-14,135,,HOU,W 135-101,240,49,89,.551,31,49,.633,18,40,.450,19,22,.864,135,35,83,.422,23,46,.500,12,37,.324,19,28,.679,101
40,MEM,2022-02-08,135,,LAC,W 135-109,240,53,103,.515,44,77,.571,9,26,.346,20,25,.800,135,40,89,.449,29,58,.500,11,31,.355,18,24,.750,109
41,WAS,2021-10-22,135,,IND,W 135-134 (OT),265,49,94,.521,30,56,.536,19,38,.500,18,19,.947,135,52,97,.536,37,63,.587,15,34,.441,15,20,.750,134
42,BRK,2022-04-10,134,,IND,W 134-126,240,52,81,.642,44,59,.746,8,22,.364,22,25,.880,134,47,104,.452,28,58,.483,19,46,.413,13,19,.684,126
43,BOS,2022-03-27,134,,MIN,W 134-112,240,49,87,.563,32,48,.667,17,39,.436,19,21,.905,134,45,84,.536,31,52,.596,14,32,.438,8,12,.667,112
44,UTA,2022-03-12,134,,SAC,W 134-125,240,48,86,.558,32,45,.711,16,41,.390,22,31,.710,134,47,94,.500,34,61,.557,13,33,.394,18,21,.857,125
45,CHI,2022-02-11,134,,MIN,W 134-122,240,55,87,.632,41,56,.732,14,31,.452,10,13,.769,134,48,96,.500,35,56,.625,13,40,.325,13,16,.813,122
46,PHO,2022-01-28,134,,MIN,W 134-124,240,43,84,.512,23,45,.511,20,39,.513,28,37,.757,134,44,90,.489,30,51,.588,14,39,.359,22,27,.815,124
47,ATL,2022-01-19,134,,MIN,W 134-122,240,45,86,.523,30,48,.625,15,38,.395,29,33,.879,134,42,97,.433,25,51,.490,17,46,.370,21,29,.724,122
48,LAL,2022-01-07,134,,ATL,W 134-118,240,50,101,.495,33,60,.550,17,41,.415,17,19,.895,134,43,96,.448,30,60,.500,13,36,.361,19,27,.704,118
49,POR,2021-10-23,134,,PHO,W 134-105,240,51,94,.543,30,44,.682,21,50,.420,11,17,.647,134,43,89,.483,34,61,.557,9,28,.321,10,15,.667,105
50,CLE,2022-04-10,133,,MIL,W 133-115,240,51,94,.543,32,56,.571,19,38,.500,12,17,.706,133,39,88,.443,27,58,.466,12,30,.400,25,32,.781,115
51,PHI,2022-04-09,133,,IND,W 133-120,240,50,90,.556,38,56,.679,12,34,.353,21,27,.778,133,41,78,.526,31,55,.564,10,23,.435,28,36,.778,120
52,MEM,2022-03-24,133,,IND,W 133-103,240,50,93,.538,29,51,.569,21,42,.500,12,17,.706,133,39,92,.424,30,59,.508,9,33,.273,16,23,.696,103
53,WAS,2022-03-06,133,,IND,W 133-123,240,45,86,.523,28,44,.636,17,42,.405,26,32,.813,133,44,85,.518,34,54,.630,10,31,.323,25,29,.862,123
54,MIA,2022-02-26,133,,SAS,W 133-129,240,47,83,.566,35,55,.636,12,28,.429,27,38,.711,133,50,90,.556,36,59,.610,14,31,.452,15,19,.789,129
55,ATL,2022-02-08,133,,IND,W 133-112,240,52,90,.578,35,57,.614,17,33,.515,12,16,.750,133,37,93,.398,27,62,.435,10,31,.323,28,33,.848,112
56,MIL,2022-01-22,133,,SAC,W 133-127,240,45,91,.495,24,49,.490,21,42,.500,22,25,.880,133,51,97,.526,36,60,.600,15,37,.405,10,16,.625,127
57,DEN,2022-01-15,133,,LAL,W 133-96,240,47,91,.516,24,51,.471,23,40,.575,16,17,.941,133,36,82,.439,26,52,.500,10,30,.333,14,19,.737,96
58,CHI,2022-01-11,133,,DET,W 133-87,240,50,92,.543,32,58,.552,18,34,.529,15,19,.789,133,30,89,.337,24,54,.444,6,35,.171,21,27,.778,87
59,PHI,2022-01-03,133,,HOU,W 133-113,240,50,96,.521,33,56,.589,17,40,.425,16,17,.941,133,37,89,.416,22,45,.489,15,44,.341,24,33,.727,113
60,CHI,2021-12-20,133,,HOU,W 133-118,240,47,88,.534,31,53,.585,16,35,.457,23,24,.958,133,44,78,.564,32,45,.711,12,33,.364,18,24,.750,118
61,CHI,2021-11-29,133,,CHO,W 133-119,240,53,89,.596,39,59,.661,14,30,.467,13,19,.684,133,42,88,.477,24,49,.490,18,39,.462,17,21,.810,119
62,CHO,2021-11-26,133,,MIN,W 133-115,240,49,88,.557,26,48,.542,23,40,.575,12,15,.800,133,45,100,.450,34,65,.523,11,35,.314,14,19,.737,115
63,HOU,2022-04-03,132,,MIN,L 132-139,240,48,85,.565,32,45,.711,16,40,.400,20,29,.690,132,51,86,.593,34,45,.756,17,41,.415,20,25,.800,139
64,MEM,2022-03-23,132,,BRK,W 132-120,240,47,101,.465,28,63,.444,19,38,.500,19,22,.864,132,43,87,.494,34,62,.548,9,25,.360,25,27,.926,120
65,MIN,2022-03-09,132,,OKC,W 132-102,240,45,86,.523,23,34,.676,22,52,.423,20,26,.769,132,36,87,.414,22,44,.500,14,43,.326,16,24,.667,102
66,MEM,2022-03-08,132,,NOP,W 132-111,240,48,101,.475,32,57,.561,16,44,.364,20,24,.833,132,41,88,.466,30,54,.556,11,34,.324,18,27,.667,111
67,MIL,2022-03-06,132,,PHO,W 132-122,240,47,87,.540,32,55,.582,15,32,.469,23,29,.793,132,50,93,.538,36,62,.581,14,31,.452,8,11,.727,122
68,LAC,2022-03-03,132,,LAL,W 132-111,240,51,93,.548,34,66,.515,17,27,.630,13,15,.867,132,41,84,.488,29,49,.592,12,35,.343,17,22,.773,111
69,PHO,2022-02-12,132,,ORL,W 132-105,240,55,105,.524,40,71,.563,15,34,.441,7,10,.700,132,37,87,.425,22,46,.478,15,41,.366,16,24,.667,105
70,SAC,2022-02-09,132,,MIN,W 132-119,240,48,93,.516,36,63,.571,12,30,.400,24,27,.889,132,44,98,.449,28,52,.538,16,46,.348,15,18,.833,119
71,DEN,2022-02-08,132,,NYK,W 132-115,240,46,85,.541,30,46,.652,16,39,.410,24,31,.774,132,45,101,.446,30,58,.517,15,43,.349,10,12,.833,115
72,DAL,2022-01-29,132,,IND,W 132-105,240,51,96,.531,35,62,.565,16,34,.471,14,22,.636,132,40,91,.440,31,58,.534,9,33,.273,16,23,.696,105
73,MEM,2021-10-20,132,,CLE,W 132-121,240,53,100,.530,39,67,.582,14,33,.424,12,12,1.000,132,47,93,.505,33,55,.600,14,38,.368,13,18,.722,121
74,ATL,2022-03-31,131,,CLE,W 131-107,240,45,91,.495,28,52,.538,17,39,.436,24,28,.857,131,39,90,.433,32,60,.533,7,30,.233,22,28,.786,107
75,POR,2022-03-28,131,,OKC,L 131-134 (OT),265,51,112,.455,31,62,.500,20,50,.400,9,13,.692,131,48,90,.533,28,45,.622,20,45,.444,18,25,.720,134
76,TOR,2022-03-26,131,,IND,W 131-91,240,51,84,.607,36,52,.692,15,32,.469,14,19,.737,131,33,79,.418,22,43,.512,11,36,.306,14,20,.700,91
77,ATL,2022-03-13,131,,IND,W 131-128,240,46,84,.548,29,46,.630,17,38,.447,22,24,.917,131,46,89,.517,31,54,.574,15,35,.429,21,26,.808,128
78,DEN,2022-03-07,131,,GSW,W 131-124,240,46,84,.548,36,52,.692,10,32,.313,29,41,.707,131,45,88,.511,28,48,.583,17,40,.425,17,23,.739,124
79,PHO,2022-02-10,131,,MIL,W 131-107,240,51,90,.567,42,60,.700,9,30,.300,20,29,.690,131,40,88,.455,30,50,.600,10,38,.263,17,25,.680,107
80,SAS,2022-02-04,131,,HOU,W 131-106,240,51,89,.573,38,61,.623,13,28,.464,16,20,.800,131,36,83,.434,25,50,.500,11,33,.333,23,29,.793,106
81,SAS,2022-01-28,131,,CHI,W 131-122,240,50,95,.526,34,58,.586,16,37,.432,15,18,.833,131,46,88,.523,38,58,.655,8,30,.267,22,26,.846,122
82,SAC,2022-01-19,131,,DET,L 131-133,240,44,84,.524,32,57,.561,12,27,.444,31,44,.705,131,46,91,.505,31,55,.564,15,36,.417,26,30,.867,133
83,CHI,2021-12-29,131,,ATL,W 131-117,240,52,84,.619,42,62,.677,10,22,.455,17,22,.773,131,44,92,.478,33,66,.500,11,26,.423,18,26,.692,117
84,BRK,2021-12-14,131,,TOR,W 131-129 (OT),265,50,103,.485,36,64,.563,14,39,.359,17,23,.739,131,48,105,.457,30,53,.566,18,52,.346,15,19,.789,129
85,IND,2021-11-01,131,,SAS,W 131-118,240,52,91,.571,34,53,.642,18,38,.474,9,12,.750,131,47,89,.528,33,61,.541,14,28,.500,10,14,.714,118
86,DAL,2022-04-10,130,,SAS,W 130-120,240,46,85,.541,26,49,.531,20,36,.556,18,23,.783,130,43,89,.483,32,58,.552,11,31,.355,23,23,1.000,120
87,DEN,2022-04-01,130,,MIN,L 130-136,240,46,86,.535,34,51,.667,12,35,.343,26,29,.897,130,43,86,.500,24,46,.522,19,40,.475,31,36,.861,136
88,SAS,2022-04-01,130,,POR,W 130-111,240,46,81,.568,30,44,.682,16,37,.432,22,28,.786,130,41,92,.446,26,57,.456,15,35,.429,14,20,.700,111
89,BRK,2022-03-29,130,,DET,W 130-123,240,42,76,.553,27,48,.563,15,28,.536,31,34,.912,130,48,99,.485,32,61,.525,16,38,.421,11,13,.846,123
90,DEN,2022-03-24,130,,PHO,L 130-140,240,48,81,.593,33,49,.673,15,32,.469,19,27,.704,130,52,86,.605,39,59,.661,13,27,.481,23,29,.793,140
91,NOP,2022-03-13,130,,HOU,W 130-105,240,48,93,.516,38,61,.623,10,32,.313,24,34,.706,130,39,77,.506,27,46,.587,12,31,.387,15,25,.600,105
92,ATL,2022-03-03,130,,CHI,W 130-124,240,44,84,.524,26,44,.591,18,40,.450,24,28,.857,130,52,88,.591,38,62,.613,14,26,.538,6,7,.857,124
93,MIL,2022-02-28,130,,CHO,W 130-106,240,40,91,.440,22,46,.478,18,45,.400,32,37,.865,130,36,93,.387,22,54,.407,14,39,.359,20,32,.625,106
94,MIN,2022-02-01,130,,DEN,W 130-115,240,46,93,.495,27,48,.563,19,45,.422,19,25,.760,130,38,89,.427,24,45,.533,14,44,.318,25,28,.893,115
95,CHI,2022-01-30,130,,POR,W 130-116,240,50,90,.556,37,58,.638,13,32,.406,17,18,.944,130,43,83,.518,25,44,.568,18,39,.462,12,16,.750,116
96,GSW,2022-01-25,130,,DAL,W 130-92,240,49,92,.533,32,49,.653,17,43,.395,15,18,.833,130,32,91,.352,22,51,.431,10,40,.250,18,18,1.000,92
97,DEN,2022-01-19,130,,LAC,W 130-128 (OT),265,48,98,.490,35,60,.583,13,38,.342,21,25,.840,130,52,97,.536,37,58,.638,15,39,.385,9,12,.750,128
98,CHI,2022-01-07,130,,WAS,W 130-122,240,48,91,.527,33,58,.569,15,33,.455,19,21,.905,130,45,88,.511,38,64,.594,7,24,.292,25,26,.962,122
99,BOS,2021-11-19,130,,LAL,W 130-108,240,44,88,.500,33,58,.569,11,30,.367,31,38,.816,130,39,84,.464,27,54,.500,12,30,.400,18,24,.750,108
100,IND,2022-03-20,129,,POR,W 129-98,240,48,84,.571,33,49,.673,15,35,.429,18,21,.857,129,38,81,.469,29,48,.604,9,33,.273,13,18,.722,98
101,CHO,2022-03-19,129,,DAL,W 129-108,240,44,88,.500,24,46,.522,20,42,.476,21,27,.778,129,39,89,.438,25,51,.490,14,38,.368,16,20,.800,108
102,PHO,2022-03-18,129,,CHI,W 129-102,240,47,84,.560,36,59,.610,11,25,.440,24,26,.923,129,35,85,.412,28,58,.483,7,27,.259,25,31,.806,102
103,MIN,2022-03-01,129,,GSW,W 129-114,240,47,89,.528,31,49,.633,16,40,.400,19,23,.826,129,41,90,.456,28,45,.622,13,45,.289,19,22,.864,114
104,ATL,2022-01-30,129,,LAL,W 129-121,240,49,84,.583,39,53,.736,10,31,.323,21,32,.656,129,47,87,.540,32,52,.615,15,35,.429,12,23,.522,121
105,TOR,2022-01-04,129,,SAS,W 129-104,240,45,96,.469,27,52,.519,18,44,.409,21,29,.724,129,41,95,.432,32,60,.533,9,35,.257,13,19,.684,104
106,UTA,2021-11-29,129,,POR,W 129-107,240,47,89,.528,28,43,.651,19,46,.413,16,23,.696,129,42,91,.462,31,60,.517,11,31,.355,12,17,.706,107
107,ATL,2021-11-15,129,,ORL,W 129-111,240,47,85,.553,33,55,.600,14,30,.467,21,32,.656,129,43,95,.453,27,52,.519,16,43,.372,9,14,.643,111
108,LAC,2021-11-13,129,,MIN,W 129-102,240,53,99,.535,37,59,.627,16,40,.400,7,9,.778,129,40,102,.392,29,66,.439,11,36,.306,11,16,.688,102
109,CHO,2021-10-25,129,,BOS,L 129-140 (OT),265,46,103,.447,27,59,.458,19,44,.432,18,28,.643,129,50,101,.495,31,51,.608,19,50,.380,21,25,.840,140
110,DAL,2022-04-08,128,,POR,W 128-78,240,42,79,.532,22,34,.647,20,45,.444,24,31,.774,128,31,83,.373,24,51,.471,7,32,.219,9,12,.750,78
111,GSW,2022-04-07,128,,LAL,W 128-112,240,51,97,.526,35,65,.538,16,32,.500,10,10,1.000,128,37,83,.446,28,51,.549,9,32,.281,29,38,.763,112
112,CHO,2022-04-07,128,,ORL,W 128-101,240,48,92,.522,36,58,.621,12,34,.353,20,27,.741,128,38,95,.400,23,47,.489,15,48,.313,10,13,.769,101
113,BOS,2022-04-01,128,,IND,W 128-123,240,45,83,.542,33,50,.660,12,33,.364,26,28,.929,128,42,81,.519,25,45,.556,17,36,.472,22,23,.957,123
114,DAL,2022-03-29,128,,LAL,W 128-110,240,45,87,.517,25,41,.610,20,46,.435,18,23,.783,128,40,89,.449,28,45,.622,12,44,.273,18,22,.818,110
115,BRK,2022-03-18,128,,POR,W 128-123,240,45,77,.584,35,52,.673,10,25,.400,28,33,.848,128,48,96,.500,35,61,.574,13,35,.371,14,24,.583,123
116,NYK,2022-03-16,128,,POR,W 128-98,240,40,80,.500,24,42,.571,16,38,.421,32,39,.821,128,40,91,.440,29,57,.509,11,34,.324,7,14,.500,98
117,IND,2022-02-27,128,,BOS,W 128-107,240,47,90,.522,30,57,.526,17,33,.515,17,20,.850,128,39,91,.429,27,48,.563,12,43,.279,17,20,.850,107
118,MIL,2022-02-15,128,,IND,W 128-119,240,48,86,.558,38,57,.667,10,29,.345,22,30,.733,128,47,93,.505,30,52,.577,17,41,.415,8,19,.421,119
119,BOS,2022-01-25,128,,SAC,W 128-75,240,51,103,.495,31,58,.534,20,45,.444,6,7,.857,128,29,95,.305,23,62,.371,6,33,.182,11,15,.733,75
120,NOP,2022-01-11,128,,MIN,W 128-125,240,42,76,.553,26,43,.605,16,33,.485,28,37,.757,128,42,86,.488,24,47,.511,18,39,.462,23,31,.742,125
121,UTA,2021-12-23,128,,MIN,W 128-116,240,48,90,.533,32,51,.627,16,39,.410,16,22,.727,128,45,101,.446,28,56,.500,17,45,.378,9,12,.750,116
122,MEM,2021-11-28,128,,SAC,W 128-101,240,50,104,.481,37,65,.569,13,39,.333,15,20,.750,128,33,97,.340,24,55,.436,9,42,.214,26,37,.703,101
123,CHI,2021-10-22,128,,NOP,W 128-112,240,47,89,.528,33,61,.541,14,28,.500,20,25,.800,128,42,87,.483,27,58,.466,15,29,.517,13,16,.813,112
124,NOP,2022-04-07,127,,POR,W 127-94,240,44,93,.473,31,56,.554,13,37,.351,26,31,.839,127,36,69,.522,25,38,.658,11,31,.355,11,13,.846,94
125,MIN,2022-04-07,127,,SAS,W 127-121,240,41,96,.427,21,43,.488,20,53,.377,25,31,.806,127,43,89,.483,33,61,.541,10,28,.357,25,34,.735,121
126,MIL,2022-04-07,127,,BOS,W 127-121,240,49,97,.505,35,59,.593,14,38,.368,15,21,.714,127,43,87,.494,22,37,.595,21,50,.420,14,19,.737,121
127,WAS,2022-03-30,127,,ORL,W 127-110,240,47,92,.511,34,56,.607,13,36,.361,20,26,.769,127,40,96,.417,29,62,.468,11,34,.324,19,22,.864,110
128,MEM,2022-03-26,127,,MIL,W 127-102,240,49,102,.480,36,65,.554,13,37,.351,16,23,.696,127,37,93,.398,30,61,.492,7,32,.219,21,26,.808,102
129,DEN,2022-03-22,127,,LAC,W 127-115,240,45,83,.542,29,51,.569,16,32,.500,21,23,.913,127,42,86,.488,32,54,.593,10,32,.313,21,26,.808,115
130,WAS,2022-03-19,127,,LAL,W 127-119,240,44,85,.518,31,54,.574,13,31,.419,26,31,.839,127,48,91,.527,35,56,.625,13,35,.371,10,11,.909,119
131,POR,2022-03-12,127,,WAS,W 127-118,240,48,93,.516,37,63,.587,11,30,.367,20,22,.909,127,39,83,.470,25,49,.510,14,34,.412,26,27,.963,118
132,HOU,2022-03-02,127,,UTA,L 127-132 (OT),265,43,86,.500,22,35,.629,21,51,.412,20,30,.667,127,50,91,.549,35,49,.714,15,42,.357,17,24,.708,132
133,ATL,2022-02-26,127,,TOR,W 127-100,240,48,83,.578,35,52,.673,13,31,.419,18,22,.818,127,38,95,.400,28,63,.444,10,32,.313,14,19,.737,100
134,TOR,2022-02-03,127,,CHI,W 127-120 (OT),265,48,113,.425,34,77,.442,14,36,.389,17,19,.895,127,43,90,.478,31,61,.508,12,29,.414,22,24,.917,120
135,ATL,2021-12-05,127,,CHO,L 127-130,240,48,93,.516,31,56,.554,17,37,.459,14,18,.778,127,46,86,.535,29,49,.592,17,37,.459,21,28,.750,130
136,MIL,2021-12-01,127,,CHO,W 127-125,240,46,94,.489,32,58,.552,14,36,.389,21,26,.808,127,43,87,.494,22,36,.611,21,51,.412,18,21,.857,125
137,UTA,2021-11-27,127,,NOP,W 127-105,240,45,80,.563,25,45,.556,20,35,.571,17,22,.773,127,40,93,.430,32,58,.552,8,35,.229,17,21,.810,105
138,NOP,2021-11-24,127,,WAS,W 127-102,240,44,96,.458,32,67,.478,12,29,.414,27,32,.844,127,36,84,.429,29,53,.547,7,31,.226,23,36,.639,102
139,GSW,2021-11-08,127,,ATL,W 127-113,240,44,92,.478,26,48,.542,18,44,.409,21,22,.955,127,38,82,.463,21,39,.538,17,43,.395,20,26,.769,113
140,MIL,2021-10-19,127,,BRK,W 127-104,240,48,105,.457,31,60,.517,17,45,.378,14,18,.778,127,37,84,.440,20,52,.385,17,32,.531,13,23,.565,104
141,NOP,2022-03-24,126,,CHI,W 126-109,240,41,83,.494,29,54,.537,12,29,.414,32,34,.941,126,40,78,.513,26,44,.591,14,34,.412,15,19,.789,109
142,MIL,2022-03-22,126,,CHI,W 126-98,240,50,82,.610,38,54,.704,12,28,.429,14,20,.700,126,39,92,.424,26,59,.441,13,33,.394,7,13,.538,98
143,SAC,2022-03-16,126,,MIL,L 126-135,240,46,94,.489,30,51,.588,16,43,.372,18,21,.857,126,47,89,.528,29,54,.537,18,35,.514,23,32,.719,135
144,GSW,2022-03-14,126,,WAS,W 126-112,240,45,84,.536,27,39,.692,18,45,.400,18,22,.818,126,42,82,.512,32,56,.571,10,26,.385,18,23,.783,112
145,BOS,2022-03-06,126,,BRK,W 126-120,240,40,83,.482,23,47,.489,17,36,.472,29,38,.763,126,45,89,.506,33,62,.532,12,27,.444,18,20,.900,120
146,CHO,2022-02-27,126,,DET,L 126-127 (OT),265,45,89,.506,32,58,.552,13,31,.419,23,34,.676,126,50,110,.455,36,70,.514,14,40,.350,13,18,.722,127
147,MIN,2022-02-15,126,,CHO,W 126-120 (OT),265,43,109,.394,30,54,.556,13,55,.236,27,43,.628,126,42,102,.412,34,69,.493,8,33,.242,28,37,.757,120
148,GSW,2022-02-03,126,,SAC,W 126-114,240,47,84,.560,27,42,.643,20,42,.476,12,16,.750,126,42,80,.525,31,49,.633,11,31,.355,19,23,.826,114
149,CHI,2022-02-01,126,,ORL,W 126-115,240,46,90,.511,35,60,.583,11,30,.367,23,29,.793,126,46,93,.495,32,54,.593,14,39,.359,9,11,.818,115
150,MIN,2022-01-30,126,,UTA,W 126-106,240,49,89,.551,36,58,.621,13,31,.419,15,18,.833,126,38,81,.469,23,41,.561,15,40,.375,15,21,.714,106
151,IND,2022-01-26,126,,CHO,L 126-158,240,44,92,.478,34,58,.586,10,34,.294,28,34,.824,126,54,93,.581,30,48,.625,24,45,.533,26,33,.788,158
152,MIL,2022-01-19,126,,MEM,W 126-114,240,46,97,.474,33,60,.550,13,37,.351,21,22,.955,126,44,106,.415,35,66,.530,9,40,.225,17,25,.680,114
153,SAC,2022-01-14,126,,HOU,W 126-114,240,48,96,.500,35,59,.593,13,37,.351,17,24,.708,126,44,101,.436,31,58,.534,13,43,.302,13,16,.813,114
154,DET,2022-01-10,126,,UTA,W 126-116,240,48,93,.516,29,56,.518,19,37,.514,11,12,.917,126,44,86,.512,33,53,.623,11,33,.333,17,22,.773,116
155,MIL,2021-12-22,126,,HOU,W 126-106,240,45,103,.437,28,57,.491,17,46,.370,19,21,.905,126,36,86,.419,23,41,.561,13,45,.289,21,31,.677,106
156,UTA,2021-12-17,126,,SAS,L 126-128,240,46,93,.495,33,56,.589,13,37,.351,21,26,.808,126,50,100,.500,35,59,.593,15,41,.366,13,18,.722,128
157,ATL,2021-12-13,126,,HOU,L 126-132,240,42,85,.494,27,46,.587,15,39,.385,27,31,.871,126,46,96,.479,27,50,.540,19,46,.413,21,27,.778,132
