Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
2279,Gorgui Dieng,8,2018-10-31,28-286,MIN,,UTA,W 128-125,,8,2,4,.500,2,4,.500,0,0,,0,0,,.500,1,2,3,2,0,0,0,1,4,4.3,3.1,-7,C,dienggo01
2280,Frank Jackson,18,2018-10-31,20-180,NOP,@,GSW,L 121-131,,18,1,7,.143,0,3,.000,1,4,.250,0,0,,.214,0,0,0,0,1,0,1,4,3,-3.1,-16.8,-9,G,jacksfr01
2281,Nikola Jokić,33,2018-10-31,23-254,DEN,@,CHI,W 108-107 (OT),*,33,9,20,.450,6,14,.429,3,6,.500,1,1,1.000,.538,5,7,12,9,2,3,6,2,22,20.8,15.3,4,C-F,jokicni01
2282,Andre Drummond,38,2018-10-31,25-082,DET,@,BRK,L 119-120 (OT),*,38,8,14,.571,8,13,.615,0,1,.000,8,10,.800,.652,10,13,23,1,1,2,4,2,24,25.8,5.8,-11,C,drumman01
2283,Jamal Crawford,10,2018-10-31,38-225,PHO,,SAS,L 90-120,,10,0,4,.000,0,3,.000,0,1,.000,0,0,,.000,0,1,1,2,0,0,0,0,0,-1.1,-17.2,-11,G,crawfja01
2284,Mitchell Robinson,18,2018-10-31,20-213,NYK,,IND,L 101-107,*,18,0,3,.000,0,3,.000,0,0,,0,0,,.000,1,3,4,0,0,2,1,1,0,-0.5,-11.9,4,C,robinmi01
2285,Georges Niang,8,2018-10-31,25-136,UTA,@,MIN,L 125-128,,8,2,3,.667,0,0,,2,3,.667,0,0,,1.000,0,1,1,1,1,0,1,0,6,5.7,20.4,5,F,niangge01
2286,Paul Millsap,33,2018-10-31,33-263,DEN,@,CHI,W 108-107 (OT),*,33,8,12,.667,7,10,.700,1,2,.500,2,3,.667,.713,1,5,6,1,0,3,1,2,19,16.6,6.9,7,F,millspa01
2287,Harrison Barnes,28,2018-10-31,26-154,DAL,@,LAL,L 113-114,*,28,6,16,.375,2,10,.200,4,6,.667,3,4,.750,.535,1,3,4,0,0,1,1,2,19,10.3,0.2,-21,F,barneha02
2288,J.J. Barea,25,2018-10-31,34-127,DAL,@,LAL,L 113-114,,25,7,15,.467,7,12,.583,0,3,.000,1,2,.500,.472,0,0,0,10,0,0,4,4,15,8.3,-5.1,28,G,bareajo01
2289,Alfonzo McKinnie,11,2018-10-31,26-044,GSW,,NOP,W 131-121,,11,2,3,.667,2,2,1.000,0,1,.000,1,2,.500,.644,2,3,5,1,0,0,2,4,5,2.7,-10.1,1,F,mckinal01
2290,Damian Jones,11,2018-10-31,23-123,GSW,,NOP,W 131-121,*,11,3,4,.750,3,4,.750,0,0,,0,0,,.750,1,2,3,0,0,0,0,3,6,4.5,-3.4,3,F-C,jonesda03
2291,Antonio Blakeney,14,2018-10-31,22-027,CHI,,DEN,L 107-108 (OT),,14,5,9,.556,1,5,.200,4,4,1.000,1,3,.333,.727,0,3,3,0,0,0,1,0,15,9.8,14.1,-4,G,blakean01
2292,Klay Thompson,37,2018-10-31,28-265,GSW,,NOP,W 131-121,*,37,7,17,.412,6,13,.462,1,4,.250,3,5,.600,.469,1,3,4,4,1,0,3,2,18,9.7,-8.6,-5,G-F,thompkl01
2293,Dante Exum,25,2018-10-31,23-110,UTA,@,MIN,L 125-128,,25,4,9,.444,3,6,.500,1,3,.333,5,6,.833,.601,2,2,4,3,1,0,0,3,14,12.8,2.8,0,G,exumda01
2294,Quincy Pondexter,19,2018-10-31,30-235,SAS,@,PHO,W 120-90,,19,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,.615,1,3,4,1,2,0,0,2,6,7.5,4.5,2,G-F,pondequ01
2295,Troy Daniels,12,2018-10-31,27-108,PHO,,SAS,L 90-120,,12,1,7,.143,0,1,.000,1,6,.167,0,0,,.214,0,2,2,2,2,0,2,4,3,-1.1,-13.0,-2,G,danietr01
2296,Josh Okogie,37,2018-10-31,20-060,MIN,,UTA,W 128-125,*,37,4,5,.800,4,4,1.000,0,1,.000,2,3,.667,.791,1,3,4,1,2,2,2,5,10,9.4,-0.1,12,G,okogijo01
2297,Justin Holiday,39,2018-10-31,29-209,CHI,,DEN,L 107-108 (OT),*,39,5,10,.500,0,1,.000,5,9,.556,0,0,,.750,0,5,5,5,0,1,0,3,15,14.5,6.5,-7,F,holidju01
2298,Nikola Mirotić,32,2018-10-31,27-262,NOP,@,GSW,L 121-131,*,32,10,15,.667,8,8,1.000,2,7,.286,4,5,.800,.756,3,9,12,1,2,0,1,4,26,24.0,10.3,5,F,mirotni01
2299,Wesley Matthews,32,2018-10-31,32-017,DAL,@,LAL,L 113-114,*,32,8,15,.533,4,5,.800,4,10,.400,1,1,1.000,.680,0,1,1,1,2,0,2,3,21,13.5,5.0,9,G,matthwe02
2300,D'Angelo Russell,25,2018-10-31,22-250,BRK,,DET,W 120-119 (OT),*,25,3,15,.200,3,9,.333,0,6,.000,0,1,.000,.194,0,2,2,6,3,1,2,2,6,2.0,-6.1,-2,G,russeda01
2301,DeMar DeRozan,28,2018-10-31,29-085,SAS,@,PHO,W 120-90,*,28,10,12,.833,10,12,.833,0,0,,5,5,1.000,.880,0,4,4,3,1,1,1,1,25,24.2,14.7,24,G-F,derozde01
2302,Reggie Jackson,35,2018-10-31,28-198,DET,@,BRK,L 119-120 (OT),*,35,8,23,.348,6,16,.375,2,7,.286,3,3,1.000,.432,1,3,4,2,1,1,1,3,21,10.6,-2.1,-5,G,jacksre01
2303,Bojan Bogdanović,32,2018-10-31,29-196,IND,@,NYK,W 107-101,*,32,4,8,.500,3,5,.600,1,3,.333,1,2,.500,.563,0,3,3,0,1,0,2,1,10,5.1,-8.3,7,G-F,bogdabo02
2304,Luka Dončić,28,2018-10-31,19-245,DAL,@,LAL,L 113-114,*,28,5,11,.455,2,5,.400,3,6,.500,1,2,.500,.589,1,4,5,7,1,0,2,2,14,12.9,7.7,-13,G-F,doncilu01
2305,Ian Clark,12,2018-10-31,27-238,NOP,@,GSW,L 121-131,,12,2,5,.400,1,2,.500,1,3,.333,0,0,,.500,0,0,0,2,0,0,1,2,5,1.9,-5.8,5,G,clarkia01
2306,Solomon Hill,12,2018-10-31,27-227,NOP,@,GSW,L 121-131,,12,1,3,.333,1,1,1.000,0,2,.000,0,0,,.333,0,0,0,2,0,0,0,1,2,1.3,-4.0,-1,F,hillso01
2307,Johnathan Williams,7,2018-10-31,23-162,LAL,,DAL,W 114-113,,7,0,0,,0,0,,0,0,,0,0,,,0,2,2,0,0,0,1,3,0,-1.6,-16.2,-2,F,willijo04
2308,C.J. Williams,7,2018-10-31,28-267,MIN,,UTA,W 128-125,,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,1,2,1.3,-4.8,-7,G,willicj01
2309,Mario Hezonja,13,2018-10-31,23-248,NYK,,IND,L 101-107,,13,1,5,.200,1,2,.500,0,3,.000,1,2,.500,.255,1,6,7,0,0,0,2,1,3,-0.4,-20.1,5,F-G,hezonma01
2310,Reggie Bullock,9,2018-10-31,27-229,DET,@,BRK,L 119-120 (OT),*,9,0,4,.000,0,3,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,2,0,-3.6,-27.8,-11,G-F,bullore01
2311,Dorian Finney-Smith,25,2018-10-31,25-180,DAL,@,LAL,L 113-114,,25,4,6,.667,3,4,.750,1,2,.500,0,0,,.750,2,1,3,0,0,0,1,3,9,5.9,-0.3,-10,F,finnedo01
2312,Damyean Dotson,32,2018-10-31,24-178,NYK,,IND,L 101-107,*,32,5,11,.455,3,7,.429,2,4,.500,1,1,1.000,.568,0,3,3,1,1,0,0,0,13,9.9,0.8,-8,G,dotsoda01
2313,Noah Vonleh,33,2018-10-31,23-068,NYK,,IND,L 101-107,*,33,4,6,.667,3,4,.750,1,2,.500,5,6,.833,.810,2,8,10,4,2,3,5,3,14,15.5,7.9,-4,F-C,vonleno01
2314,Cameron Payne,25,2018-10-31,24-084,CHI,,DEN,L 107-108 (OT),*,25,2,8,.250,1,5,.200,1,3,.333,0,0,,.313,0,0,0,2,0,0,5,1,5,-3.8,-21.0,-5,G,payneca01
2315,Trey Lyles,20,2018-10-31,22-360,DEN,@,CHI,W 108-107 (OT),,20,4,9,.444,3,6,.500,1,3,.333,0,1,.000,.477,3,7,10,3,1,1,2,2,9,9.1,5.2,-6,F,lylestr01
2316,Lance Stephenson,10,2018-10-31,28-056,LAL,,DAL,W 114-113,,10,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1.250,0,0,0,0,1,0,2,2,5,2.6,0.9,-8,G-F,stephla01
2317,Frank Ntilikina,33,2018-10-31,20-095,NYK,,IND,L 101-107,*,33,2,8,.250,2,6,.333,0,2,.000,0,0,,.250,0,1,1,7,1,0,2,2,4,2.6,-7.1,-8,G,ntilila01
2318,Jordan Bell,11,2018-10-31,23-297,GSW,,NOP,W 131-121,,11,0,3,.000,0,3,.000,0,0,,2,2,1.000,.258,2,3,5,0,0,0,1,2,2,0.4,-17.9,-1,F,belljo01
2319,Victor Oladipo,32,2018-10-31,26-180,IND,@,NYK,W 107-101,*,32,10,18,.556,7,9,.778,3,9,.333,1,2,.500,.636,0,6,6,1,2,1,3,3,24,16.0,2.0,3,G,oladivi01
2320,E'Twaun Moore,39,2018-10-31,29-248,NOP,@,GSW,L 121-131,*,39,9,16,.563,6,12,.500,3,4,.750,0,0,,.656,3,1,4,0,2,1,0,5,21,16.5,4.2,-5,G-F,mooreet01
2321,Trey Burke,14,2018-10-31,25-353,NYK,,IND,L 101-107,,14,2,5,.400,2,5,.400,0,0,,2,2,1.000,.510,0,0,0,2,0,0,0,1,6,4.3,-3.3,4,G,burketr01
2322,Mason Plumlee,20,2018-10-31,28-240,DEN,@,CHI,W 108-107 (OT),,20,6,7,.857,6,7,.857,0,0,,1,5,.200,.707,1,3,4,1,1,1,1,2,13,11.1,7.6,-3,C-F,plumlma01
2323,Andre Iguodala,20,2018-10-31,34-276,GSW,,NOP,W 131-121,,20,2,6,.333,0,3,.000,2,3,.667,3,4,.750,.580,0,0,0,3,1,2,1,0,9,8.7,6.1,-1,F-G,iguodan01
2324,Maxi Kleber,20,2018-10-31,26-275,DAL,@,LAL,L 113-114,,20,2,3,.667,2,2,1.000,0,1,.000,0,0,,.667,1,4,5,1,0,3,1,0,4,6.4,5.8,20,F,klebima01
2325,Joe Ingles,35,2018-10-31,31-029,UTA,@,MIN,L 125-128,*,35,6,12,.500,5,6,.833,1,6,.167,0,2,.000,.505,0,6,6,5,1,0,3,4,13,7.9,-6.7,7,F-G,inglejo01
2326,Royce O'Neale,18,2018-10-31,25-148,UTA,@,MIN,L 125-128,,18,3,6,.500,3,6,.500,0,0,,0,0,,.500,1,3,4,1,1,0,0,0,6,6.3,-0.1,-3,F,onealro01
2327,Elie Okobo,28,2018-10-31,21-008,PHO,,SAS,L 90-120,*,28,3,9,.333,3,7,.429,0,2,.000,2,2,1.000,.405,0,4,4,5,1,0,2,3,8,5.4,-6.2,-12,G,okoboel01
2328,Ish Smith,31,2018-10-31,30-118,DET,@,BRK,L 119-120 (OT),,31,1,4,.250,0,1,.000,1,3,.333,1,2,.500,.410,0,3,3,4,1,0,1,5,4,2.9,-5.0,2,G,smithis01
2329,Derrick Favors,23,2018-10-31,27-108,UTA,@,MIN,L 125-128,*,23,5,11,.455,4,8,.500,1,3,.333,3,4,.750,.549,7,2,9,0,0,0,1,4,14,10.8,-6.0,-7,F-C,favorde01
2330,Pau Gasol,16,2018-10-31,38-117,SAS,@,PHO,W 120-90,,16,4,7,.571,4,7,.571,0,0,,0,0,,.571,0,9,9,4,0,3,1,1,8,10.9,14.9,17,C-F,gasolpa01
2331,Kyle Kuzma,31,2018-10-31,23-099,LAL,,DAL,W 114-113,*,31,7,11,.636,6,9,.667,1,2,.500,3,4,.750,.705,1,7,8,3,0,1,3,3,18,14.1,2.5,12,F,kuzmaky01
2332,Dragan Bender,4,2018-10-31,20-348,PHO,,SAS,L 90-120,,4,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,1,1,0,0,0,1,0,2,1.0,-6.6,-2,F,bendedr01
2333,LaMarcus Aldridge,24,2018-10-31,33-104,SAS,@,PHO,W 120-90,*,24,10,13,.769,10,13,.769,0,0,,4,4,1.000,.813,1,2,3,1,0,1,3,3,24,17.4,5.4,11,F-C,aldrila01
2334,Julius Randle,23,2018-10-31,23-336,NOP,@,GSW,L 121-131,,23,3,6,.500,3,6,.500,0,0,,5,6,.833,.637,3,7,10,2,0,0,4,3,11,8.0,-4.9,-20,F-C,randlju01
2335,Jabari Parker,36,2018-10-31,23-230,CHI,,DEN,L 107-108 (OT),*,36,3,10,.300,3,6,.500,0,4,.000,0,1,.000,.287,0,9,9,0,0,0,1,4,6,-0.1,-14.8,-3,F,parkeja01
2336,Karl-Anthony Towns,40,2018-10-31,22-350,MIN,,UTA,W 128-125,*,40,9,17,.529,5,8,.625,4,9,.444,6,8,.750,.682,3,13,16,4,2,2,3,4,28,26.5,6.4,10,C-F,townska01
2337,Draymond Green,34,2018-10-31,28-241,GSW,,NOP,W 131-121,*,34,6,10,.600,4,5,.800,2,5,.400,2,3,.667,.707,1,13,14,8,0,1,2,4,16,18.3,5.7,1,F,greendr01
2338,Derrick Rose,41,2018-10-31,30-027,MIN,,UTA,W 128-125,*,41,19,31,.613,15,24,.625,4,7,.571,8,11,.727,.698,0,4,4,6,1,1,6,4,50,34.2,4.7,10,G,rosede01
2339,Thaddeus Young,34,2018-10-31,30-132,IND,@,NYK,W 107-101,*,34,5,10,.500,4,7,.571,1,3,.333,2,4,.500,.553,4,6,10,1,5,3,0,1,13,19.2,10.8,8,F,youngth01
2340,Blake Griffin,42,2018-10-31,29-229,DET,@,BRK,L 119-120 (OT),*,42,8,18,.444,4,10,.400,4,8,.500,5,7,.714,.593,2,7,9,4,2,1,6,5,25,15.8,2.5,-14,F-C,griffbl01
2341,Cristiano Felício,15,2018-10-31,26-116,CHI,,DEN,L 107-108 (OT),,15,0,2,.000,0,2,.000,0,0,,2,2,1.000,.347,2,2,4,0,0,0,1,3,2,0.4,-14.5,-5,F-C,feliccr01
2342,Jrue Holiday,42,2018-10-31,28-141,NOP,@,GSW,L 121-131,*,42,9,19,.474,7,11,.636,2,8,.250,8,11,.727,.587,0,3,3,9,2,0,4,1,28,21.9,3.4,-15,G,holidjr01
2343,Jae Crowder,30,2018-10-31,28-117,UTA,@,MIN,L 125-128,,30,6,13,.462,1,4,.250,5,9,.556,1,2,.500,.648,3,4,7,0,1,0,1,2,18,13.4,3.0,-14,F,crowdja01
2344,Brandon Ingram,31,2018-10-31,21-059,LAL,,DAL,W 114-113,*,31,6,16,.375,5,15,.333,1,1,1.000,4,6,.667,.456,0,3,3,1,1,0,3,5,17,5.0,-10.8,9,F,ingrabr01
2345,Darren Collison,24,2018-10-31,31-069,IND,@,NYK,W 107-101,*,24,4,7,.571,4,7,.571,0,0,,0,0,,.571,0,3,3,6,1,0,1,1,8,9.4,0.0,3,G,collida01
2346,Jarrett Allen,22,2018-10-31,20-193,BRK,,DET,W 120-119 (OT),*,22,6,8,.750,6,8,.750,0,0,,2,5,.400,.686,4,5,9,1,0,0,2,6,14,10.2,0.3,3,C-F,allenja01
2347,T.J. Warren,36,2018-10-31,25-056,PHO,,SAS,L 90-120,*,36,8,16,.500,7,14,.500,1,2,.500,4,4,1.000,.591,0,3,3,3,0,1,1,2,21,14.9,1.9,-15,F,warretj01
2348,James Nunnally,21,2018-10-31,28-109,MIN,,UTA,W 128-125,,21,1,2,.500,1,2,.500,0,0,,0,0,,.500,0,3,3,3,0,0,0,2,2,3.2,-3.6,3,F,nunnaja01
2349,Langston Galloway,6,2018-10-31,26-326,DET,@,BRK,L 119-120 (OT),,6,2,4,.500,2,3,.667,0,1,.000,0,0,,.500,0,0,0,0,0,0,0,0,4,2.0,-3.5,4,G,gallola01
2350,José Calderón,16,2018-10-31,37-033,DET,@,BRK,L 119-120 (OT),,16,2,5,.400,0,1,.000,2,4,.500,2,2,1.000,.680,0,2,2,0,1,1,1,1,8,6.2,7.3,4,G,caldejo01
2351,Chandler Hutchison,30,2018-10-31,22-188,CHI,,DEN,L 107-108 (OT),,30,3,6,.500,2,3,.667,1,3,.333,1,2,.500,.581,2,5,7,1,0,1,1,2,8,7.1,-1.8,4,G,hutchch01
2352,Torrey Craig,22,2018-10-31,27-316,DEN,@,CHI,W 108-107 (OT),*,22,2,4,.500,2,3,.667,0,1,.000,3,4,.750,.608,3,1,4,0,1,0,0,1,7,7.6,0.2,-1,G-F,craigto01
2353,Kevon Looney,21,2018-10-31,22-267,GSW,,NOP,W 131-121,,21,2,3,.667,2,3,.667,0,0,,0,2,.000,.515,4,2,6,3,1,0,0,2,4,7.6,2.1,13,F-C,looneke01
2354,Kyle O'Quinn,3,2018-10-31,28-219,IND,@,NYK,W 107-101,,3,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,1,0,-1.1,-30.0,-2,F-C,oquinky01
2355,Ryan Arcidiacono,30,2018-10-31,24-219,CHI,,DEN,L 107-108 (OT),,30,1,2,.500,0,0,,1,2,.500,0,0,,.750,0,2,2,7,3,0,1,3,3,8.3,4.0,8,G,arcidry01
2356,Jamal Murray,44,2018-10-31,21-250,DEN,@,CHI,W 108-107 (OT),*,44,5,13,.385,5,9,.556,0,4,.000,2,2,1.000,.432,1,7,8,6,0,1,1,1,12,11.2,-3.0,9,G,murraja01
2357,Dāvis Bertāns,24,2018-10-31,25-353,SAS,@,PHO,W 120-90,,24,1,2,.500,0,0,,1,2,.500,2,2,1.000,.868,0,4,4,1,0,1,0,2,5,5.8,2.2,19,F,bertada01
2358,Ricky Rubio,27,2018-10-31,28-010,UTA,@,MIN,L 125-128,*,27,2,6,.333,2,5,.400,0,1,.000,1,2,.500,.363,2,0,2,5,2,1,6,3,5,1.6,-10.3,-7,G,rubiori01
2359,Enes Freedom,21,2018-10-31,26-164,NYK,,IND,L 101-107,,21,3,11,.273,3,11,.273,0,0,,1,2,.500,.295,4,2,6,2,0,0,2,4,7,1.3,-16.1,-4,C,kanteen01
2360,Trevor Ariza,30,2018-10-31,33-123,PHO,,SAS,L 90-120,*,30,4,11,.364,2,7,.286,2,4,.500,4,4,1.000,.549,2,5,7,3,2,0,0,0,14,14.9,6.6,-16,F,arizatr01
2361,Ekpe Udoh,2,2018-10-31,31-164,UTA,@,MIN,L 125-128,,2,0,0,,0,0,,0,0,,1,2,.500,.568,0,1,1,0,0,0,0,1,1,0.5,-9.6,-3,C-F,udohek01
2362,Josh Hart,16,2018-10-31,23-239,LAL,,DAL,W 114-113,,16,1,3,.333,0,0,,1,3,.333,0,0,,.500,0,0,0,2,1,0,1,4,3,1.1,-3.1,-13,G,hartjo01
2363,Lonzo Ball,33,2018-10-31,21-004,LAL,,DAL,W 114-113,*,33,4,6,.667,1,3,.333,3,3,1.000,1,2,.500,.872,2,2,4,7,0,0,0,1,12,15.5,8.8,15,G,balllo01
2364,Jacob Evans,1,2018-10-31,21-135,GSW,,NOP,W 131-121,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,1,0,0,0,0,1.0,34.9,2,G-F,evansja02
2365,Bryn Forbes,22,2018-10-31,25-100,SAS,@,PHO,W 120-90,*,22,3,7,.429,3,4,.750,0,3,.000,1,1,1.000,.470,0,1,1,7,1,0,1,1,7,8.1,3.3,25,G,forbebr01
2366,Kentavious Caldwell-Pope,21,2018-10-31,25-255,LAL,,DAL,W 114-113,,21,2,5,.400,2,4,.500,0,1,.000,5,5,1.000,.625,0,2,2,0,2,0,2,0,9,6.9,-1.0,-10,G,caldwke01
2367,Taj Gibson,24,2018-10-31,33-129,MIN,,UTA,W 128-125,*,24,5,7,.714,5,6,.833,0,1,.000,0,0,,.714,1,1,2,2,2,0,1,4,10,8.9,0.2,3,F-C,gibsota01
2368,Josh Jackson,21,2018-10-31,21-263,PHO,,SAS,L 90-120,*,21,2,7,.286,2,6,.333,0,1,.000,0,0,,.286,0,1,1,2,0,1,1,2,4,0.5,-10.2,-17,F-G,jacksjo02
2369,Dante Cunningham,26,2018-10-31,31-192,SAS,@,PHO,W 120-90,*,26,2,4,.500,2,3,.667,0,1,.000,0,0,,.500,1,2,3,3,0,0,1,0,4,4.4,-0.7,3,F,cunnida01
2370,Glenn Robinson III,14,2018-10-31,24-296,DET,@,BRK,L 119-120 (OT),,14,3,5,.600,3,3,1.000,0,2,.000,3,3,1.000,.712,0,1,1,0,1,0,0,0,9,8.0,8.1,11,G-F,robingl02
2371,Shabazz Napier,6,2018-10-31,27-109,BRK,,DET,W 120-119 (OT),,6,0,3,.000,0,2,.000,0,1,.000,1,2,.500,.129,0,0,0,0,0,0,1,1,1,-2.9,-34.8,-13,G,napiesh01
2372,Caris LeVert,40,2018-10-31,24-067,BRK,,DET,W 120-119 (OT),*,40,7,16,.438,6,11,.545,1,5,.200,4,6,.667,.510,0,6,6,6,2,0,1,4,19,15.2,2.9,13,G-F,leverca01
2373,Mikal Bridges,27,2018-10-31,22-062,PHO,,SAS,L 90-120,,27,6,9,.667,5,7,.714,1,2,.500,3,4,.750,.743,0,1,1,3,2,0,1,2,16,14.3,7.5,-13,F-G,bridgmi01
2374,Joe Harris,41,2018-10-31,27-055,BRK,,DET,W 120-119 (OT),*,41,8,14,.571,4,7,.571,4,7,.571,3,3,1.000,.751,2,3,5,1,0,0,1,4,23,16.8,4.6,2,G,harrijo01
2375,Lance Thomas,16,2018-10-31,30-190,NYK,,IND,L 101-107,,16,1,4,.250,1,3,.333,0,1,.000,1,1,1.000,.338,0,0,0,0,2,0,0,1,3,2.2,-3.4,-3,F,thomala01
2376,Richaun Holmes,4,2018-10-31,25-016,PHO,,SAS,L 90-120,,4,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-15.6,-5,C-F,holmeri01
2377,Kevin Durant,40,2018-10-31,30-032,GSW,,NOP,W 131-121,*,40,10,17,.588,8,14,.571,2,3,.667,2,3,.667,.655,0,5,5,8,2,0,2,0,24,22.8,5.3,12,F-G,duranke01
2378,Malik Beasley,31,2018-10-31,21-339,DEN,@,CHI,W 108-107 (OT),,31,3,9,.333,3,6,.500,0,3,.000,0,0,,.333,1,4,5,0,1,0,2,1,6,1.4,-11.8,2,G,beaslma01
2379,Tyreke Evans,21,2018-10-31,29-042,IND,@,NYK,W 107-101,,21,2,8,.250,2,6,.333,0,2,.000,1,2,.500,.282,1,4,5,3,1,1,2,1,5,3.1,-9.1,0,G-F,evansty01
2380,Jonas Jerebko,17,2018-10-31,31-243,GSW,,NOP,W 131-121,,17,3,6,.500,1,1,1.000,2,5,.400,2,2,1.000,.727,1,1,2,3,2,1,1,4,10,10.2,11.3,6,F,jerebjo01
2381,Tim Frazier,21,2018-10-31,27-364,NOP,@,GSW,L 121-131,*,21,3,5,.600,1,2,.500,2,3,.667,0,0,,.800,0,1,1,1,1,0,2,3,8,4.5,-2.1,-5,G,fraziti01
2382,Marco Belinelli,23,2018-10-31,32-220,SAS,@,PHO,W 120-90,,23,5,14,.357,4,8,.500,1,6,.167,3,4,.750,.444,1,3,4,2,0,0,3,1,14,5.4,-11.8,12,G-F,belinma01
2383,Myles Turner,29,2018-10-31,22-221,IND,@,NYK,W 107-101,*,29,4,10,.400,4,10,.400,0,0,,0,0,,.400,1,2,3,4,0,2,1,3,8,5.9,-4.7,4,C-F,turnemy01
2384,Donovan Mitchell,31,2018-10-31,22-054,UTA,@,MIN,L 125-128,*,31,10,24,.417,7,19,.368,3,5,.600,3,3,1.000,.513,1,0,1,5,1,1,1,2,26,17.3,3.5,-6,G,mitchdo01
2385,Anthony Davis,41,2018-10-31,25-234,NOP,@,GSW,L 121-131,*,41,6,16,.375,5,12,.417,1,4,.250,4,5,.800,.467,3,9,12,7,0,1,2,3,17,15.0,0.6,-5,F-C,davisan02
2386,Stephen Curry,37,2018-10-31,30-231,GSW,,NOP,W 131-121,*,37,12,20,.600,5,9,.556,7,11,.636,6,7,.857,.802,0,2,2,9,2,0,5,3,37,30.1,12.7,19,G,curryst01
2387,Deandre Ayton,31,2018-10-31,20-100,PHO,,SAS,L 90-120,*,31,6,13,.462,6,13,.462,0,0,,1,1,1.000,.484,4,4,8,0,0,0,3,4,13,5.7,-11.0,-17,C,aytonde01
2388,Rudy Gobert,34,2018-10-31,26-127,UTA,@,MIN,L 125-128,*,34,9,12,.750,9,12,.750,0,0,,4,9,.444,.689,4,9,13,3,1,3,1,3,22,23.7,8.6,13,C,goberru01
2389,Rudy Gay,23,2018-10-31,32-075,SAS,@,PHO,W 120-90,*,23,5,9,.556,4,7,.571,1,2,.500,1,2,.500,.607,0,8,8,0,0,0,2,1,12,7.3,-4.4,24,F,gayru01
2390,Domantas Sabonis,21,2018-10-31,22-181,IND,@,NYK,W 107-101,,21,12,12,1.000,12,12,1.000,0,0,,6,7,.857,.995,3,6,9,3,0,2,6,6,30,25.0,18.4,6,C-F,sabondo01
2391,Dennis Smith Jr.,23,2018-10-31,20-340,DAL,@,LAL,L 113-114,*,23,2,9,.222,1,8,.125,1,1,1.000,0,0,,.278,0,1,1,3,1,0,3,2,5,-0.9,-11.9,-29,G,smithde03
2392,DeAndre Jordan,31,2018-10-31,30-102,DAL,@,LAL,L 113-114,*,31,4,4,1.000,4,4,1.000,0,0,,2,2,1.000,1.025,1,11,12,0,1,1,6,3,10,7.3,-2.3,-14,C,jordade01
2393,Allonzo Trier,23,2018-10-31,22-287,NYK,,IND,L 101-107,,23,6,7,.857,4,5,.800,2,2,1.000,0,0,,1.000,1,2,3,1,0,1,0,2,14,13.4,12.1,-2,G,trieral01
2394,Robert Covington,33,2018-11-01,27-322,PHI,,LAC,W 122-113,*,33,4,5,.800,2,3,.667,2,2,1.000,0,0,,1.000,0,7,7,2,4,3,1,4,10,15.1,11.4,6,F-C,covinro01
2395,Jerami Grant,25,2018-11-01,24-234,OKC,@,CHO,W 111-107,*,25,3,7,.429,2,4,.500,1,3,.333,3,4,.750,.571,1,5,6,1,0,2,0,2,10,9.4,2.0,-16,F,grantje01
2396,Kyle Korver,18,2018-11-01,37-229,CLE,,DEN,L 91-110,,18,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,3,3,2,1,0,3,0,0,-0.4,-13.1,-2,G-F,korveky01
2397,Aron Baynes,16,2018-11-01,31-327,BOS,,MIL,W 117-113,,16,1,5,.200,0,0,,1,5,.200,2,4,.500,.370,0,3,3,2,0,0,0,1,5,3.0,-4.9,-4,C,baynear01
2398,Eric Bledsoe,33,2018-11-01,28-327,MIL,@,BOS,L 113-117,*,33,3,9,.333,2,7,.286,1,2,.500,6,9,.667,.502,0,1,1,7,1,0,2,4,13,9.3,-2.0,-12,G,bledser01
2399,Solomon Hill,10,2018-11-01,27-228,NOP,@,POR,L 119-132,,10,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,2,2,0,0,0,1,0,0,-1.1,-14.1,-2,F,hillso01
2400,Harry Giles,5,2018-11-01,20-193,SAC,@,ATL,W 146-115,,5,2,3,.667,2,3,.667,0,0,,0,0,,.667,1,2,3,0,1,0,0,0,4,5.0,10.6,-3,F-C,gilesha01
2401,Tim Frazier,30,2018-11-01,28-000,NOP,@,POR,L 119-132,*,30,3,7,.429,2,3,.667,1,4,.250,1,2,.500,.508,0,2,2,5,0,0,2,4,8,4.4,-7.7,-21,G,fraziti01
