Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
157,Johnny Davis,423,2022-23,NBA,WAS,28,5,423,66,171,.386,49,101,.485,17,70,.243,14,27,.519,.446,10,55,65,28,10,8,17,48,163,3.1,-7.4,-49,davisjo06
158,Orlando Robinson,426,2022-23,NBA,MIA,31,1,426,47,89,.528,47,83,.566,0,6,.000,22,31,.710,.565,48,78,126,25,12,12,16,53,116,4.1,-2.1,27,robinor01
159,Dewayne Dedmon,427,2022-23,NBA,MIAPHI,38,1,427,77,151,.510,65,112,.580,12,39,.308,33,49,.673,.577,34,100,134,26,9,19,25,75,199,4.1,-1.6,-124,dedmode01
160,TyTy Washington Jr.,433,2022-23,NBA,HOU,31,2,433,58,160,.363,39,80,.488,19,80,.238,10,18,.556,.432,2,43,45,47,15,2,14,29,145,2.9,-6.3,-47,washity02
161,Admiral Schofield,451,2022-23,NBA,ORL,37,0,451,55,122,.451,31,48,.646,24,74,.324,21,23,.913,.587,23,39,62,31,8,5,16,61,155,3.0,-2.9,-79,schofad01
162,Goga Bitadze,455,2022-23,NBA,INDORL,38,1,455,69,125,.552,63,99,.636,6,26,.231,23,42,.548,.582,61,76,137,39,16,26,22,64,167,4.7,0.3,18,bitadgo01
163,Willy Hernangómez,457,2022-23,NBA,NOP,38,2,457,89,169,.527,86,158,.544,3,11,.273,81,104,.779,.610,58,122,180,33,17,13,39,64,262,6.1,0.3,19,hernawi01
164,Evan Fournier,459,2022-23,NBA,NYK,27,7,459,56,166,.337,21,52,.404,35,114,.307,18,21,.857,.471,4,45,49,36,16,3,22,46,165,3.3,-4.0,-54,fournev01
165,Kevon Harris,459,2022-23,NBA,ORL,34,0,459,47,107,.439,31,64,.484,16,43,.372,31,41,.756,.564,28,42,70,16,17,5,21,53,141,3.0,-3.6,0,harrike01
166,Svi Mykhailiuk,469,2022-23,NBA,CHONYK,32,8,469,77,173,.445,35,74,.473,42,99,.424,26,39,.667,.584,15,38,53,53,15,4,24,23,222,5.3,-0.1,18,mykhasv01
167,Stanley Johnson,470,2022-23,NBA,SAS,30,0,470,65,122,.533,47,82,.573,18,40,.450,26,39,.667,.625,22,73,95,67,16,6,33,48,174,5.4,-1.0,-92,johnsst04
168,Damian Jones,476,2022-23,NBA,LALUTA,41,1,476,55,86,.640,45,69,.652,10,17,.588,22,29,.759,.719,42,80,122,15,8,21,23,55,142,3.5,-1.7,-83,jonesda03
169,Isaiah Roby,476,2022-23,NBA,SAS,42,2,476,67,155,.432,49,95,.516,18,60,.300,20,41,.488,.497,21,86,107,38,18,7,31,53,172,2.9,-4.6,-110,robyis01
170,Taj Gibson,482,2022-23,NBA,WAS,49,2,482,65,125,.520,57,101,.564,8,24,.333,30,42,.714,.585,32,61,93,34,15,12,26,84,168,2.7,-3.2,1,gibsota01
171,Javonte Green,483,2022-23,NBA,CHI,32,1,483,61,108,.565,48,73,.658,13,35,.371,30,45,.667,.646,27,61,88,23,24,21,20,52,165,5.0,1.4,48,greenja02
172,Dāvis Bertāns,491,2022-23,NBA,DAL,45,1,491,69,160,.431,14,19,.737,55,141,.390,13,15,.867,.618,10,43,53,21,11,8,10,53,206,3.1,-1.2,-37,bertada01
173,Raul Neto,504,2022-23,NBA,CLE,48,1,504,57,110,.518,45,68,.662,12,42,.286,31,34,.912,.628,10,36,46,79,17,4,24,49,157,3.1,-0.2,11,netora01
174,Charles Bassey,510,2022-23,NBA,SAS,35,2,510,87,135,.644,84,127,.661,3,8,.375,22,37,.595,.658,75,118,193,48,16,33,41,74,199,6.4,0.7,-32,bassech01
175,James Bouknight,514,2022-23,NBA,CHO,34,0,514,69,193,.358,36,84,.429,33,109,.303,20,30,.667,.463,8,64,72,41,14,5,32,49,191,2.9,-6.5,-95,bouknja01
176,Max Christie,514,2022-23,NBA,LAL,41,3,514,44,106,.415,18,44,.409,26,62,.419,14,16,.875,.566,7,68,75,21,9,7,13,33,128,2.4,-3.1,-77,chrisma02
177,Chuma Okeke,518,2022-23,NBA,ORL,27,8,518,43,122,.352,17,36,.472,26,86,.302,16,21,.762,.488,26,70,96,37,19,11,17,40,128,4.3,-1.6,-118,okekech01
178,Rodney McGruder,523,2022-23,NBA,DET,32,12,523,62,152,.408,21,55,.382,41,97,.423,18,22,.818,.566,20,54,74,28,16,1,11,39,183,4.4,-1.5,-44,mcgruro01
179,Lindy Waters III,531,2022-23,NBA,OKC,41,0,531,70,178,.393,12,16,.750,58,162,.358,16,20,.800,.573,16,59,75,28,14,11,10,42,214,3.9,0.1,144,waterli01
180,Kai Jones,551,2022-23,NBA,CHO,46,0,551,67,120,.558,63,101,.624,4,19,.211,19,26,.731,.597,37,86,123,15,17,30,31,65,157,3.0,-4.0,-32,joneska01
181,Day'Ron Sharpe,556,2022-23,NBA,BRK,48,3,556,93,171,.544,87,160,.544,6,11,.545,35,55,.636,.581,99,101,200,37,15,32,42,89,227,4.6,-2.3,-101,sharpda01
182,Ricky Rubio,564,2022-23,NBA,CLE,33,2,564,61,178,.343,40,96,.417,21,82,.256,28,35,.800,.442,9,61,70,115,26,6,31,51,171,4.6,-2.8,45,rubiori01
183,Ziaire Williams,566,2022-23,NBA,MEM,37,4,566,84,196,.429,59,99,.596,25,97,.258,17,22,.773,.511,16,63,79,35,14,6,37,58,210,3.2,-5.6,-75,willizi02
184,Kris Dunn,567,2022-23,NBA,UTA,22,3,567,116,216,.537,99,180,.550,17,36,.472,41,53,.774,.606,9,91,100,124,25,10,35,58,290,12.5,2.4,-62,dunnkr01
185,Ousmane Dieng,568,2022-23,NBA,OKC,39,1,568,76,181,.420,50,83,.602,26,98,.265,15,23,.652,.505,19,86,105,46,14,7,26,42,193,3.6,-3.6,42,diengou01
186,Patty Mills,568,2022-23,NBA,BRK,40,2,568,86,209,.411,37,75,.493,49,134,.366,25,30,.833,.554,8,36,44,56,15,3,30,32,246,4.1,-3.1,-66,millspa02
187,Blake Griffin,569,2022-23,NBA,BOS,41,16,569,63,130,.485,40,64,.625,23,66,.348,21,32,.656,.590,47,108,155,61,14,9,22,75,170,4.3,0.1,105,griffbl01
188,DeAndre Jordan,588,2022-23,NBA,DEN,39,8,588,88,115,.765,87,114,.763,1,1,1.000,22,48,.458,.731,52,150,202,34,12,23,48,71,199,5.1,-1.8,-111,jordade01
189,Jaxson Hayes,607,2022-23,NBA,NOP,47,2,607,86,156,.551,83,127,.654,3,29,.103,58,83,.699,.605,39,93,132,34,20,19,31,67,233,4.3,-1.2,-70,hayesja02
190,Frank Ntilikina,610,2022-23,NBA,DAL,47,5,610,48,132,.364,31,65,.477,17,67,.254,22,33,.667,.461,7,55,62,58,16,7,29,65,135,1.8,-6.7,35,ntilila01
191,Juancho Hernangómez,616,2022-23,NBA,TOR,42,10,616,48,114,.421,31,47,.660,17,67,.254,9,16,.563,.504,27,96,123,25,16,6,15,43,122,2.7,-3.3,13,hernaju01
192,Jabari Walker,618,2022-23,NBA,POR,56,0,618,83,198,.419,67,142,.472,16,56,.286,34,45,.756,.496,48,83,131,34,10,13,29,69,216,2.7,-6.1,-107,walkeja01
