Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
281,C.J. Miles,1467,2015-16,NBA,IND,64,24,1467,259,634,.409,117,247,.474,142,387,.367,93,124,.750,.547,25,150,175,63,53,29,70,142,753,7.1,0.5,3,milescj01
282,Clint Capela,1468,2015-16,NBA,HOU,77,35,1468,231,397,.582,231,396,.583,0,1,.000,80,211,.379,.553,194,300,494,47,59,92,60,190,542,7.1,-0.4,103,capelca01
283,Eric Gordon,1481,2015-16,NBA,NOP,45,44,1481,231,552,.418,118,258,.457,113,294,.384,111,125,.888,.565,10,89,99,121,43,14,73,98,686,9.9,-0.1,-73,gordoer01
284,Kosta Koufos,1489,2015-16,NBA,SAC,78,14,1489,236,444,.532,236,444,.532,0,0,,57,104,.548,.540,169,254,423,33,40,70,48,185,529,6.1,-2.0,-226,koufoko01
285,Raul Neto,1501,2015-16,NBA,UTA,81,53,1501,180,418,.431,116,256,.453,64,162,.395,52,70,.743,.530,17,103,120,174,62,2,109,122,476,3.9,-2.0,76,netora01
286,Jerryd Bayless,1506,2015-16,NBA,MIL,52,18,1506,185,437,.423,84,206,.408,101,231,.437,70,90,.778,.568,21,120,141,163,47,11,73,111,541,7.8,-0.8,-184,bayleje01
287,Jordan Hill,1509,2015-16,NBA,IND,73,11,1509,278,549,.506,278,548,.507,0,1,.000,89,125,.712,.534,156,295,451,87,36,37,92,155,645,7.2,-0.7,50,hilljo01
288,Shaun Livingston,1512,2015-16,NBA,GSW,78,3,1512,203,379,.536,201,367,.548,2,12,.167,80,93,.860,.581,42,127,169,237,57,27,78,140,488,6.1,0.3,207,livinsh01
289,Darrell Arthur,1517,2015-16,NBA,DEN,70,16,1517,221,489,.452,176,372,.473,45,117,.385,40,53,.755,.514,86,207,293,96,53,48,66,185,527,5.8,-0.8,-54,arthuda01
290,Tim Duncan,1535,2015-16,NBA,SAS,61,60,1535,215,441,.488,215,439,.490,0,2,.000,92,131,.702,.523,115,332,447,163,47,78,90,125,522,8.8,3.0,426,duncati01
291,Andre Roberson,1552,2015-16,NBA,OKC,70,70,1552,136,274,.496,104,171,.608,32,103,.311,33,54,.611,.566,79,172,251,47,53,42,35,133,337,4.6,0.5,262,roberan03
292,Gerald Green,1557,2015-16,NBA,MIA,69,14,1557,230,587,.392,146,327,.446,84,260,.323,72,92,.783,.491,25,138,163,56,38,19,46,123,616,5.0,-3.1,42,greenge01
293,Jonas Valančiūnas,1558,2015-16,NBA,TOR,60,59,1558,303,536,.565,303,536,.565,0,0,,162,213,.761,.610,184,363,547,42,25,80,85,158,768,11.6,1.7,147,valanjo01
294,Jahlil Okafor,1594,2015-16,NBA,PHI,53,48,1594,397,781,.508,396,775,.511,1,6,.167,133,194,.686,.536,122,251,373,65,22,61,124,140,928,11.4,-2.3,-495,okafoja01
295,Lavoy Allen,1601,2015-16,NBA,IND,79,28,1601,191,370,.516,191,370,.516,0,0,,46,73,.630,.532,162,262,424,76,26,42,69,147,428,5.2,-1.6,189,allenla01
296,T.J. McConnell,1609,2015-16,NBA,PHI,81,17,1609,218,464,.470,187,375,.499,31,89,.348,26,41,.634,.511,43,207,250,367,95,10,140,114,493,6.4,-1.2,-274,mccontj01
297,Wayne Ellington,1614,2015-16,NBA,BRK,76,41,1614,218,561,.389,122,293,.416,96,268,.358,54,63,.857,.498,20,154,174,83,48,5,45,82,586,4.9,-2.8,-322,ellinwa01
298,Dennis Schröder,1614,2015-16,NBA,ATL,80,6,1614,329,781,.421,252,542,.465,77,239,.322,144,182,.791,.510,25,179,204,349,70,9,183,138,879,7.5,-0.8,222,schrode01
299,Tyson Chandler,1618,2015-16,NBA,PHO,66,60,1618,183,314,.583,183,313,.585,0,1,.000,106,171,.620,.606,175,401,576,64,36,44,93,145,472,7.6,-1.1,-390,chandty01
300,Tony Allen,1622,2015-16,NBA,MEM,64,57,1622,215,469,.458,200,427,.468,15,42,.357,90,138,.652,.505,104,192,296,70,110,18,78,175,535,6.7,-1.0,-92,allento01
301,Markieff Morris,1630,2015-16,NBA,PHOWAS,64,45,1630,305,718,.425,258,563,.458,47,155,.303,108,147,.735,.489,73,279,352,124,58,34,135,184,765,7.2,-2.4,-92,morrima02
302,Trevor Booker,1632,2015-16,NBA,UTA,79,2,1632,190,388,.490,178,347,.513,12,41,.293,71,106,.670,.533,166,286,452,83,59,41,81,169,463,5.7,0.0,65,booketr01
303,Alonzo Gee,1632,2015-16,NBA,NOP,73,38,1632,132,255,.518,115,195,.590,17,60,.283,44,66,.667,.572,60,185,245,72,63,13,55,169,325,3.9,-2.6,-192,geeal01
304,Luis Scola,1635,2015-16,NBA,TOR,76,76,1635,269,598,.450,204,437,.467,65,161,.404,61,84,.726,.523,84,276,360,66,46,27,68,178,664,6.0,-1.1,-26,scolalu01
305,Randy Foye,1640,2015-16,NBA,DENOKC,81,8,1640,169,482,.351,94,232,.405,75,250,.300,61,74,.824,.461,24,132,156,161,39,29,86,131,474,3.6,-3.3,28,foyera01
306,Michael Carter-Williams,1649,2015-16,NBA,MIL,54,37,1649,251,555,.452,236,500,.472,15,55,.273,106,162,.654,.497,48,228,276,281,80,41,153,162,623,9.3,-0.7,-132,cartemi01
307,Nikola Mirotić,1650,2015-16,NBA,CHI,66,38,1650,248,609,.407,113,263,.430,135,346,.390,146,181,.807,.564,58,304,362,100,58,46,102,151,777,8.6,1.5,39,mirotni01
308,Patty Mills,1659,2015-16,NBA,SAS,81,3,1659,260,612,.425,137,292,.469,123,320,.384,47,58,.810,.541,27,131,158,226,59,6,76,102,690,6.5,1.5,380,millspa02
309,Wesley Johnson,1664,2015-16,NBA,LAC,80,9,1664,208,515,.404,105,206,.510,103,309,.333,30,46,.652,.513,37,211,248,49,89,56,54,173,549,4.9,-0.2,117,johnswe01
310,Kyrie Irving,1665,2015-16,NBA,CLE,53,53,1665,394,879,.448,310,617,.502,84,262,.321,169,191,.885,.540,44,113,157,249,56,18,124,107,1041,13.5,2.3,204,irvinky01
311,J.J. Barea,1666,2015-16,NBA,DAL,74,16,1666,317,711,.446,217,451,.481,100,260,.385,74,96,.771,.536,26,126,152,302,26,2,113,110,808,7.7,0.0,-74,bareajo01
312,Marcus Smart,1666,2015-16,NBA,BOS,61,10,1666,184,529,.348,123,288,.427,61,241,.253,129,166,.777,.463,76,179,255,185,91,18,80,183,558,7.1,-1.0,83,smartma01
313,Ramon Sessions,1667,2015-16,NBA,WAS,82,5,1667,280,592,.473,244,481,.507,36,111,.324,214,283,.756,.565,25,178,203,239,46,5,115,102,810,7.5,-0.3,-56,sessira01
314,Marco Belinelli,1670,2015-16,NBA,SAC,68,7,1670,245,635,.386,154,338,.456,91,297,.306,115,138,.833,.500,10,107,117,127,37,2,80,91,696,5.7,-3.8,-189,belinma01
315,Corey Brewer,1670,2015-16,NBA,HOU,82,12,1670,212,552,.384,151,328,.460,61,224,.272,105,140,.750,.481,42,157,199,109,84,19,78,168,590,4.6,-2.9,-84,breweco01
316,Shabazz Muhammad,1678,2015-16,NBA,MIN,82,0,1678,317,681,.465,273,529,.516,44,152,.289,185,242,.764,.548,100,167,267,52,24,7,70,94,863,6.9,-2.5,-266,muhamsh01
317,Mirza Teletović,1683,2015-16,NBA,PHO,79,1,1683,332,777,.427,151,317,.476,181,460,.393,120,155,.774,.571,55,247,302,89,32,21,84,159,965,7.8,1.3,-167,teletmi01
318,Ed Davis,1684,2015-16,NBA,POR,81,0,1684,206,337,.611,206,337,.611,0,0,,114,204,.559,.616,224,375,599,88,57,72,64,202,526,7.8,1.9,22,davised01
319,Stanley Johnson,1685,2015-16,NBA,DET,73,6,1685,225,600,.375,162,395,.410,63,205,.307,80,102,.784,.460,58,248,306,118,55,12,114,178,593,4.5,-3.3,-133,johnsst04
320,Kenneth Faried,1697,2015-16,NBA,DEN,67,64,1697,349,626,.558,348,624,.558,1,2,.500,136,222,.613,.577,235,346,581,79,32,60,91,169,835,11.1,0.3,-111,farieke01
321,Bradley Beal,1709,2015-16,NBA,WAS,55,35,1709,359,799,.449,254,528,.481,105,271,.387,135,176,.767,.547,41,147,188,162,54,11,112,117,958,11.2,0.3,-24,bealbr01
322,Frank Kaminsky,1713,2015-16,NBA,CHO,81,3,1713,215,525,.410,147,323,.455,68,202,.337,108,148,.730,.513,69,266,335,98,38,43,58,126,606,5.7,-0.8,-19,kaminfr01
323,Enes Freedom,1721,2015-16,NBA,OKC,82,1,1721,414,719,.576,404,698,.579,10,21,.476,200,251,.797,.626,249,415,664,33,26,33,115,166,1038,10.6,1.2,127,kanteen01
324,Nikola Jokić,1733,2015-16,NBA,DEN,80,55,1733,307,600,.512,279,516,.541,28,84,.333,154,190,.811,.582,181,379,560,189,79,50,104,208,796,9.8,3.9,94,jokicni01
325,Andre Iguodala,1736,2015-16,NBA,GSW,65,1,1736,176,368,.478,122,214,.570,54,154,.351,51,83,.614,.565,52,211,263,219,73,19,79,102,457,7.3,1.1,455,iguodan01
326,Terrence Ross,1751,2015-16,NBA,TOR,73,7,1751,270,626,.431,139,287,.484,131,339,.386,49,62,.790,.551,21,164,185,56,54,25,46,120,720,6.4,0.3,241,rosste01
327,Shane Larkin,1752,2015-16,NBA,BRK,78,17,1752,222,502,.442,183,394,.464,39,108,.361,83,107,.776,.515,28,152,180,342,95,12,146,121,566,6.5,-2.0,-339,larkish01
328,Mike Conley,1754,2015-16,NBA,MEM,56,56,1754,294,696,.422,216,481,.449,78,215,.363,191,229,.834,.538,26,138,164,342,67,16,84,100,857,13.0,3.0,68,conlemi01
329,Thabo Sefolosha,1755,2015-16,NBA,ATL,75,11,1755,188,372,.505,146,248,.589,42,124,.339,62,99,.626,.578,52,282,334,107,85,37,68,109,480,6.3,0.8,-18,sefolth01
330,Cody Zeller,1773,2015-16,NBA,CHO,73,60,1773,231,437,.529,230,427,.539,1,10,.100,175,232,.754,.592,138,317,455,71,57,63,68,204,638,8.1,-0.1,166,zelleco01
331,Chris Bosh,1778,2015-16,NBA,MIA,53,53,1778,358,767,.467,277,545,.508,81,222,.365,213,268,.795,.571,48,342,390,128,36,34,78,101,1010,14.4,4.0,29,boshch01
332,Marc Gasol,1792,2015-16,NBA,MEM,52,52,1792,328,707,.464,326,704,.463,2,3,.667,203,245,.829,.528,58,304,362,196,50,70,118,141,861,13.0,1.7,9,gasolma01
333,Amir Johnson,1798,2015-16,NBA,BOS,79,76,1798,249,426,.585,239,383,.624,10,43,.233,69,121,.570,.602,178,327,505,138,52,83,94,214,577,7.7,1.2,139,johnsam01
334,Chandler Parsons,1801,2015-16,NBA,DAL,61,51,1801,320,651,.492,216,400,.540,104,251,.414,93,136,.684,.589,29,256,285,169,46,21,95,114,837,10.3,2.0,1,parsoch01
335,Bismack Biyombo,1810,2015-16,NBA,TOR,82,22,1810,156,288,.542,156,287,.544,0,1,.000,142,226,.628,.586,182,473,655,29,19,133,71,225,454,6.4,-0.2,86,biyombi01
336,Nik Stauskas,1810,2015-16,NBA,PHI,73,35,1810,210,545,.385,104,220,.473,106,325,.326,91,118,.771,.517,23,160,183,138,44,20,94,115,617,5.3,-3.8,-405,stausni01
337,Ian Mahinmi,1818,2015-16,NBA,IND,71,71,1818,264,448,.589,264,448,.589,0,0,,132,225,.587,.603,138,369,507,104,65,75,100,220,660,8.8,0.9,110,mahinia01
338,Alex Len,1820,2015-16,NBA,PHO,78,46,1820,264,624,.423,263,617,.426,1,7,.143,174,239,.728,.482,178,416,594,97,38,62,145,230,703,6.5,-4.3,-285,lenal01
339,Jrue Holiday,1829,2015-16,NBA,NOP,65,23,1829,410,935,.439,323,676,.478,87,259,.336,182,216,.843,.529,27,168,195,391,88,22,167,148,1089,12.4,2.1,28,holidjr01
340,Danilo Gallinari,1837,2015-16,NBA,DEN,53,53,1837,287,700,.410,200,461,.434,87,239,.364,375,432,.868,.582,52,229,281,135,42,19,77,87,1036,14.7,2.7,-100,gallida01
341,Doug McDermott,1860,2015-16,NBA,CHI,81,4,1860,291,644,.452,181,385,.470,110,259,.425,72,84,.857,.561,37,158,195,59,14,6,53,127,764,5.6,-2.9,-70,mcderdo01
342,Kobe Bryant,1861,2015-16,NBA,LAL,66,66,1861,398,1113,.358,265,646,.410,133,467,.285,232,281,.826,.469,41,206,247,184,62,13,129,115,1161,9.7,-1.6,-569,bryanko01
343,Aaron Gordon,1861,2015-16,NBA,ORL,78,37,1861,274,579,.473,232,437,.531,42,142,.296,129,193,.668,.541,154,353,507,128,59,55,66,153,719,8.6,1.0,-73,gordoaa01
344,Matthew Dellavedova,1869,2015-16,NBA,CLE,76,14,1869,207,511,.405,109,272,.401,98,239,.410,57,66,.864,.527,33,129,162,337,44,9,116,178,569,5.9,-1.2,381,dellama01
345,Brandon Knight,1872,2015-16,NBA,PHO,52,50,1872,371,895,.415,251,544,.461,120,351,.342,156,183,.852,.522,36,166,202,263,61,20,177,124,1018,12.2,-0.6,-212,knighbr03
346,Roy Hibbert,1881,2015-16,NBA,LAL,81,81,1881,182,411,.443,182,409,.445,0,2,.000,117,145,.807,.507,132,266,398,95,32,110,76,252,481,5.3,-3.2,-686,hibbero01
347,Ersan İlyasova,1882,2015-16,NBA,DETORL,74,56,1882,280,661,.424,184,402,.458,96,259,.371,111,154,.721,.526,144,259,403,67,52,33,71,171,767,7.6,-0.2,-142,ilyaser01
348,Omri Casspi,1883,2015-16,NBA,SAC,69,21,1883,299,622,.481,187,348,.537,112,274,.409,103,159,.648,.587,58,352,410,95,56,17,94,154,813,8.7,0.1,10,casspom01
349,Robert Covington,1902,2015-16,NBA,PHI,67,49,1902,274,712,.385,104,230,.452,170,482,.353,140,177,.791,.543,65,354,419,97,105,40,143,232,858,8.5,-0.9,-280,covinro01
350,Lou Williams,1911,2015-16,NBA,LAL,67,35,1911,283,693,.408,173,373,.464,110,320,.344,352,424,.830,.584,31,138,169,167,62,19,107,107,1028,10.9,1.3,-401,willilo02
351,Jared Sullinger,1917,2015-16,NBA,BOS,81,73,1917,351,806,.435,322,703,.458,29,103,.282,103,161,.640,.476,194,479,673,187,75,47,102,209,834,8.9,0.6,215,sullija01
352,Rudy Gobert,1930,2015-16,NBA,UTA,61,60,1930,198,354,.559,198,354,.559,0,0,,161,283,.569,.582,208,460,668,91,45,135,114,163,557,10.6,2.2,150,goberru01
353,Taj Gibson,1935,2015-16,NBA,CHI,73,55,1935,263,500,.526,263,497,.529,0,3,.000,101,146,.692,.556,206,298,504,106,47,77,78,180,627,8.5,0.0,-151,gibsota01
354,Garrett Temple,1950,2015-16,NBA,WAS,80,43,1950,201,505,.398,112,247,.453,89,258,.345,91,125,.728,.520,36,176,212,140,69,18,64,195,582,5.1,-2.1,-35,templga01
355,Nerlens Noel,1963,2015-16,NBA,PHI,67,62,1963,306,587,.521,305,585,.521,1,2,.500,134,227,.590,.544,154,388,542,122,118,100,158,192,747,10.2,-0.2,-459,noelne01
356,Isaiah Canaan,1968,2015-16,NBA,PHI,77,39,1968,260,722,.360,84,237,.354,176,485,.363,150,180,.833,.528,20,154,174,137,56,12,91,133,846,6.6,-2.4,-484,canaais01
357,Dante Cunningham,1973,2015-16,NBA,NOP,80,46,1973,186,412,.451,131,238,.550,55,174,.316,57,82,.695,.540,57,179,236,77,42,33,41,173,484,4.5,-2.8,-279,cunnida01
358,Tony Parker,1979,2015-16,NBA,SAS,72,72,1979,350,710,.493,323,645,.501,27,65,.415,130,171,.760,.546,17,159,176,379,54,11,131,114,857,9.6,0.4,412,parketo01
359,Derrick Favors,1987,2015-16,NBA,UTA,62,59,1987,418,811,.515,418,807,.518,0,4,.000,180,254,.709,.551,169,334,503,94,74,91,104,150,1016,13.6,3.3,96,favorde01
360,Zaza Pachulia,2005,2015-16,NBA,DAL,76,69,2005,219,470,.466,219,467,.469,0,3,.000,212,276,.768,.550,249,469,718,128,64,22,119,181,650,8.9,-0.2,-3,pachuza01
361,Ryan Anderson,2011,2015-16,NBA,NOP,66,7,2011,397,929,.427,266,571,.466,131,358,.366,199,228,.873,.546,131,265,396,73,38,25,90,109,1124,11.6,-0.2,31,anderry01
362,Patrick Patterson,2017,2015-16,NBA,TOR,79,0,2017,204,493,.414,98,200,.490,106,293,.362,29,34,.853,.534,77,265,342,94,53,32,65,128,543,5.5,-0.1,406,pattepa01
363,Steven Adams,2019,2015-16,NBA,OKC,80,80,2019,261,426,.613,261,426,.613,0,0,,114,196,.582,.621,219,314,533,62,42,89,84,223,636,7.9,0.2,473,adamsst01
364,Zach Randolph,2019,2015-16,NBA,MEM,68,53,2019,431,907,.475,425,881,.482,6,26,.231,172,216,.796,.519,179,350,529,142,43,13,105,146,1040,11.4,-0.3,-15,randoza01
365,José Calderón,2026,2015-16,NBA,NYK,72,72,2026,209,455,.459,125,252,.496,84,203,.414,42,48,.875,.571,22,207,229,298,63,7,87,135,544,7.2,-0.6,-81,caldejo01
366,Langston Galloway,2032,2015-16,NBA,NYK,82,7,2032,231,588,.393,154,364,.423,77,224,.344,86,114,.754,.490,43,245,288,207,77,22,61,177,625,6.1,-1.0,-102,gallola01
367,Patrick Beverley,2038,2015-16,NBA,HOU,71,63,2038,258,594,.434,134,284,.472,124,310,.400,60,88,.682,.553,73,177,250,239,94,26,91,234,700,8.1,0.2,139,beverpa01
368,Nikola Vučević,2038,2015-16,NBA,ORL,65,60,2038,533,1046,.510,531,1037,.512,2,9,.222,113,150,.753,.531,174,402,576,179,53,70,123,173,1181,14.2,1.9,-47,vucevni01
369,Harrison Barnes,2043,2015-16,NBA,GSW,66,59,2043,295,633,.466,213,419,.508,82,214,.383,102,134,.761,.559,77,248,325,117,41,10,57,136,774,8.8,-1.3,451,barneha02
370,Jeremy Lin,2047,2015-16,NBA,CHO,78,13,2047,300,728,.412,224,502,.446,76,226,.336,238,292,.815,.534,42,211,253,235,58,42,150,165,914,8.1,-0.9,86,linje01
371,Kristaps Porziņģis,2047,2015-16,NBA,NYK,72,72,2047,373,886,.421,292,643,.454,81,243,.333,201,240,.838,.518,132,394,526,94,53,134,121,205,1028,10.6,0.9,10,porzikr01
372,Cory Joseph,2053,2015-16,NBA,TOR,80,4,2053,257,585,.439,227,475,.478,30,110,.273,133,174,.764,.512,39,171,210,250,63,20,102,131,677,6.6,-1.2,275,josepco01
373,Danny Green,2063,2015-16,NBA,SAS,79,79,2063,211,561,.376,95,212,.448,116,349,.332,34,46,.739,.492,48,255,303,141,79,64,75,141,572,5.8,1.1,504,greenda02
374,Emmanuel Mudiay,2067,2015-16,NBA,DEN,68,66,2067,329,905,.364,255,673,.379,74,232,.319,140,209,.670,.437,32,200,232,372,65,35,217,141,872,7.4,-4.2,-116,mudiaem01
375,Jerami Grant,2068,2015-16,NBA,PHI,77,52,2068,251,599,.419,216,453,.477,35,146,.240,212,322,.658,.506,99,262,361,135,54,127,110,215,749,7.5,-1.7,-492,grantje01
376,Kent Bazemore,2083,2015-16,NBA,ATL,75,68,2083,320,725,.441,211,420,.502,109,305,.357,123,151,.815,.551,28,351,379,171,98,38,138,176,872,8.6,0.3,77,bazemke01
377,Mason Plumlee,2087,2015-16,NBA,POR,82,82,2087,267,517,.516,267,513,.520,0,4,.000,215,335,.642,.564,201,427,628,226,68,85,154,253,749,9.1,1.5,39,plumlma01
378,Derrick Rose,2095,2015-16,NBA,CHI,66,66,2095,447,1048,.427,403,898,.449,44,150,.293,142,179,.793,.479,46,179,225,311,44,14,175,84,1080,10.0,-2.5,-166,rosede01
379,JJ Redick,2097,2015-16,NBA,LAC,75,75,2097,422,880,.480,222,459,.484,200,421,.475,182,205,.888,.632,10,129,139,106,42,5,78,135,1226,10.7,2.2,502,redicjj01
380,Jared Dudley,2098,2015-16,NBA,WAS,81,41,2098,233,487,.478,133,249,.534,100,238,.420,72,98,.735,.602,54,232,286,170,75,18,80,190,638,6.6,-0.1,60,dudleja01
381,Deron Williams,2107,2015-16,NBA,DAL,65,63,2107,321,775,.414,224,493,.454,97,282,.344,179,206,.869,.530,19,171,190,378,61,14,150,155,918,10.5,-0.3,2,willide01
382,Devin Booker,2110,2015-16,NBA,PHO,76,51,2110,367,867,.423,268,578,.464,99,289,.343,215,256,.840,.535,27,160,187,200,44,20,160,225,1048,7.7,-2.8,-375,bookede01
383,Allen Crabbe,2111,2015-16,NBA,POR,81,8,2111,311,678,.459,199,393,.506,112,285,.393,98,113,.867,.572,27,189,216,99,63,16,64,192,832,6.8,-1.0,42,crabbal01
384,Bojan Bogdanović,2114,2015-16,NBA,BRK,79,39,2114,324,749,.433,195,411,.474,129,338,.382,110,132,.833,.550,36,219,255,99,29,5,115,119,887,6.5,-3.5,-391,bogdabo02
385,Hassan Whiteside,2122,2015-16,NBA,MIA,73,43,2122,413,682,.606,413,682,.606,0,0,,214,329,.650,.629,238,627,865,30,44,269,137,201,1040,14.7,4.1,86,whiteha01
386,Jamal Crawford,2126,2015-16,NBA,LAC,79,5,2126,379,939,.404,262,595,.440,117,344,.340,245,271,.904,.529,20,125,145,183,52,12,113,122,1120,8.6,-1.4,161,crawfja01
387,Elfrid Payton,2144,2015-16,NBA,ORL,73,69,2144,318,730,.436,288,638,.451,30,92,.326,112,190,.589,.478,77,184,261,468,89,20,177,159,778,9.1,-1.2,-70,paytoel01
388,Dion Waiters,2157,2015-16,NBA,OKC,78,15,2157,282,706,.399,196,466,.421,86,240,.358,112,157,.713,.492,36,166,202,154,81,15,120,143,762,5.9,-2.8,217,waitedi01
389,Hollis Thompson,2158,2015-16,NBA,PHI,77,17,2158,270,680,.397,121,288,.420,149,392,.380,69,96,.719,.525,54,218,272,99,36,24,76,187,758,5.9,-3.4,-368,thompho01
390,Anthony Davis,2159,2015-16,NBA,NOP,61,61,2159,560,1136,.493,525,1028,.511,35,108,.324,326,430,.758,.559,130,497,627,116,78,125,121,148,1481,19.3,3.9,-200,davisan02
391,Matt Barnes,2190,2015-16,NBA,MEM,76,45,2190,264,693,.381,145,323,.449,119,370,.322,111,138,.804,.503,84,336,420,163,78,57,121,234,758,7.2,-0.9,-208,barnema02
392,Raymond Felton,2190,2015-16,NBA,DAL,80,31,2190,277,682,.406,217,469,.463,60,213,.282,149,176,.847,.502,36,222,258,284,68,15,121,141,763,7.2,-1.6,-66,feltora01
393,Darren Collison,2216,2015-16,NBA,SAC,74,15,2216,377,776,.486,290,559,.519,87,217,.401,194,226,.858,.591,28,141,169,318,76,4,130,142,1035,10.9,0.1,-69,collida01
394,Robin Lopez,2219,2015-16,NBA,NYK,82,82,2219,357,662,.539,357,661,.540,0,1,.000,128,161,.795,.574,268,334,602,114,16,129,133,182,842,9.5,-0.2,-100,lopezro01
395,Gorgui Dieng,2222,2015-16,NBA,MIN,82,39,2222,308,579,.532,302,559,.540,6,20,.300,205,248,.827,.601,157,428,585,143,94,96,140,219,827,9.8,0.8,-7,dienggo01
396,Justise Winslow,2237,2015-16,NBA,MIA,78,8,2237,195,462,.422,163,346,.471,32,116,.276,80,117,.684,.489,81,322,403,117,68,26,95,184,502,5.1,-2.6,112,winslju01
397,Ish Smith,2240,2015-16,NBA,NOPPHI,77,53,2240,397,967,.411,341,797,.428,56,170,.329,122,176,.693,.465,43,262,305,502,88,24,175,133,972,10.0,-1.6,-346,smithis01
398,DeMarcus Cousins,2245,2015-16,NBA,SAC,65,65,2245,601,1332,.451,531,1122,.473,70,210,.333,476,663,.718,.538,158,589,747,214,101,92,249,236,1748,19.1,3.3,37,couside01
399,Marcin Gortat,2255,2015-16,NBA,WAS,75,74,2255,433,764,.567,433,763,.567,0,1,.000,146,207,.705,.592,222,519,741,106,47,96,121,193,1012,12.4,0.6,64,gortama01
400,D'Angelo Russell,2257,2015-16,NBA,LAL,80,48,2257,392,956,.410,262,586,.447,130,370,.351,140,190,.737,.507,47,227,274,266,93,13,196,142,1054,8.2,-2.3,-549,russeda01
401,Jeff Teague,2257,2015-16,NBA,ATL,79,78,2257,434,988,.439,324,714,.454,110,274,.401,261,312,.837,.551,33,181,214,470,97,24,218,167,1239,11.8,1.3,72,teaguje01
402,Jeff Green,2258,2015-16,NBA,LACMEM,80,41,2258,354,824,.430,287,611,.470,67,213,.315,164,220,.745,.510,74,258,332,138,58,40,93,164,939,7.9,-1.8,-41,greenje02
403,Dwyane Wade,2258,2015-16,NBA,MIA,74,73,2258,540,1183,.456,533,1139,.468,7,44,.159,322,406,.793,.517,82,220,302,344,79,42,203,116,1409,13.3,1.9,-8,wadedw01
404,LaMarcus Aldridge,2260,2015-16,NBA,SAS,74,74,2260,536,1045,.513,536,1029,.521,0,16,.000,259,302,.858,.565,176,456,632,110,38,81,99,151,1331,14.4,2.3,509,aldrila01
405,Tristan Thompson,2268,2015-16,NBA,CLE,82,34,2268,247,420,.588,247,420,.588,0,0,,149,242,.616,.611,268,470,738,62,38,51,61,202,643,8.7,0.2,357,thomptr01
406,Evan Turner,2270,2015-16,NBA,BOS,81,12,2270,343,753,.456,323,670,.482,20,83,.241,148,179,.827,.513,50,347,397,359,80,28,169,139,854,8.9,0.0,100,turneev01
407,Otto Porter Jr.,2272,2015-16,NBA,WAS,75,73,2272,339,717,.473,241,450,.536,98,267,.367,95,126,.754,.564,97,294,391,120,105,32,70,163,871,9.7,1.1,45,porteot01
408,Dwight Howard,2281,2015-16,NBA,HOU,71,71,2281,372,600,.620,372,594,.626,0,6,.000,232,474,.489,.604,238,597,835,98,69,113,166,219,976,12.9,0.1,16,howardw01
409,Julius Randle,2287,2015-16,NBA,LAL,81,60,2287,358,835,.429,348,799,.436,10,36,.278,193,270,.715,.482,172,657,829,144,53,29,149,242,919,8.6,-3.2,-683,randlju01
410,Zach LaVine,2295,2015-16,NBA,MIN,82,33,2295,433,959,.452,310,643,.482,123,316,.389,161,203,.793,.548,27,201,228,251,69,17,155,193,1150,9.0,-1.5,-294,lavinza01
411,Pau Gasol,2296,2015-16,NBA,CHI,72,72,2296,467,995,.469,443,926,.478,24,69,.348,229,289,.792,.529,155,638,793,294,42,146,164,148,1187,15.0,4.9,-5,gasolpa01
412,Jae Crowder,2310,2015-16,NBA,BOS,73,73,2310,360,813,.443,238,450,.529,122,363,.336,196,239,.820,.565,70,303,373,135,126,35,83,198,1038,11.2,2.2,216,crowdja01
413,Greg Monroe,2316,2015-16,NBA,MIL,79,67,2316,491,941,.522,491,940,.522,0,1,.000,228,308,.740,.562,218,478,696,178,72,67,129,163,1210,13.4,2.1,-114,monrogr01
414,Ricky Rubio,2322,2015-16,NBA,MIN,76,76,2322,219,586,.374,157,396,.396,62,190,.326,266,314,.847,.529,40,286,326,658,162,10,193,201,766,11.8,1.8,20,rubiori01
415,Courtney Lee,2339,2015-16,NBA,CHOMEM,79,65,2339,290,639,.454,208,422,.493,82,217,.378,99,118,.839,.551,29,176,205,136,85,28,72,134,761,7.2,-1.0,148,leeco01
416,Marvin Williams,2339,2015-16,NBA,CHO,81,81,2339,338,747,.452,186,369,.504,152,378,.402,120,144,.833,.585,127,394,521,110,58,77,62,133,948,10.3,2.7,246,willima02
417,Al-Farouq Aminu,2342,2015-16,NBA,POR,82,82,2342,299,719,.416,173,370,.468,126,349,.361,115,156,.737,.533,98,401,499,138,72,53,120,171,839,7.9,0.1,59,aminual01
418,Will Barton,2355,2015-16,NBA,DEN,82,1,2355,425,983,.432,313,658,.476,112,325,.345,216,268,.806,.535,59,417,476,203,71,39,139,147,1178,10.3,0.8,-129,bartowi01
419,Goran Dragić,2362,2015-16,NBA,MIA,72,72,2362,417,875,.477,353,670,.527,64,205,.312,120,165,.727,.537,54,223,277,419,71,17,185,188,1018,10.8,-0.4,202,dragigo01
